"","SRR7992459Aligned.sortedByCoord.out_sorted.bam","SRR7992460Aligned.sortedByCoord.out_sorted.bam"
"peak_4307",113,23
"peak_4308",146,90
"peak_4309",312,155
"peak_4310",237,168
"peak_4311",133,96
"peak_4312",248,130
"peak_4313",214,126
"peak_4314",119,58
"peak_4315",91,26
"peak_4316",119,88
"peak_4317",202,129
"peak_4318",544,372
"peak_4319",1414,732
"peak_4320",229,127
"peak_4321",199,78
"peak_4322",64,21
"peak_4323",96,44
"peak_4324",225,117
"peak_4325",221,70
"peak_4326",604,294
"peak_4327",267,121
"peak_4328",125,73
"peak_4329",127,35
"peak_4330",31,4
"peak_4331",40,6
"peak_4332",50,18
"peak_4333",64,18
"peak_4334",693,484
"peak_4335",1896,957
"peak_4336",383,263
"peak_4337",191,118
"peak_4338",146,111
"peak_4339",88,60
"peak_4340",329,245
"peak_4341",648,436
"peak_4342",110,78
"peak_4343",816,552
"peak_4344",110,80
"peak_4345",353,242
"peak_4346",264,118
"peak_4347",61,21
"peak_4348",92,56
"peak_4349",859,413
"peak_4350",4039,2188
"peak_4351",209,156
"peak_4352",581,293
"peak_4353",326,143
"peak_4354",135,57
"peak_4355",623,212
"peak_4356",927,277
"peak_4357",308,216
"peak_4358",196,154
"peak_4359",131,61
"peak_4360",107,75
"peak_4361",377,225
"peak_4362",47,20
"peak_4363",75,23
"peak_4364",131,36
"peak_4365",127,66
"peak_4366",93,43
"peak_4367",180,118
"peak_4368",1229,657
"peak_4369",366,256
"peak_4370",684,279
"peak_4371",127,56
"peak_4372",419,287
"peak_4373",230,163
"peak_4374",99,41
"peak_4375",644,364
"peak_4376",400,268
"peak_4377",198,139
"peak_4378",364,229
"peak_4379",230,117
"peak_4380",234,168
"peak_4381",133,83
"peak_4382",2218,795
"peak_4383",158,100
"peak_4384",79,26
"peak_4385",102,40
"peak_4386",74,35
"peak_4387",73,45
"peak_4388",282,111
"peak_4389",579,278
"peak_4390",651,171
"peak_4391",64,32
"peak_4392",895,506
"peak_4393",5019,2058
"peak_4394",345,189
"peak_4395",78,53
"peak_4396",2944,1615
"peak_4397",8813,3212
"peak_4398",172,72
"peak_4399",123,42
"peak_4400",39,12
"peak_4401",490,296
"peak_4402",150,100
"peak_4403",3042,1230
"peak_4404",119,68
"peak_4405",627,428
"peak_4406",50,17
"peak_4407",52,12
"peak_4408",250,82
"peak_4409",51,20
"peak_4410",303,214
"peak_4411",189,66
"peak_4412",187,122
"peak_4413",102,55
"peak_4414",214,80
"peak_4415",114,42
"peak_4416",117,73
"peak_4417",94,30
"peak_4418",955,590
"peak_4419",312,256
"peak_4420",245,142
"peak_4421",165,120
"peak_4422",253,164
"peak_4423",1999,850
"peak_4424",50,6
"peak_4425",1173,222
"peak_4426",40,17
"peak_4427",110,41
"peak_4428",155,94
"peak_4429",179,71
"peak_4430",106,47
"peak_4431",303,134
"peak_4432",39,3
"peak_4433",121,56
"peak_4434",785,304
"peak_4435",297,170
"peak_4436",40,11
"peak_4437",35,11
"peak_4438",65,13
"peak_4439",66,13
"peak_4440",173,97
"peak_4441",96,26
"peak_4442",333,143
"peak_4443",185,81
"peak_4444",538,256
"peak_4445",245,75
"peak_4446",181,55
"peak_4447",59,30
"peak_4448",50,23
"peak_4449",799,531
"peak_4450",691,330
"peak_4451",76,37
"peak_4452",54,22
"peak_4453",40,9
"peak_4454",146,59
"peak_4455",112,30
"peak_4456",490,286
"peak_4457",175,92
"peak_4458",126,88
"peak_4459",702,226
"peak_4460",51,24
"peak_4461",500,245
"peak_4462",41,11
"peak_4463",58,18
"peak_4464",49,10
"peak_4465",141,47
"peak_4466",162,115
"peak_4467",160,117
"peak_4468",362,237
"peak_4469",267,186
"peak_4470",365,234
"peak_4471",599,311
"peak_4472",105,75
"peak_4473",32,6
"peak_4474",41,11
"peak_4475",70,46
"peak_4476",66,30
"peak_4477",230,141
"peak_4478",179,130
"peak_4479",162,89
"peak_4480",110,44
"peak_4481",63,14
"peak_4482",100,30
"peak_4483",32,7
"peak_4484",58,21
"peak_4485",99,56
"peak_4486",232,115
"peak_4487",93,65
"peak_4488",51,27
"peak_4489",231,174
"peak_4490",63,27
"peak_4491",86,54
"peak_4492",96,53
"peak_4493",427,126
"peak_4494",79,26
"peak_4495",194,140
"peak_4496",609,347
"peak_4497",664,296
"peak_4498",477,236
"peak_4499",156,91
"peak_4500",527,307
"peak_4501",1211,301
"peak_4502",1682,571
"peak_4503",412,230
"peak_4504",154,87
"peak_4505",256,109
"peak_4506",1426,703
"peak_4507",289,217
"peak_4508",748,287
"peak_4509",279,200
"peak_4510",44,11
"peak_4511",289,181
"peak_4512",78,45
"peak_4513",71,26
"peak_4514",94,58
"peak_4515",44,15
"peak_4516",47,19
"peak_4517",488,319
"peak_4518",102,75
"peak_4519",103,68
"peak_4520",1051,334
"peak_4521",2391,1757
"peak_4522",408,180
"peak_4523",1479,370
"peak_4524",231,120
"peak_4525",53,15
"peak_4526",155,79
"peak_4527",210,116
"peak_4528",764,337
"peak_4529",396,172
"peak_4530",124,38
"peak_4531",570,327
"peak_4532",135,92
"peak_4533",506,161
"peak_4534",1601,670
"peak_4535",1517,668
"peak_4536",118,42
"peak_4537",170,46
"peak_4538",366,202
"peak_4539",192,37
"peak_4540",124,76
"peak_4541",611,216
"peak_4542",281,108
"peak_4543",41,15
"peak_4544",178,43
"peak_4545",327,215
"peak_4546",139,104
"peak_4547",330,216
"peak_4548",181,132
"peak_4549",130,101
"peak_4550",488,311
"peak_4551",932,401
"peak_4552",180,127
"peak_4553",110,55
"peak_4554",48,17
"peak_4555",669,279
"peak_4556",73,38
"peak_4557",200,134
"peak_4558",105,74
"peak_4559",39,8
"peak_4560",186,105
"peak_4561",594,394
"peak_4562",1428,592
"peak_4563",108,65
"peak_4564",96,34
"peak_4565",63,32
"peak_4566",170,121
"peak_4567",527,383
"peak_4568",224,146
"peak_4569",403,168
"peak_4570",117,73
"peak_4571",476,220
"peak_4572",234,148
"peak_4573",338,164
"peak_4574",546,282
"peak_4575",126,75
"peak_4576",334,221
"peak_4577",81,43
"peak_4578",206,78
"peak_4579",77,40
"peak_4580",329,80
"peak_4581",141,29
"peak_4582",266,193
"peak_4583",212,114
"peak_4584",61,36
"peak_4585",311,196
"peak_4586",61,13
"peak_4587",37,5
"peak_4588",61,6
"peak_4589",61,23
"peak_4590",50,16
"peak_4591",91,20
"peak_4592",99,34
"peak_4593",47,20
"peak_4594",51,24
"peak_4595",114,30
"peak_4596",298,153
"peak_4597",424,262
"peak_4598",252,183
"peak_4599",112,76
"peak_4600",498,128
"peak_4601",557,376
"peak_4602",1361,864
"peak_4603",109,81
"peak_4604",593,395
"peak_4605",278,203
"peak_4606",294,186
"peak_4607",550,178
"peak_4608",116,47
"peak_4609",250,115
"peak_4610",72,40
"peak_4611",481,209
"peak_4612",357,271
"peak_4613",706,388
"peak_4614",164,125
"peak_4615",277,129
"peak_4616",218,157
"peak_4617",501,253
"peak_4618",660,393
"peak_4619",522,343
"peak_4620",32,4
"peak_4621",50,7
"peak_4622",71,35
"peak_4623",48,21
"peak_4624",73,43
"peak_4625",59,10
"peak_4626",83,36
"peak_4627",80,33
"peak_4628",75,18
"peak_4629",1767,838
"peak_4630",272,72
"peak_4631",707,480
"peak_4632",114,42
"peak_4633",605,416
"peak_4634",67,20
"peak_4635",101,21
"peak_4636",450,187
"peak_4637",412,293
"peak_4638",8743,6319
"peak_4639",310,146
"peak_4640",1081,436
"peak_4641",64,39
"peak_4642",106,43
"peak_4643",2722,1183
"peak_4644",52,5
"peak_4645",995,403
"peak_4646",808,510
"peak_4647",2027,1102
"peak_4648",105,65
"peak_4649",94,13
"peak_4650",626,348
"peak_4651",138,59
"peak_4652",51,22
"peak_4653",39,6
"peak_4654",121,72
"peak_4655",94,63
"peak_4656",45,16
"peak_4657",112,83
"peak_4658",232,152
"peak_4659",1502,505
"peak_4660",245,142
"peak_4661",135,89
"peak_4662",138,101
"peak_4663",16148,7983
"peak_4664",12697,6702
"peak_4665",4412,2410
"peak_4666",531,355
"peak_4667",547,391
"peak_4668",178,133
"peak_4669",2320,895
"peak_4670",380,225
"peak_4671",282,168
"peak_4672",1152,342
"peak_4673",185,139
"peak_4674",646,236
"peak_4675",409,165
"peak_4676",105,69
"peak_4677",173,86
"peak_4678",200,98
"peak_4679",241,110
"peak_4680",438,212
"peak_4681",38,12
"peak_4682",79,45
"peak_4683",329,241
"peak_4684",132,96
"peak_4685",232,126
"peak_4686",146,84
"peak_4687",117,75
"peak_4688",870,416
"peak_4689",233,127
"peak_4690",736,325
"peak_4691",291,113
"peak_4692",1063,520
"peak_4693",309,228
"peak_4694",561,274
"peak_4695",813,400
"peak_4696",841,292
"peak_4697",199,77
"peak_4698",146,41
"peak_4699",229,133
"peak_4700",51,17
"peak_4701",102,34
"peak_4702",45,11
"peak_4703",75,50
"peak_4704",795,549
"peak_4705",4714,2322
"peak_4706",112,86
"peak_4707",283,215
"peak_4708",142,79
"peak_4709",72,50
"peak_4710",82,51
"peak_4711",58,34
"peak_4712",1057,342
"peak_4713",3173,1129
"peak_4714",234,161
"peak_4715",975,288
"peak_4716",52,21
"peak_4717",131,73
"peak_4718",298,222
"peak_4719",476,344
"peak_4720",91,29
"peak_4721",65,30
"peak_4722",428,125
"peak_4723",640,394
"peak_4724",201,105
"peak_4725",279,114
"peak_4726",64,30
"peak_4727",406,199
"peak_4728",259,177
"peak_4729",264,172
"peak_4730",387,135
"peak_4731",918,557
"peak_4732",66,19
"peak_4733",77,53
"peak_4734",183,79
"peak_4735",83,35
"peak_4736",505,297
"peak_4737",261,118
"peak_4738",208,122
"peak_4739",110,34
"peak_4740",113,38
"peak_4741",40,14
"peak_4742",98,33
"peak_4743",527,259
"peak_4744",234,144
"peak_4745",201,127
"peak_4746",108,72
"peak_4747",2146,1203
"peak_4748",97,35
"peak_4749",38,12
"peak_4750",169,81
"peak_4751",63,34
"peak_4752",79,37
"peak_4753",270,124
"peak_4754",944,292
"peak_4755",100,60
"peak_4756",250,159
"peak_4757",67,26
"peak_4758",618,229
"peak_4759",95,43
"peak_4760",194,101
"peak_4761",727,532
"peak_4762",156,112
"peak_4763",2784,1855
"peak_4764",3008,1730
"peak_4765",6303,3460
"peak_4766",206,154
"peak_4767",146,81
"peak_4768",2128,1353
"peak_4769",290,184
"peak_4770",1496,718
"peak_4771",220,120
"peak_4772",463,258
"peak_4773",261,150
"peak_4774",1142,572
"peak_4775",214,143
"peak_4776",268,138
"peak_4777",1810,686
"peak_4778",61,32
"peak_4779",90,40
"peak_4780",167,40
"peak_4781",93,20
"peak_4782",1635,911
"peak_4783",72,42
"peak_4784",78,39
"peak_4785",169,117
"peak_4786",71,40
"peak_4787",120,79
"peak_4788",639,311
"peak_4789",280,163
"peak_4790",127,57
"peak_4791",410,110
"peak_4792",80,34
"peak_4793",55,28
"peak_4794",386,80
"peak_4795",618,323
"peak_4796",609,342
"peak_4797",421,296
"peak_4798",710,299
"peak_4799",213,129
"peak_4800",313,103
"peak_4801",472,303
"peak_4802",766,436
"peak_4803",214,142
"peak_4804",283,143
"peak_4805",379,227
"peak_4806",159,100
"peak_4807",181,85
"peak_4808",308,226
"peak_4809",411,296
"peak_4810",359,263
"peak_4811",247,120
"peak_4812",93,68
"peak_4813",514,262
"peak_4814",303,210
"peak_4815",2585,755
"peak_4816",43,21
"peak_4817",254,61
"peak_4818",270,166
"peak_4819",173,134
"peak_4820",603,438
"peak_4821",601,348
"peak_4822",211,116
"peak_4823",342,229
"peak_4824",415,300
"peak_4825",38,10
"peak_4826",51,18
"peak_4827",100,38
"peak_4828",111,61
"peak_4829",141,85
"peak_4830",419,209
"peak_4831",334,236
"peak_4832",81,41
"peak_4833",345,129
"peak_4834",2470,1105
"peak_4835",62,23
"peak_4836",393,175
"peak_4837",178,41
"peak_4838",160,106
"peak_4839",398,150
"peak_4840",141,101
"peak_4841",210,82
"peak_4842",236,138
"peak_4843",293,110
"peak_4844",51,18
"peak_4845",57,21
"peak_4846",857,601
"peak_4847",1312,513
"peak_4848",70,31
"peak_4849",768,550
"peak_4850",143,74
"peak_4851",183,68
"peak_4852",125,86
"peak_4853",40,13
"peak_4854",126,34
"peak_4855",150,101
"peak_4856",630,171
"peak_4857",99,25
"peak_4858",375,106
"peak_4859",183,72
"peak_4860",54,28
"peak_4861",252,125
"peak_4862",101,42
"peak_4863",199,132
"peak_4864",417,163
"peak_4865",75,50
"peak_4866",543,207
"peak_4867",60,25
"peak_4868",189,124
"peak_4869",842,653
"peak_4870",177,67
"peak_4871",195,118
"peak_4872",114,87
"peak_4873",133,91
"peak_4874",1439,389
"peak_4875",500,277
"peak_4876",464,214
"peak_4877",1477,587
"peak_4878",95,49
"peak_4879",146,76
"peak_4880",116,74
"peak_4881",121,33
"peak_4882",132,83
"peak_4883",431,118
"peak_4884",211,143
"peak_4885",402,143
"peak_4886",149,80
"peak_4887",190,139
"peak_4888",343,237
"peak_4889",3497,1764
"peak_4890",69,25
"peak_4891",37,15
"peak_4892",47,14
"peak_4893",4849,2104
"peak_4894",292,125
"peak_4895",3440,1510
"peak_4896",1134,644
"peak_4897",1481,1015
"peak_4898",374,280
"peak_4899",913,596
"peak_4900",930,629
"peak_4901",1951,1118
"peak_4902",1524,1072
"peak_4903",2313,1365
"peak_4904",1119,843
"peak_4905",1416,858
"peak_4906",1743,1207
"peak_4907",3585,1782
"peak_4908",2197,1428
"peak_4909",3965,2456
"peak_4910",1893,1254
"peak_4911",2448,1725
"peak_4912",16222,6540
"peak_4913",3793,2264
"peak_4914",3600,2640
"peak_4915",233,140
"peak_4916",203,141
"peak_4917",5881,2800
"peak_4918",3038,2076
"peak_4919",180,96
"peak_4920",239,166
"peak_4921",350,150
"peak_4922",199,148
"peak_4923",295,89
"peak_4924",152,64
"peak_4925",1695,506
"peak_4926",101,60
"peak_4927",104,68
"peak_4928",108,53
"peak_4929",46,19
"peak_4930",63,28
"peak_4931",152,110
"peak_4932",113,42
"peak_4933",208,97
"peak_4934",305,168
"peak_4935",264,139
"peak_4936",99,71
"peak_4937",139,90
"peak_4938",83,63
"peak_4939",261,138
"peak_4940",148,41
"peak_4941",147,95
"peak_4942",71,20
"peak_4943",77,10
"peak_4944",217,141
"peak_4945",39,8
"peak_4946",67,43
"peak_4947",172,102
"peak_4948",280,127
"peak_4949",241,100
"peak_4950",465,170
"peak_4951",96,47
"peak_4952",105,47
"peak_4953",93,26
"peak_4954",58,24
"peak_4955",68,25
"peak_4956",129,55
"peak_4957",62,23
"peak_4958",242,106
"peak_4959",52,23
"peak_4960",144,62
"peak_4961",339,171
"peak_4962",154,70
"peak_4963",151,74
"peak_4964",329,234
"peak_4965",1063,736
"peak_4966",3173,1623
"peak_4967",416,236
"peak_4968",66,9
"peak_4969",335,146
"peak_4970",298,85
"peak_4971",63,35
"peak_4972",142,39
"peak_4973",50,21
"peak_4974",120,33
"peak_4975",260,105
"peak_4976",116,80
"peak_4977",564,334
"peak_4978",117,42
"peak_4979",4307,2211
"peak_4980",841,551
"peak_4981",58,18
"peak_4982",179,119
"peak_4983",172,66
"peak_4984",109,65
"peak_4985",120,78
"peak_4986",187,119
"peak_4987",220,122
"peak_4988",48,19
"peak_4989",248,121
"peak_4990",190,109
"peak_4991",74,48
"peak_4992",581,207
"peak_4993",408,151
"peak_4994",50,9
"peak_4995",576,211
"peak_4996",968,393
"peak_4997",1208,825
"peak_4998",64,39
"peak_4999",1221,788
"peak_5000",208,110
"peak_5001",113,84
"peak_5002",137,98
"peak_5003",45,17
"peak_5004",376,128
"peak_5005",207,56
"peak_5006",18968,8704
"peak_5007",63,28
"peak_5008",345,260
"peak_5009",1018,300
"peak_5010",331,83
"peak_5011",125,38
"peak_5012",297,183
"peak_5013",150,107
"peak_5014",1188,722
"peak_5015",472,347
"peak_5016",134,101
"peak_5017",189,119
"peak_5018",2058,1135
"peak_5019",27760,13106
"peak_5020",3288,2249
"peak_5021",505,189
"peak_5022",75,28
"peak_5023",178,59
"peak_5024",159,65
"peak_5025",250,161
"peak_5026",253,144
"peak_5027",497,129
"peak_5028",700,272
"peak_5029",111,76
"peak_5030",1467,849
"peak_5031",3233,1493
"peak_5032",499,376
"peak_5033",3517,1704
"peak_5034",143,87
"peak_5035",150,97
"peak_5036",139,72
"peak_5037",87,20
"peak_5038",169,127
"peak_5039",36,10
"peak_5040",120,39
"peak_5041",160,41
"peak_5042",48,15
"peak_5043",193,119
"peak_5044",114,87
"peak_5045",480,151
"peak_5046",263,155
"peak_5047",176,124
"peak_5048",85,56
"peak_5049",527,256
"peak_5050",1859,785
"peak_5051",115,54
"peak_5052",54,26
"peak_5053",134,91
"peak_5054",413,291
"peak_5055",598,447
"peak_5056",165,114
"peak_5057",1302,695
"peak_5058",2101,750
"peak_5059",80,34
"peak_5060",221,118
"peak_5061",287,112
"peak_5062",861,512
"peak_5063",37,9
"peak_5064",243,167
"peak_5065",90,63
"peak_5066",37,11
"peak_5067",451,275
"peak_5068",392,179
"peak_5069",828,423
"peak_5070",404,150
"peak_5071",1133,738
"peak_5072",528,294
"peak_5073",427,225
"peak_5074",181,115
"peak_5075",735,338
"peak_5076",352,178
"peak_5077",191,110
"peak_5078",78,51
"peak_5079",178,91
"peak_5080",37,16
"peak_5081",315,136
"peak_5082",332,240
"peak_5083",1164,738
"peak_5084",4536,2484
"peak_5085",11355,4503
"peak_5086",164,111
"peak_5087",893,311
"peak_5088",1530,760
"peak_5089",478,309
"peak_5090",162,116
"peak_5091",250,181
"peak_5092",212,124
"peak_5093",88,41
"peak_5094",2436,1038
"peak_5095",469,335
"peak_5096",79,52
"peak_5097",2189,618
"peak_5098",93,41
"peak_5099",360,162
"peak_5100",1761,799
"peak_5101",3404,1238
"peak_5102",1233,662
"peak_5103",149,99
"peak_5104",82,50
"peak_5105",115,68
"peak_5106",177,82
"peak_5107",120,60
"peak_5108",106,80
"peak_5109",185,127
"peak_5110",125,83
"peak_5111",248,148
"peak_5112",47,19
"peak_5113",40,3
"peak_5114",96,31
"peak_5115",295,210
"peak_5116",35,13
"peak_5117",538,217
"peak_5118",424,167
"peak_5119",157,95
"peak_5120",157,95
"peak_5121",339,241
"peak_5122",1339,676
"peak_5123",123,80
"peak_5124",147,39
"peak_5125",275,89
"peak_5126",39,8
"peak_5127",104,37
"peak_5128",36,10
"peak_5129",75,20
"peak_5130",233,149
"peak_5131",214,151
"peak_5132",82,37
"peak_5133",75,36
"peak_5134",72,30
"peak_5135",290,81
"peak_5136",616,239
"peak_5137",407,243
"peak_5138",126,86
"peak_5139",2094,870
"peak_5140",791,399
"peak_5141",169,119
"peak_5142",561,228
"peak_5143",88,34
"peak_5144",378,273
"peak_5145",4733,2817
"peak_5146",106,70
"peak_5147",1049,708
"peak_5148",1050,702
"peak_5149",229,170
"peak_5150",350,154
"peak_5151",223,118
"peak_5152",123,79
"peak_5153",351,203
"peak_5154",145,80
"peak_5155",39,12
"peak_5156",98,31
"peak_5157",145,48
"peak_5158",49,19
"peak_5159",210,57
"peak_5160",29,7
"peak_5161",114,40
"peak_5162",441,192
"peak_5163",362,165
"peak_5164",631,280
"peak_5165",324,225
"peak_5166",5621,2758
"peak_5167",1129,453
"peak_5168",325,189
"peak_5169",836,376
"peak_5170",659,259
"peak_5171",1004,290
"peak_5172",322,137
"peak_5173",212,120
"peak_5174",188,136
"peak_5175",379,256
"peak_5176",216,157
"peak_5177",339,169
"peak_5178",93,18
"peak_5179",230,113
"peak_5180",621,200
"peak_5181",1087,262
"peak_5182",170,81
"peak_5183",416,278
"peak_5184",798,416
"peak_5185",150,113
"peak_5186",298,202
"peak_5187",250,172
"peak_5188",198,137
"peak_5189",431,265
"peak_5190",780,366
"peak_5191",83,41
"peak_5192",98,65
"peak_5193",194,132
"peak_5194",127,89
"peak_5195",154,101
"peak_5196",182,132
"peak_5197",2505,946
"peak_5198",1067,405
"peak_5199",647,209
"peak_5200",320,129
"peak_5201",51,24
"peak_5202",103,60
"peak_5203",85,59
"peak_5204",88,50
"peak_5205",82,47
"peak_5206",180,100
"peak_5207",68,38
"peak_5208",1136,465
"peak_5209",806,293
"peak_5210",135,75
"peak_5211",1809,551
"peak_5212",253,137
"peak_5213",429,323
"peak_5214",301,223
"peak_5215",1422,962
"peak_5216",748,579
"peak_5217",625,450
"peak_5218",2063,1352
"peak_5219",317,171
"peak_5220",678,381
"peak_5221",967,448
"peak_5222",374,195
"peak_5223",208,127
"peak_5224",507,111
"peak_5225",186,110
"peak_5226",136,69
"peak_5227",140,95
"peak_5228",372,181
"peak_5229",163,44
"peak_5230",752,324
"peak_5231",197,135
"peak_5232",155,58
"peak_5233",86,50
"peak_5234",480,132
"peak_5235",557,369
"peak_5236",1276,484
"peak_5237",89,47
"peak_5238",270,147
"peak_5239",71,10
"peak_5240",85,60
"peak_5241",104,74
"peak_5242",1707,783
"peak_5243",256,184
"peak_5244",104,72
"peak_5245",242,143
"peak_5246",598,324
"peak_5247",225,173
"peak_5248",1378,589
"peak_5249",591,355
"peak_5250",1372,935
"peak_5251",116,86
"peak_5252",149,111
"peak_5253",374,272
"peak_5254",844,473
"peak_5255",1187,626
"peak_5256",36,7
"peak_5257",826,454
"peak_5258",2938,1704
"peak_5259",1500,1055
"peak_5260",3787,2306
"peak_5261",2950,1718
"peak_5262",343,147
"peak_5263",158,84
"peak_5264",127,83
"peak_5265",139,70
"peak_5266",154,52
"peak_5267",49,17
"peak_5268",724,470
"peak_5269",2414,1607
"peak_5270",2181,728
"peak_5271",3157,2104
"peak_5272",125,69
"peak_5273",46,16
"peak_5274",479,318
"peak_5275",648,333
"peak_5276",65,17
"peak_5277",131,78
"peak_5278",107,76
"peak_5279",308,175
"peak_5280",538,244
"peak_5281",113,66
"peak_5282",200,126
"peak_5283",32,10
"peak_5284",190,66
"peak_5285",636,285
"peak_5286",65,31
"peak_5287",57,30
"peak_5288",106,27
"peak_5289",5535,3103
"peak_5290",3268,2402
"peak_5291",2107,1578
"peak_5292",7842,3940
"peak_5293",40,17
"peak_5294",56,18
"peak_5295",76,30
"peak_5296",278,78
"peak_5297",115,40
"peak_5298",863,427
"peak_5299",35,11
"peak_5300",48,21
"peak_5301",612,351
"peak_5302",686,196
"peak_5303",70,15
"peak_5304",35,11
"peak_5305",76,29
"peak_5306",1062,317
"peak_5307",179,134
"peak_5308",492,368
"peak_5309",175,126
"peak_5310",182,118
"peak_5311",114,71
"peak_5312",708,482
"peak_5313",80,28
"peak_5314",4357,1595
"peak_5315",952,619
"peak_5316",48,17
"peak_5317",214,143
"peak_5318",177,127
"peak_5319",211,158
"peak_5320",96,24
"peak_5321",52,22
"peak_5322",691,396
"peak_5323",261,162
"peak_5324",63,27
"peak_5325",885,315
"peak_5326",283,112
"peak_5327",3827,1495
"peak_5328",73,37
"peak_5329",1903,914
"peak_5330",236,177
"peak_5331",3181,1997
"peak_5332",41,10
"peak_5333",37,12
"peak_5334",53,28
"peak_5335",114,59
"peak_5336",96,62
"peak_5337",84,60
"peak_5338",249,64
"peak_5339",92,44
"peak_5340",992,616
"peak_5341",1169,844
"peak_5342",64,17
"peak_5343",254,140
"peak_5344",52,22
"peak_5345",96,66
"peak_5346",299,196
"peak_5347",4290,2661
"peak_5348",1437,1039
"peak_5349",3491,2357
"peak_5350",45,17
"peak_5351",463,318
"peak_5352",134,61
"peak_5353",37,8
"peak_5354",61,17
"peak_5355",119,28
"peak_5356",71,33
"peak_5357",84,60
"peak_5358",405,276
"peak_5359",531,315
"peak_5360",705,404
"peak_5361",913,665
"peak_5362",5053,1651
"peak_5363",1166,842
"peak_5364",142,82
"peak_5365",804,535
"peak_5366",510,256
"peak_5367",47,9
"peak_5368",48,11
"peak_5369",662,348
"peak_5370",346,246
"peak_5371",101,59
"peak_5372",207,145
