"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeansiRNA","symbol","entrez","log10.pvalue","Significant.Gene","Differential_Gene"
"ENSG00000105204",103.770259390756,0.162069830534977,0.270071488968611,0.262978246888023,0.582403741947906,101.686380212403,105.854138569109,"DYRK1B","9149",0.234775843341128,"No","No"
"ENSG00000105205",1.38688769960817,0.00396153437400005,0.278965637589305,0.898337849455241,NA,2.19137154140674,0.582403857809608,"CLC","1178",NA,"No","No"
"ENSG00000105219",3.90559713024374,0.00676325001919103,0.27720311215605,0.864948268354382,NA,5.26433907223142,2.54685518825607,"CNTD2","79935",NA,"No","No"
"ENSG00000105220",5103.5256907345,0.0931580333575863,0.135806084519306,0.433246055898574,0.726095921812096,5053.60854770385,5153.44283376515,"GPI","2821",0.139006002492875,"No","No"
"ENSG00000105221",1914.05924324217,0.52740039656964,0.210504843124989,0.00201625710762285,0.0298449568268635,1890.27816759539,1937.84031888894,"AKT2","208",1.52512904501384,"No","No"
"ENSG00000105223",3759.03493452301,0.00616883726264108,0.155879367340737,0.973749395809315,0.990141211262645,4479.32054355174,3038.74932549427,"PLD3","23646",0.0043028630804537,"No","No"
"ENSG00000105227",55.7554802161332,0.242368019817379,0.37237513929453,0.0855002917423068,0.335707661661409,50.0952888156001,61.4156716166663,"PRX","57716",0.474038746987609,"No","No"
"ENSG00000105229",756.888988472231,0.100119035015381,0.172705990692369,0.463504498121234,0.749340365283739,705.193691527231,808.58428541723,"PIAS4","51588",0.125320872302716,"No","No"
"ENSG00000105245",522.305509039871,0.165980223935993,0.221831964685081,0.268266073835343,0.588022848277222,521.684948273157,522.926069806585,"NUMBL","9253",0.230605798604247,"No","No"
"ENSG00000105246",62.2305601841782,1.86986461240183,0.890180234208046,0.000519231545409865,0.0106802103997768,58.9503817579556,65.5107386104009,"EBI3","10148",1.97142019163686,"Yes","Up-Regulated"
"ENSG00000105248",282.168731552444,0.287468107547952,0.278527409661262,0.0929321462473868,0.350732909025983,311.48986580132,252.847597303569,"YJU2","55702",0.455023482656124,"No","No"
"ENSG00000105251",9.01459888665035,-0.0148015046061758,0.275732399384357,0.754056353875637,NA,9.01022962003657,9.01896815326413,"SHD","56961",NA,"No","No"
"ENSG00000105254",1066.79278112786,0.123519873168058,0.192406561269318,0.384443077979159,0.690621332603713,1158.34897606238,975.236586193342,"TBCB","1155",0.16076001085626,"No","No"
"ENSG00000105255",339.144378864078,0.0902486906191469,0.200035726882066,0.529212422765465,0.79288562767282,347.847202189667,330.441555538488,"FSD1","79187",0.100789454363229,"No","No"
"ENSG00000105258",375.906924189907,0.29462272381406,0.265812033437531,0.0839789162062612,0.332601771115269,403.701255863131,348.112592516684,"POLR2I","5438",0.478075442478074,"No","No"
"ENSG00000105261",1.53894276012676,-0.00825049725392307,0.27939029725648,0.667258781053658,NA,2.2265038680742,0.851381652179316,"OVOL3","728361",NA,"No","No"
"ENSG00000105270",1009.68482551813,0.314771014427412,0.206059967522908,0.0454887025040997,0.237646226158743,899.804232477045,1119.56541855922,"CLIP3","25999",0.624069077945897,"No","No"
"ENSG00000105278",128.659555048147,-0.0526000942145752,0.232917226716393,0.690525121589054,0.880571575202514,70.2790471347932,187.040062961501,"ZFR2","23217",0.055235337649987,"No","No"
"ENSG00000105281",3027.16163959902,-0.285509743749217,0.172541261981003,0.0431062981997856,0.229314135906063,3171.57112185005,2882.75215734799,"SLC1A5","6510",0.63956917267183,"No","No"
"ENSG00000105287",512.806516086211,0.0983795860537289,0.28473588871868,0.286406276411674,0.60490769586007,586.010698438507,439.602333733914,"PRKD2","25865",0.218310890202021,"No","No"
"ENSG00000105289",8.1659469138458,0.0281979857799168,0.277303773368997,0.558175062687963,NA,8.75699879202574,7.57489503566585,"TJP3","27134",NA,"No","No"
"ENSG00000105290",146.195288528285,0.0968278466291246,0.236621586128468,0.48716326193333,0.767781241997569,213.462648933863,78.9279281227078,"APLP1","333",0.114762502529192,"No","No"
"ENSG00000105298",822.732275171706,0.303285456915985,0.196555785411769,0.0478232342641463,0.24477959805836,670.693624549443,974.77092579397,"CACTIN","58509",0.611224782686261,"No","No"
"ENSG00000105321",344.538822069124,0.189116739358429,0.253401441605221,0.215065721543158,0.529725924271805,395.215377957861,293.862266180387,"CCDC9","26093",0.27594877259453,"No","No"
"ENSG00000105323",3564.32118436402,0.426417923454966,0.179129367874354,0.00438593109855734,0.0517137721219584,3163.12669033856,3965.51567838947,"HNRNPUL1","11100",1.28639378263012,"No","No"
"ENSG00000105325",557.698899402868,0.0095129791899578,0.172392891079631,0.946445217907327,0.97961484154154,588.155429977634,527.242368828102,"FZR1","51343",0.00894464376908039,"No","No"
"ENSG00000105327",92.2692561801719,0.22147921250348,0.31286215139669,0.146860827243933,0.442302247457027,81.8468464546427,102.691665905701,"BBC3","27113",0.35428085385738,"No","No"
"ENSG00000105329",2196.39484523237,0.615272723702369,0.173160803622701,5.79780234941907e-05,0.00183522743598919,2056.48829381089,2336.30139665386,"TGFB1","7040",2.73631010684819,"No","No"
"ENSG00000105339",56.109995239881,-0.20654134683186,0.359270428266026,0.0793936775607248,0.322937380391152,39.9733059906507,72.2466844891112,"DENND3","22898",0.490881681963283,"No","No"
"ENSG00000105341",233.948718745036,0.127415704837219,0.22232342729652,0.387383638484976,0.693069317148636,224.793456430365,243.103981059708,"DMAC2","55101",0.159223327365568,"No","No"
"ENSG00000105355",2383.61487862411,-0.00438681438262173,0.144874838095037,0.966396116662091,0.987350828452662,2577.59510928993,2189.63464795828,"PLIN3","10226",0.0055285050924049,"No","No"
"ENSG00000105357",47.3077857292568,-0.0903722254004025,0.285449719517519,0.245641706907592,0.564626184701303,57.7039534347285,36.911618023785,"MYH14","79784",0.248238985190879,"No","No"
"ENSG00000105364",1195.28332873157,0.203703470310094,0.183331638056598,0.157473106432057,0.456553663434416,1126.22761043339,1264.33904702974,"MRPL4","51073",0.34050816804488,"No","No"
"ENSG00000105366",2.46285553387901,-0.0019259742485624,0.278873048812699,0.924094248014357,NA,4.02623626236757,0.899474805390448,"SIGLEC8","27181",NA,"No","No"
"ENSG00000105369",2.88558109042708,0.0116025026185231,0.278304240105437,0.719147311249026,NA,3.12083091789396,2.65033126296021,"CD79A","973",NA,"No","No"
"ENSG00000105371",15.3171753545176,-0.0007856392735232,0.269494530808315,0.987557679714327,NA,17.7790213171594,12.8553293918757,"ICAM4","3386",NA,"No","No"
"ENSG00000105372",8948.68718143265,-0.0595116164449467,0.145285374306403,0.607196392292127,0.837815097805244,7217.67395847967,10679.7004043856,"RPS19","6223",0.0768518177222009,"No","No"
"ENSG00000105373",1174.7256139242,0.0552389699697007,0.173138935323466,0.691368918553463,0.880900397647562,996.409804765994,1353.04142308242,"NOP53","29997",0.0550731939687133,"No","No"
"ENSG00000105374",0.155617177214637,-0.00103686834843361,0.279894527200542,0.906247993035953,NA,0.311234354429274,0,"NKG7","4818",NA,"No","No"
"ENSG00000105376",55.1036571930556,0.0510545177506341,0.255615695264938,0.653700177358884,0.8599352771594,56.236490836533,53.9708235495783,"ICAM5","7087",0.0655342346056179,"No","No"
"ENSG00000105379",22.723246819904,0.00478365424102947,0.266235782831534,0.95687409596042,0.983892280079243,24.4686730607312,20.9778205790769,"ETFB","2109",0.00705244702396232,"No","No"
"ENSG00000105383",1.18780345518007,0.00724952054845566,0.279379569304542,0.723766689244203,NA,0.89008336301915,1.48552354734099,"CD33","945",NA,"No","No"
"ENSG00000105388",0.648522245793492,-0.00255447439485186,0.279713104367636,0.820077407293073,NA,1.29704449158698,0,"CEACAM5","1048",NA,"No","No"
"ENSG00000105392",4.3641480690343,0.00226528634304595,0.276978463397021,0.96191544553653,NA,4.05877766798239,4.66951847008622,"CRX","1406",NA,"No","No"
"ENSG00000105393",1129.8554224993,0.0788855406426398,0.172026731574414,0.563567486379479,0.815079142137643,1144.38849845465,1115.32234654394,"BABAM1","29086",0.0888002203091748,"No","No"
"ENSG00000105397",1415.1751026212,0.0414953751363393,0.16849686025017,0.7583510085846,0.909203119371207,1538.66754187564,1291.68266336677,"TYK2","7297",0.0413390829301528,"No","No"
"ENSG00000105398",0.580511550128816,-0.00532330783151915,0.279706428462696,0.709521406542962,NA,0.626712395659155,0.534310704598476,"SULT2A1","6822",NA,"No","No"
"ENSG00000105401",2738.72016726131,0.313992438800415,0.190064083565496,0.0371715008664236,0.210496412016513,2324.78746332707,3152.65287119556,"CDC37","11140",0.676755302463513,"No","No"
"ENSG00000105402",1916.28654164736,0.32799103141739,0.174989569077709,0.0229215187347711,0.153702416502308,2246.94600959366,1585.62707370106,"NAPA","8775",0.813319304488752,"No","No"
"ENSG00000105404",1793.13412993246,0.278775423648828,0.192373714896251,0.0637948732587125,0.286902626731805,1955.75673652419,1630.51152334073,"RABAC1","10567",0.542265475560532,"No","No"
"ENSG00000105409",167.70799604182,-0.0723379992901325,0.224733537277171,0.601326749469429,0.834954934961413,101.561394720383,233.854597363258,"ATP1A3","478",0.0783369640681847,"No","No"
"ENSG00000105419",498.685591503391,0.0830167998662188,0.191103446429088,0.560298713446955,0.812832737130854,625.446208755212,371.924974251571,"MEIS3","56917",0.0899988133414418,"No","No"
"ENSG00000105426",1861.22826964887,0.20581426332636,0.16629949207712,0.132885440848697,0.421714850199786,1767.65918277122,1954.79735652653,"PTPRS","5802",0.374981105538925,"No","No"
"ENSG00000105427",11.636913886575,0.0205177614782346,0.272840724050787,0.756884083030259,NA,12.8174292257561,10.456398547394,"CNFN","84518",NA,"No","No"
"ENSG00000105429",1602.52381250168,-0.117156308911043,0.155306088606299,0.365166277020371,0.675049070053381,1353.91949562055,1851.12812938282,"MEGF8","1954",0.17066465668181,"No","No"
"ENSG00000105438",2520.67709167026,0.2176554363224,0.16308514857613,0.106888612652039,0.378183837741803,2256.86348408945,2784.49069925107,"KDELR1","10945",0.422297035325817,"No","No"
"ENSG00000105443",1000.12754226492,-0.0199195573077752,0.159267721514861,0.876730813211691,0.954683063341125,975.233406836788,1025.02167769305,"CYTH2","9266",0.0201407820153177,"No","No"
"ENSG00000105447",1416.85311317381,0.232609801944309,0.166748039712923,0.0900871841668202,0.345404570648101,1243.83346312792,1589.8727632197,"GRWD1","83743",0.46167191982555,"No","No"
"ENSG00000105467",0.759034431983103,-0.00186679892400201,0.279618913888912,0.891205195201684,NA,0.670332095927828,0.847736768038377,"SYNGR4","23546",NA,"No","No"
"ENSG00000105472",352.414120263146,0.796689753371068,0.304770900895435,0.000716906073733585,0.0136577245065449,461.441427704507,243.386812821785,"CLEC11A","6320",1.86462165179436,"No","No"
"ENSG00000105479",13.3798555648484,0.00830558556982765,0.272070750593971,0.898635141884196,NA,11.4298398021358,15.329871327561,"CCDC114","93233",NA,"No","No"
"ENSG00000105483",148.807561070573,0.0237072355279989,0.220368767352458,0.863840575063577,0.950879349011133,159.618368163393,137.996753977753,"CARD8","22900",0.0218745844114689,"No","No"
"ENSG00000105486",331.597558162498,0.212717436159325,0.230202436763118,0.176222252576048,0.482157618347613,366.745034864454,296.450081460543,"LIG1","3978",0.316810966763813,"No","No"
"ENSG00000105497",117.892403330526,-0.0113334495012227,0.227663513785229,0.929468274938458,0.972902199365531,133.254950544673,102.529856116379,"ZNF175","7728",0.0119308148299632,"No","No"
"ENSG00000105499",71.5278915152211,-0.0277113735115222,0.246240582137042,0.815883417751319,0.932529250713235,98.0140370056661,45.0417460247762,"PLA2G4C","8605",0.030337536758832,"No","No"
"ENSG00000105509",6.79031857029984,0.00875840978036617,0.275926455416116,0.851487108716051,NA,4.23066554800443,9.34997159259526,"HAS1","3036",NA,"No","No"
"ENSG00000105514",623.329093068094,0.182977281646554,0.196249657007095,0.215395553459815,0.530115252683695,691.787237736007,554.870948400181,"RAB3D","9545",0.27562969990286,"No","No"
"ENSG00000105516",135.016624661126,-0.000613464091009003,0.222900448294717,0.991906620365383,0.996021411128246,106.878087255108,163.155162067144,"DBP","1628",0.00173132559748408,"No","No"
"ENSG00000105518",796.506298568484,0.279191832354632,0.205255386385156,0.0721865299144725,0.306445224138295,804.676401942116,788.336195194852,"TMEM205","374882",0.513647142615173,"No","No"
"ENSG00000105519",11.6675854401321,-0.00653018322378817,0.274694247399765,0.88791326804673,NA,17.4557493806751,5.87942149958909,"CAPS","828",NA,"No","No"
"ENSG00000105520",1123.09155919923,0.21322128876548,0.173565972366831,0.128179328748523,0.414885635396047,1329.8239010136,916.359217384863,"PLPPR2","64748",0.382071601508043,"No","No"
"ENSG00000105523",0.155617177214637,-0.00103686834843361,0.279894527200542,0.906247993035953,NA,0.311234354429274,0,"FAM83E","54854",NA,"No","No"
"ENSG00000105538",129.512319660408,-0.124996476077931,0.258717786903632,0.354821162741576,0.665372786952124,130.550238763532,128.474400557284,"RASIP1","54922",0.176934965291973,"No","No"
"ENSG00000105549",3.2216584746374,0.0260182431796533,0.280550626986416,0.28662098237201,NA,3.42782158552262,3.01549536375218,"THEG","51298",NA,"No","No"
"ENSG00000105550",3.29389191996337,-0.0204749103151705,0.28075137699631,0.27657601393703,NA,6.58778383992673,0,"FGF21","26291",NA,"No","No"
"ENSG00000105552",479.244160246188,-0.0600931450149287,0.188934428830642,0.6674152807351,0.867063441479862,477.192821127587,481.295499364788,"BCAT2","587",0.0619491248114166,"No","No"
"ENSG00000105556",986.549721140766,0.0800695460065165,0.167059307472605,0.55278882393386,0.806831169480197,1095.05912264597,878.040319635557,"MIER2","54531",0.0932173324823578,"No","No"
"ENSG00000105559",387.631626012702,1.78282624953909,0.273001433741323,3.23240518311204e-12,4.86634658359977e-10,405.796156087295,369.467095938108,"PLEKHA4","57664",9.31279696363686,"Yes","Up-Regulated"
"ENSG00000105568",4068.34843108263,0.204253965591497,0.152853167953642,0.11365368488867,0.390388074554988,4054.72922571297,4081.96763645228,"PPP2R1A","5518",0.408503457486052,"No","No"
"ENSG00000105576",2615.36935649926,0.130379947069675,0.148646421289189,0.302527761864527,0.620382926946443,2625.14343711675,2605.59527588176,"TNPO2","30000",0.207340162558909,"No","No"
"ENSG00000105583",1021.20524175856,0.283148087642872,0.203201991850843,0.0668242301900641,0.293993272165482,976.998557942953,1065.41192557416,"WDR83OS","51398",0.531662608005661,"No","No"
"ENSG00000105605",4.86280887633441,-0.0301871159740615,0.280101407973306,0.387488552670969,NA,4.67700269004033,5.04861506262849,"CACNG7","59284",NA,"No","No"
"ENSG00000105607",194.200913678257,0.0961747292359445,0.227809930711137,0.496375609509603,0.773425951867626,245.536476957796,142.865350398717,"GCDH","2639",0.111581259514296,"No","No"
"ENSG00000105609",1.71805499123685,-0.00848283617497324,0.27924613924557,0.75532213358495,NA,0.933703063287823,2.50240691918588,"LILRB5","10990",NA,"No","No"
"ENSG00000105610",17.8940210211416,0.00447564112098513,0.268418794459413,0.957666787686441,NA,18.4870766608074,17.3009653814759,"KLF1","10661",NA,"No","No"
"ENSG00000105612",861.158593558789,-0.0190405992242972,0.164643164765843,0.884196110989939,0.957995523097315,1064.24263731815,658.07454979943,"DNASE2","1777",0.0186365204607826,"No","No"
"ENSG00000105613",66.3793425571432,-0.012334774685402,0.244056592442306,0.912295879439371,0.966996705434969,75.9222942937361,56.8363908205503,"MAST1","22983",0.0145750055590362,"No","No"
"ENSG00000105617",0.951212842742518,0.00618499743023204,0.279942995572102,0.574560255714646,NA,0,1.90242568548504,"LENG1","79165",NA,"No","No"
"ENSG00000105618",1102.96662210354,0.173441186331177,0.166169242875871,0.201036133857474,0.514894413375626,987.533398349019,1218.39984585806,"PRPF31","26121",0.28828182025919,"No","No"
"ENSG00000105619",62.6466704837128,0.0554874925948843,0.251541480885035,0.655925715769191,0.860601866422644,49.6711082628719,75.6222327045537,"TFPT","29844",0.0651977163801466,"No","No"
"ENSG00000105639",25.6639307213446,-0.0806334680689563,0.279730136796428,0.359819812493124,0.66957726638945,38.4652422825315,12.8626191601576,"JAK3","3718",0.174199300010645,"No","No"
"ENSG00000105640",8725.61006799439,0.05092652088307,0.157873842868866,0.700436946665862,0.885589318577435,6881.79962708435,10569.4205089044,"RPL18A","6142",0.0527676302852217,"No","No"
"ENSG00000105641",5.34366407701756,-0.00924274192378726,0.27631318533457,0.832883584464636,NA,4.41787540948094,6.26945274455417,"SLC5A5","6528",NA,"No","No"
"ENSG00000105642",27.5499925957956,-0.023320381399994,0.263449946020144,0.796829817659054,0.926064338111633,29.9680853815084,25.1318998100828,"KCNN1","3780",0.0333588397584386,"No","No"
