"","SRR7992451Aligned.sortedByCoord.out_sorted.bam","SRR7992456Aligned.sortedByCoord.out_sorted.bam"
"peak_1302",236,132
"peak_1303",38,9
"peak_1304",149,54
"peak_1305",231,97
"peak_1306",160,69
"peak_1307",87,36
"peak_1308",314,28
"peak_1309",126,59
"peak_1310",80,45
"peak_1311",488,293
"peak_1312",782,212
"peak_1313",55,16
"peak_1314",1077,225
"peak_1315",42,12
"peak_1316",109,25
"peak_1317",47,13
"peak_1318",111,59
"peak_1319",1156,407
"peak_1320",203,133
"peak_1321",1255,354
"peak_1322",206,63
"peak_1323",117,54
"peak_1324",88,22
"peak_1325",1209,536
"peak_1326",382,198
"peak_1327",153,82
"peak_1328",149,91
"peak_1329",103,47
"peak_1330",1596,456
"peak_1331",74,44
"peak_1332",67,15
"peak_1333",542,158
"peak_1334",156,42
"peak_1335",334,157
"peak_1336",6398,2767
"peak_1337",697,182
"peak_1338",266,91
"peak_1339",39,6
"peak_1340",518,178
"peak_1341",1080,312
"peak_1342",1004,613
"peak_1343",306,192
"peak_1344",262,162
"peak_1345",2354,1050
"peak_1346",763,484
"peak_1347",667,214
"peak_1348",236,106
"peak_1349",58,19
"peak_1350",92,53
"peak_1351",90,27
"peak_1352",554,334
"peak_1353",466,243
"peak_1354",126,48
"peak_1355",153,46
"peak_1356",304,110
"peak_1357",891,359
"peak_1358",1133,314
"peak_1359",89,51
"peak_1360",182,51
"peak_1361",132,59
"peak_1362",69,18
"peak_1363",978,517
"peak_1364",152,80
"peak_1365",436,252
"peak_1366",215,147
"peak_1367",176,97
"peak_1368",213,64
"peak_1369",235,93
"peak_1370",59,25
"peak_1371",178,102
"peak_1372",178,102
"peak_1373",73,22
"peak_1374",82,37
"peak_1375",110,45
"peak_1376",440,103
"peak_1377",52,9
"peak_1378",132,66
"peak_1379",203,63
"peak_1380",68,36
"peak_1381",507,272
"peak_1382",238,124
"peak_1383",137,79
"peak_1384",404,212
"peak_1385",1772,757
"peak_1386",3643,770
"peak_1387",499,186
"peak_1388",4880,1274
"peak_1389",35,5
"peak_1390",35,4
"peak_1391",441,191
"peak_1392",797,485
"peak_1393",215,116
"peak_1394",30,5
"peak_1395",161,105
"peak_1396",57,26
"peak_1397",200,107
"peak_1398",369,244
"peak_1399",231,154
"peak_1400",227,136
"peak_1401",58,14
"peak_1402",145,76
"peak_1403",87,29
"peak_1404",34,7
"peak_1405",777,407
"peak_1406",66,31
"peak_1407",319,82
"peak_1408",71,22
"peak_1409",57,17
"peak_1410",43,15
"peak_1411",165,103
"peak_1412",42,10
"peak_1413",137,39
"peak_1414",327,186
"peak_1415",575,364
"peak_1416",441,286
"peak_1417",2305,702
"peak_1418",4475,1633
"peak_1419",823,482
"peak_1420",86,52
"peak_1421",263,171
"peak_1422",229,132
"peak_1423",209,130
"peak_1424",370,194
"peak_1425",240,112
"peak_1426",33,4
"peak_1427",1445,447
"peak_1428",283,170
"peak_1429",175,108
"peak_1430",314,157
"peak_1431",110,60
"peak_1432",72,35
"peak_1433",139,36
"peak_1434",2126,857
"peak_1435",451,285
"peak_1436",2414,663
"peak_1437",3003,827
"peak_1438",188,99
"peak_1439",536,299
"peak_1440",747,356
"peak_1441",168,77
"peak_1442",341,214
"peak_1443",989,326
"peak_1444",89,54
"peak_1445",798,158
"peak_1446",648,278
"peak_1447",178,116
"peak_1448",896,226
"peak_1449",187,98
"peak_1450",614,234
"peak_1451",323,207
"peak_1452",3646,779
"peak_1453",1031,657
"peak_1454",10292,2099
"peak_1455",3538,1287
"peak_1456",117,43
"peak_1457",37,5
"peak_1458",3497,970
"peak_1459",111,60
"peak_1460",304,106
"peak_1461",108,43
"peak_1462",180,94
"peak_1463",198,138
"peak_1464",203,127
"peak_1465",1183,491
"peak_1466",54,13
"peak_1467",43,12
"peak_1468",278,143
"peak_1469",103,64
"peak_1470",187,62
"peak_1471",206,116
"peak_1472",755,200
"peak_1473",1614,653
"peak_1474",769,274
"peak_1475",33551,10559
"peak_1476",3415,2234
"peak_1477",689,428
"peak_1478",1553,680
"peak_1479",57,28
"peak_1480",775,481
"peak_1481",44,10
"peak_1482",84,49
"peak_1483",397,170
"peak_1484",77,25
"peak_1485",132,58
"peak_1486",128,49
"peak_1487",299,187
"peak_1488",1651,978
"peak_1489",37,9
"peak_1490",482,277
"peak_1491",366,147
"peak_1492",186,119
"peak_1493",594,174
"peak_1494",101,60
"peak_1495",1197,283
"peak_1496",86,24
"peak_1497",175,64
"peak_1498",90,27
"peak_1499",981,314
"peak_1500",143,86
"peak_1501",936,544
"peak_1502",592,374
"peak_1503",455,244
"peak_1504",300,190
"peak_1505",292,127
"peak_1506",69,25
"peak_1507",620,132
"peak_1508",197,129
"peak_1509",94,46
"peak_1510",809,515
"peak_1511",19923,6468
"peak_1512",172,22
"peak_1513",990,613
"peak_1514",404,244
"peak_1515",590,344
"peak_1516",6179,2316
"peak_1517",107,59
"peak_1518",447,282
"peak_1519",286,161
"peak_1520",678,362
"peak_1521",83,18
"peak_1522",468,294
"peak_1523",466,244
"peak_1524",525,151
"peak_1525",439,268
"peak_1526",239,95
"peak_1527",60,22
"peak_1528",100,32
"peak_1529",244,46
"peak_1530",18383,8205
"peak_1531",70,15
"peak_1532",8522,5001
"peak_1533",276,155
"peak_1534",770,290
"peak_1535",1716,667
"peak_1536",975,343
"peak_1537",829,199
"peak_1538",212,95
"peak_1539",219,111
"peak_1540",924,452
"peak_1541",935,573
"peak_1542",53,12
"peak_1543",1572,389
"peak_1544",241,109
"peak_1545",98,23
"peak_1546",64,19
"peak_1547",67,25
"peak_1548",472,141
"peak_1549",109,57
"peak_1550",49,16
"peak_1551",58,9
"peak_1552",106,24
"peak_1553",161,107
"peak_1554",179,131
"peak_1555",382,168
"peak_1556",286,180
"peak_1557",2148,596
"peak_1558",2536,982
"peak_1559",533,229
"peak_1560",410,225
"peak_1561",142,45
"peak_1562",40,10
"peak_1563",2186,930
"peak_1564",319,200
"peak_1565",325,212
"peak_1566",258,30
"peak_1567",333,161
"peak_1568",267,148
"peak_1569",1091,382
"peak_1570",526,281
"peak_1571",227,141
"peak_1572",575,327
"peak_1573",385,247
"peak_1574",205,113
"peak_1575",951,326
"peak_1576",835,292
"peak_1577",85,43
"peak_1578",204,48
"peak_1579",944,376
"peak_1580",386,253
"peak_1581",63,28
"peak_1582",152,53
"peak_1583",246,158
"peak_1584",52,19
"peak_1585",51,15
"peak_1586",65,24
"peak_1587",109,69
"peak_1588",45,10
"peak_1589",1634,497
"peak_1590",272,139
"peak_1591",172,97
"peak_1592",189,118
"peak_1593",3418,801
"peak_1594",494,311
"peak_1595",750,495
"peak_1596",1525,704
"peak_1597",1258,566
"peak_1598",805,403
"peak_1599",391,183
"peak_1600",91,44
"peak_1601",1110,230
"peak_1602",177,95
"peak_1603",476,346
"peak_1604",1273,637
"peak_1605",1870,871
"peak_1606",1856,398
"peak_1607",509,110
"peak_1608",116,69
"peak_1609",965,216
"peak_1610",937,583
"peak_1611",126,81
"peak_1612",688,482
"peak_1613",109,67
"peak_1614",1742,624
"peak_1615",394,251
"peak_1616",3509,904
"peak_1617",88,27
"peak_1618",516,78
"peak_1619",62,29
"peak_1620",445,236
"peak_1621",1013,441
"peak_1622",42,13
"peak_1623",157,102
"peak_1624",96,37
"peak_1625",126,34
"peak_1626",69,26
"peak_1627",61,25
"peak_1628",48,15
"peak_1629",126,45
"peak_1630",50,17
"peak_1631",195,66
"peak_1632",182,110
"peak_1633",216,132
"peak_1634",2111,909
"peak_1635",70,23
"peak_1636",124,40
"peak_1637",125,59
"peak_1638",227,120
"peak_1639",514,181
"peak_1640",248,70
"peak_1641",102,44
"peak_1642",64,25
"peak_1643",167,65
"peak_1644",131,64
"peak_1645",130,73
"peak_1646",82,44
"peak_1647",72,37
"peak_1648",1898,722
"peak_1649",285,178
"peak_1650",2075,867
"peak_1651",126,72
"peak_1652",229,75
"peak_1653",76,25
"peak_1654",2888,962
"peak_1655",156,20
"peak_1656",78,26
"peak_1657",203,31
"peak_1658",77,32
"peak_1659",106,64
"peak_1660",208,104
"peak_1661",293,159
"peak_1662",1890,866
"peak_1663",99,38
"peak_1664",336,170
"peak_1665",175,78
"peak_1666",305,166
"peak_1667",688,224
"peak_1668",209,72
"peak_1669",272,113
"peak_1670",329,46
"peak_1671",932,318
"peak_1672",83,18
"peak_1673",76,23
"peak_1674",45,14
"peak_1675",372,162
"peak_1676",690,178
"peak_1677",77,25
"peak_1678",339,84
"peak_1679",198,37
"peak_1680",40,8
"peak_1681",192,36
"peak_1682",639,220
"peak_1683",399,191
"peak_1684",488,118
"peak_1685",211,123
"peak_1686",116,66
"peak_1687",261,83
"peak_1688",207,60
"peak_1689",155,95
"peak_1690",745,310
"peak_1691",76,45
"peak_1692",127,68
"peak_1693",177,105
"peak_1694",6454,3108
"peak_1695",4522,1999
"peak_1696",1369,827
"peak_1697",333,54
"peak_1698",617,205
"peak_1699",738,219
"peak_1700",329,176
"peak_1701",681,279
"peak_1702",144,88
"peak_1703",142,90
"peak_1704",186,91
"peak_1705",140,63
"peak_1706",1115,240
"peak_1707",476,209
"peak_1708",1151,301
"peak_1709",196,72
"peak_1710",117,47
"peak_1711",94,37
"peak_1712",77,37
"peak_1713",174,67
"peak_1714",605,202
"peak_1715",427,191
"peak_1716",324,135
"peak_1717",554,282
"peak_1718",554,212
"peak_1719",60,17
"peak_1720",41,11
"peak_1721",41,11
"peak_1722",62,21
"peak_1723",212,115
"peak_1724",676,235
"peak_1725",637,404
"peak_1726",567,216
"peak_1727",121,79
"peak_1728",382,156
"peak_1729",718,389
"peak_1730",608,403
"peak_1731",4901,1061
"peak_1732",98,58
"peak_1733",91,34
"peak_1734",188,46
"peak_1735",1652,725
"peak_1736",76,36
"peak_1737",38860,10053
"peak_1738",35642,17036
"peak_1739",29272,17683
"peak_1740",292,129
"peak_1741",340,129
"peak_1742",94,51
"peak_1743",396,204
"peak_1744",48,20
"peak_1745",139,31
"peak_1746",2709,1381
"peak_1747",1462,881
"peak_1748",233,65
"peak_1749",190,47
"peak_1750",501,294
"peak_1751",896,289
"peak_1752",113,71
"peak_1753",671,385
"peak_1754",913,299
"peak_1755",5839,1504
"peak_1756",164,55
"peak_1757",71,30
"peak_1758",416,98
"peak_1759",1396,822
"peak_1760",1392,813
"peak_1761",354,202
"peak_1762",139,58
"peak_1763",345,161
"peak_1764",182,112
"peak_1765",195,108
"peak_1766",997,542
"peak_1767",1983,806
"peak_1768",1593,952
"peak_1769",820,523
"peak_1770",73,21
"peak_1771",197,66
"peak_1772",77,14
"peak_1773",1297,309
"peak_1774",819,207
"peak_1775",812,240
"peak_1776",601,159
"peak_1777",41,4
"peak_1778",112,33
"peak_1779",82,30
"peak_1780",103,47
"peak_1781",274,67
"peak_1782",72,40
"peak_1783",182,51
"peak_1784",131,84
"peak_1785",370,243
"peak_1786",82,36
"peak_1787",934,439
"peak_1788",318,74
"peak_1789",612,91
"peak_1790",43,12
"peak_1791",41,14
"peak_1792",106,45
"peak_1793",848,341
"peak_1794",289,97
"peak_1795",152,78
"peak_1796",110,68
"peak_1797",171,92
"peak_1798",427,183
"peak_1799",1132,400
"peak_1800",480,271
"peak_1801",122,81
"peak_1802",163,100
"peak_1803",2785,990
"peak_1804",379,249
"peak_1805",380,206
"peak_1806",647,283
"peak_1807",375,207
"peak_1808",362,88
"peak_1809",6060,1648
"peak_1810",181,117
"peak_1811",1024,386
"peak_1812",141,83
"peak_1813",373,185
"peak_1814",221,76
"peak_1815",1118,538
"peak_1816",1023,567
"peak_1817",509,208
"peak_1818",252,75
"peak_1819",176,33
"peak_1820",1206,477
"peak_1821",1163,730
"peak_1822",95,35
"peak_1823",500,99
"peak_1824",481,136
"peak_1825",790,420
"peak_1826",456,295
"peak_1827",327,85
"peak_1828",6799,3730
"peak_1829",14949,7642
"peak_1830",435,279
"peak_1831",622,395
"peak_1832",61,12
"peak_1833",269,151
"peak_1834",332,147
"peak_1835",68,22
"peak_1836",2916,1118
"peak_1837",131,85
"peak_1838",69,28
"peak_1839",225,74
"peak_1840",64,14
"peak_1841",73,32
"peak_1842",657,199
"peak_1843",134,81
"peak_1844",2790,806
"peak_1845",84,43
"peak_1846",84,42
"peak_1847",5878,2399
"peak_1848",778,499
"peak_1849",997,633
"peak_1850",1008,641
"peak_1851",48,15
"peak_1852",140,57
"peak_1853",52,15
"peak_1854",62,23
"peak_1855",3132,922
"peak_1856",302,175
"peak_1857",38,12
"peak_1858",186,39
"peak_1859",113,29
"peak_1860",388,93
"peak_1861",523,146
"peak_1862",144,43
"peak_1863",141,46
"peak_1864",267,70
"peak_1865",70,26
"peak_1866",393,236
"peak_1867",2610,1605
"peak_1868",1993,975
"peak_1869",830,544
"peak_1870",207,118
"peak_1871",84,42
"peak_1872",1015,179
"peak_1873",35,5
"peak_1874",56,13
"peak_1875",486,193
"peak_1876",71,32
"peak_1877",154,78
"peak_1878",166,115
"peak_1879",420,83
"peak_1880",830,406
"peak_1881",896,344
"peak_1882",188,123
"peak_1883",325,187
"peak_1884",98,41
"peak_1885",6462,2154
"peak_1886",671,426
"peak_1887",434,274
"peak_1888",1672,945
"peak_1889",4944,1125
"peak_1890",161,105
"peak_1891",5636,1535
"peak_1892",540,315
"peak_1893",4255,1850
"peak_1894",114,12
"peak_1895",164,61
"peak_1896",238,137
"peak_1897",2621,973
"peak_1898",746,433
"peak_1899",5481,1601
"peak_1900",266,134
"peak_1901",4257,1357
"peak_1902",1359,748
"peak_1903",47,17
"peak_1904",72,31
"peak_1905",427,255
"peak_1906",737,450
"peak_1907",320,212
"peak_1908",517,316
"peak_1909",171,60
"peak_1910",205,130
"peak_1911",156,98
"peak_1912",296,158
"peak_1913",440,241
"peak_1914",1432,671
"peak_1915",211,40
"peak_1916",541,278
"peak_1917",1049,474
"peak_1918",3517,1067
"peak_1919",155,97
"peak_1920",775,444
"peak_1921",295,143
"peak_1922",82,47
"peak_1923",1250,751
"peak_1924",1646,786
"peak_1925",82,8
"peak_1926",559,240
"peak_1927",806,280
"peak_1928",40,11
"peak_1929",70,25
"peak_1930",82,21
"peak_1931",79,32
"peak_1932",112,46
"peak_1933",46,15
"peak_1934",1351,548
"peak_1935",132,86
"peak_1936",774,405
"peak_1937",129,84
"peak_1938",272,164
"peak_1939",312,194
"peak_1940",39,7
"peak_1941",61,22
"peak_1942",940,329
"peak_1943",977,581
"peak_1944",2598,1623
"peak_1945",3163,1492
"peak_1946",1849,806
"peak_1947",467,295
"peak_1948",3362,1183
"peak_1949",3201,1079
"peak_1950",8273,1917
"peak_1951",61,28
"peak_1952",636,277
"peak_1953",112,70
"peak_1954",167,43
"peak_1955",103,65
"peak_1956",1254,340
"peak_1957",47,15
"peak_1958",2119,668
"peak_1959",4767,2755
"peak_1960",1514,829
"peak_1961",2268,1184
"peak_1962",90,33
"peak_1963",63,16
"peak_1964",75,17
"peak_1965",52,5
"peak_1966",61,12
"peak_1967",434,142
"peak_1968",80,25
"peak_1969",92,46
"peak_1970",365,159
"peak_1971",372,222
"peak_1972",297,190
"peak_1973",37,6
"peak_1974",91,40
"peak_1975",116,46
"peak_1976",594,314
"peak_1977",167,106
"peak_1978",67,19
"peak_1979",150,68
"peak_1980",343,95
"peak_1981",56,7
"peak_1982",78,22
"peak_1983",32,7
"peak_1984",119,29
"peak_1985",94,23
"peak_1986",174,31
"peak_1987",108,16
"peak_1988",130,37
"peak_1989",328,91
"peak_1990",94,48
"peak_1991",127,82
"peak_1992",271,116
"peak_1993",1000,459
"peak_1994",146,39
"peak_1995",62,23
"peak_1996",58,16
"peak_1997",43,13
"peak_1998",886,173
"peak_1999",60,14
"peak_2000",57,25
"peak_2001",60,32
"peak_2002",199,84
"peak_2003",336,127
"peak_2004",552,169
"peak_2005",273,39
"peak_2006",51,17
"peak_2007",55,18
"peak_2008",212,80
"peak_2009",648,193
"peak_2010",3389,1191
"peak_2011",859,554
"peak_2012",4612,1606
"peak_2013",74,13
"peak_2014",64,31
"peak_2015",198,54
"peak_2016",104,31
"peak_2017",188,77
"peak_2018",175,52
"peak_2019",395,195
"peak_2020",68,16
"peak_2021",231,126
"peak_2022",164,94
"peak_2023",63,20
"peak_2024",84,31
"peak_2025",93,44
"peak_2026",300,50
"peak_2027",156,101
"peak_2028",130,75
"peak_2029",161,94
"peak_2030",69,23
"peak_2031",70,23
"peak_2032",59,25
"peak_2033",173,25
"peak_2034",68,34
"peak_2035",654,257
"peak_2036",691,276
"peak_2037",271,119
"peak_2038",301,56
"peak_2039",72,16
"peak_2040",72,32
"peak_2041",152,53
"peak_2042",57,13
"peak_2043",6971,1350
"peak_2044",794,509
"peak_2045",29680,7368
"peak_2046",896,335
"peak_2047",271,143
"peak_2048",1377,571
"peak_2049",5420,2206
"peak_2050",1659,887
"peak_2051",277,92
"peak_2052",573,146
"peak_2053",145,85
"peak_2054",117,73
"peak_2055",791,153
"peak_2056",169,98
"peak_2057",446,168
"peak_2058",95,43
"peak_2059",89,46
"peak_2060",68,33
"peak_2061",249,128
"peak_2062",615,175
"peak_2063",1923,496
"peak_2064",305,144
"peak_2065",226,125
"peak_2066",49,13
"peak_2067",163,46
"peak_2068",48,18
"peak_2069",49,18
"peak_2070",54,24
"peak_2071",148,41
"peak_2072",335,104
"peak_2073",1638,517
"peak_2074",1202,348
"peak_2075",76,31
"peak_2076",539,187
"peak_2077",575,182
"peak_2078",256,108
"peak_2079",89,46
"peak_2080",238,122
"peak_2081",173,113
"peak_2082",12637,3836
"peak_2083",125,79
"peak_2084",246,86
"peak_2085",70,36
"peak_2086",78,38
"peak_2087",189,65
"peak_2088",246,114
"peak_2089",317,117
"peak_2090",37,7
"peak_2091",195,39
"peak_2092",371,85
"peak_2093",774,138
"peak_2094",189,35
"peak_2095",95,15
"peak_2096",48,19
"peak_2097",258,53
"peak_2098",670,176
"peak_2099",100,37
"peak_2100",130,76
"peak_2101",161,42
"peak_2102",196,84
"peak_2103",159,93
"peak_2104",266,133
"peak_2105",497,171
"peak_2106",210,103
"peak_2107",227,154
"peak_2108",507,225
"peak_2109",446,239
"peak_2110",972,348
"peak_2111",2148,679
"peak_2112",415,199
"peak_2113",173,105
"peak_2114",712,206
"peak_2115",67,31
"peak_2116",434,182
"peak_2117",346,195
"peak_2118",64,24
"peak_2119",349,157
"peak_2120",128,54
"peak_2121",1025,548
"peak_2122",882,410
"peak_2123",272,151
"peak_2124",440,178
"peak_2125",305,67
"peak_2126",201,54
"peak_2127",116,35
"peak_2128",202,48
"peak_2129",473,201
"peak_2130",459,260
"peak_2131",1710,614
"peak_2132",4915,1396
"peak_2133",363,199
"peak_2134",3021,1955
"peak_2135",4462,2203
"peak_2136",283,155
"peak_2137",470,277
"peak_2138",80,25
"peak_2139",1768,646
"peak_2140",143,51
"peak_2141",147,55
"peak_2142",1751,699
"peak_2143",378,237
"peak_2144",3092,730
"peak_2145",123,50
"peak_2146",175,52
"peak_2147",101,36
"peak_2148",404,181
"peak_2149",1030,360
"peak_2150",330,84
"peak_2151",873,459
"peak_2152",694,176
"peak_2153",407,264
"peak_2154",6785,2663
"peak_2155",1140,739
"peak_2156",1638,1053
"peak_2157",47,22
"peak_2158",100,41
"peak_2159",71,39
"peak_2160",328,207
"peak_2161",241,71
"peak_2162",187,65
"peak_2163",487,151
"peak_2164",340,142
"peak_2165",162,65
"peak_2166",139,56
"peak_2167",39,11
"peak_2168",41,11
"peak_2169",51,14
"peak_2170",129,78
"peak_2171",123,68
"peak_2172",112,42
"peak_2173",39,12
"peak_2174",110,28
"peak_2175",378,228
"peak_2176",139,89
"peak_2177",72,36
"peak_2178",34,7
"peak_2179",35,7
"peak_2180",78,17
"peak_2181",70,32
"peak_2182",350,142
"peak_2183",362,112
"peak_2184",269,117
"peak_2185",153,79
"peak_2186",455,233
"peak_2187",318,185
"peak_2188",155,91
"peak_2189",117,60
"peak_2190",422,269
"peak_2191",7656,3697
"peak_2192",2475,1167
"peak_2193",61,16
"peak_2194",179,94
"peak_2195",606,160
"peak_2196",2340,1254
"peak_2197",2424,503
"peak_2198",1162,383
"peak_2199",252,160
"peak_2200",743,315
"peak_2201",109,40
"peak_2202",107,41
"peak_2203",253,65
"peak_2204",113,68
"peak_2205",61,27
"peak_2206",3531,1307
"peak_2207",3232,1382
"peak_2208",543,334
"peak_2209",75,36
"peak_2210",312,201
"peak_2211",561,215
"peak_2212",448,87
"peak_2213",456,152
"peak_2214",106,62
"peak_2215",118,65
"peak_2216",349,140
"peak_2217",55,2
"peak_2218",355,173
"peak_2219",406,129
"peak_2220",110,54
"peak_2221",70,15
"peak_2222",93,32
"peak_2223",1479,400
"peak_2224",101,67
"peak_2225",1461,541
"peak_2226",192,110
"peak_2227",257,52
"peak_2228",99,61
"peak_2229",63,29
"peak_2230",1755,816
"peak_2231",594,391
"peak_2232",2590,923
"peak_2233",149,100
"peak_2234",197,89
"peak_2235",7637,2824
"peak_2236",10025,4630
"peak_2237",2799,1523
"peak_2238",127,84
"peak_2239",3415,1362
"peak_2240",493,250
"peak_2241",197,120
"peak_2242",164,107
"peak_2243",488,253
"peak_2244",2067,984
"peak_2245",2186,864
"peak_2246",2199,708
"peak_2247",266,170
"peak_2248",81,41
"peak_2249",1015,366
"peak_2250",128,80
"peak_2251",3720,862
"peak_2252",391,176
"peak_2253",106,50
"peak_2254",59,27
"peak_2255",64,24
"peak_2256",51,17
"peak_2257",70,37
"peak_2258",98,62
"peak_2259",31084,13870
"peak_2260",13070,8644
"peak_2261",2068,747
"peak_2262",363,151
"peak_2263",326,119
"peak_2264",38,5
"peak_2265",1107,433
"peak_2266",507,223
"peak_2267",199,122
"peak_2268",1693,598
"peak_2269",672,262
"peak_2270",286,186
"peak_2271",638,364
"peak_2272",1780,991
"peak_2273",161,95
"peak_2274",167,103
"peak_2275",2033,840
"peak_2276",173,99
"peak_2277",55,13
"peak_2278",52,13
"peak_2279",810,362
"peak_2280",288,128
"peak_2281",105,57
"peak_2282",179,63
"peak_2283",56,25
"peak_2284",83,47
"peak_2285",117,71
"peak_2286",675,203
"peak_2287",283,144
"peak_2288",151,20
"peak_2289",127,24
"peak_2290",139,38
"peak_2291",156,58
"peak_2292",39,6
"peak_2293",351,205
"peak_2294",7678,2788
"peak_2295",201,129
"peak_2296",226,133
"peak_2297",3012,1272
"peak_2298",3744,1000
"peak_2299",144,49
"peak_2300",188,122
"peak_2301",353,125
"peak_2302",1273,584
"peak_2303",202,80
"peak_2304",568,144
"peak_2305",256,167
"peak_2306",765,299
"peak_2307",38,7
"peak_2308",49,14
"peak_2309",2349,490
"peak_2310",160,36
"peak_2311",152,85
"peak_2312",47,18
"peak_2313",69,18
"peak_2314",59,29
"peak_2315",61,20
"peak_2316",36,11
"peak_2317",496,139
"peak_2318",366,110
"peak_2319",492,99
"peak_2320",111,40
"peak_2321",1677,409
"peak_2322",706,435
"peak_2323",6406,2005
"peak_2324",258,147
"peak_2325",624,406
"peak_2326",401,219
"peak_2327",100,57
"peak_2328",557,327
"peak_2329",201,55
"peak_2330",1587,1021
"peak_2331",78,21
"peak_2332",276,50
"peak_2333",109,69
"peak_2334",185,57
"peak_2335",118,40
"peak_2336",1090,298
"peak_2337",623,311
"peak_2338",843,227
"peak_2339",182,71
"peak_2340",1076,170
"peak_2341",100,21
"peak_2342",153,75
"peak_2343",839,463
"peak_2344",1885,796
"peak_2345",332,159
"peak_2346",77,33
"peak_2347",716,212
"peak_2348",164,57
"peak_2349",82,44
"peak_2350",1051,256
"peak_2351",208,89
"peak_2352",60,19
