"","SRR7992452.sorted.bam","SRR7992457.sorted.bam"
"peak_5115",251,89
"peak_5116",68,15
"peak_5117",65,9
"peak_5118",85,18
"peak_5119",131,20
"peak_5120",794,261
"peak_5121",166,36
"peak_5122",257,85
"peak_5123",2662,809
"peak_5124",400,144
"peak_5125",2222,538
"peak_5126",374,106
"peak_5127",892,174
"peak_5128",314,79
"peak_5129",4626,1785
"peak_5130",1708,319
"peak_5131",71,14
"peak_5132",743,110
"peak_5133",5588,1137
"peak_5134",2969,868
"peak_5135",69,9
"peak_5136",211,13
"peak_5137",90,18
"peak_5138",142,34
"peak_5139",28009,6504
"peak_5140",6582,1135
"peak_5141",196,61
"peak_5142",925,242
"peak_5143",786,274
"peak_5144",6908,2419
"peak_5145",106,11
"peak_5146",24827,5151
"peak_5147",280,89
"peak_5148",66,13
"peak_5149",97,24
"peak_5150",91,22
"peak_5151",201,39
"peak_5152",213,49
"peak_5153",193,43
"peak_5154",1482,470
"peak_5155",44067,6509
"peak_5156",41817,7222
"peak_5157",13804,3343
"peak_5158",5857,2175
"peak_5159",3729,1373
"peak_5160",27849,9028
"peak_5161",4679,1593
"peak_5162",7293,1550
"peak_5163",213,79
"peak_5164",457,174
"peak_5165",489,119
"peak_5166",434,79
"peak_5167",323,109
"peak_5168",162,56
"peak_5169",168,60
"peak_5170",511,133
"peak_5171",273,84
"peak_5172",210,49
"peak_5173",95,27
"peak_5174",515,142
"peak_5175",4553,1416
"peak_5176",188,54
"peak_5177",143,52
"peak_5178",341,116
"peak_5179",413,141
"peak_5180",1124,321
"peak_5181",130,45
"peak_5182",4045,656
"peak_5183",286,77
"peak_5184",463,136
"peak_5185",571,126
"peak_5186",191,41
"peak_5187",1144,240
"peak_5188",315,109
"peak_5189",339,122
"peak_5190",832,215
"peak_5191",137,50
"peak_5192",1588,489
"peak_5193",6584,1137
"peak_5194",5158,1067
"peak_5195",837,197
"peak_5196",439,153
"peak_5197",475,170
"peak_5198",3483,1101
"peak_5199",332,120
"peak_5200",1119,322
"peak_5201",277,58
"peak_5202",79,19
"peak_5203",2869,853
"peak_5204",581,179
"peak_5205",1627,377
"peak_5206",1964,575
"peak_5207",813,252
"peak_5208",3302,784
"peak_5209",7429,1914
"peak_5210",2208,590
"peak_5211",1152,400
"peak_5212",224,65
"peak_5213",455,127
"peak_5214",410,141
"peak_5215",345,96
"peak_5216",169,52
"peak_5217",458,162
"peak_5218",1369,280
"peak_5219",223,89
"peak_5220",988,317
"peak_5221",127,17
"peak_5222",153,50
"peak_5223",1189,360
"peak_5224",4390,806
"peak_5225",1595,574
"peak_5226",127,28
"peak_5227",111,17
"peak_5228",77,13
"peak_5229",472,93
"peak_5230",90,22
"peak_5231",138,16
"peak_5232",252,43
"peak_5233",353,66
"peak_5234",162,51
"peak_5235",2865,647
"peak_5236",425,140
"peak_5237",181,69
"peak_5238",887,302
"peak_5239",285,108
"peak_5240",653,215
"peak_5241",731,235
"peak_5242",597,192
"peak_5243",149,28
"peak_5244",755,189
"peak_5245",255,87
"peak_5246",781,211
"peak_5247",314,95
"peak_5248",119,15
"peak_5249",72,9
"peak_5250",395,134
"peak_5251",1144,363
"peak_5252",1534,260
"peak_5253",331,92
"peak_5254",769,186
"peak_5255",149,35
"peak_5256",249,42
"peak_5257",209,77
"peak_5258",217,82
"peak_5259",2795,611
"peak_5260",143,36
"peak_5261",69,6
"peak_5262",839,307
"peak_5263",409,132
"peak_5264",99,20
"peak_5265",119,34
"peak_5266",158,42
"peak_5267",123,29
"peak_5268",541,125
"peak_5269",701,153
"peak_5270",102,20
"peak_5271",250,75
"peak_5272",535,124
"peak_5273",1015,111
"peak_5274",330,51
"peak_5275",555,119
"peak_5276",346,113
"peak_5277",324,60
"peak_5278",1649,264
"peak_5279",1072,406
"peak_5280",27671,5849
"peak_5281",487,177
"peak_5282",1696,317
"peak_5283",123,39
"peak_5284",518,161
"peak_5285",466,118
"peak_5286",437,97
"peak_5287",174,67
"peak_5288",430,140
"peak_5289",643,236
"peak_5290",333,91
"peak_5291",772,248
"peak_5292",187,71
"peak_5293",775,188
"peak_5294",521,143
"peak_5295",1233,399
"peak_5296",3639,673
"peak_5297",2489,610
"peak_5298",94,25
"peak_5299",207,66
"peak_5300",256,99
"peak_5301",1440,527
"peak_5302",1883,528
"peak_5303",651,213
"peak_5304",995,372
"peak_5305",486,152
"peak_5306",730,213
"peak_5307",143,52
"peak_5308",304,99
"peak_5309",1448,351
"peak_5310",767,218
"peak_5311",80,11
"peak_5312",1532,355
"peak_5313",228,57
"peak_5314",544,169
"peak_5315",387,66
"peak_5316",57,4
"peak_5317",200,47
"peak_5318",618,100
"peak_5319",689,158
"peak_5320",262,62
"peak_5321",355,43
"peak_5322",481,107
"peak_5323",481,107
"peak_5324",2333,431
"peak_5325",1795,328
"peak_5326",468,100
"peak_5327",816,247
"peak_5328",178,54
"peak_5329",140,51
"peak_5330",882,287
"peak_5331",804,224
"peak_5332",5850,1337
"peak_5333",310,110
"peak_5334",1428,430
"peak_5335",914,229
"peak_5336",1718,440
"peak_5337",1080,333
"peak_5338",1577,353
"peak_5339",193,58
"peak_5340",3058,580
"peak_5341",2758,472
"peak_5342",2781,541
"peak_5343",91,26
"peak_5344",414,141
"peak_5345",569,144
"peak_5346",1889,497
"peak_5347",2587,838
"peak_5348",273,57
"peak_5349",103,21
"peak_5350",247,52
"peak_5351",215,24
"peak_5352",679,220
"peak_5353",312,110
"peak_5354",81,15
"peak_5355",244,68
"peak_5356",437,141
"peak_5357",1579,449
"peak_5358",2872,703
"peak_5359",1756,610
"peak_5360",156,49
"peak_5361",293,85
"peak_5362",458,87
"peak_5363",221,40
"peak_5364",160,46
"peak_5365",210,61
"peak_5366",228,80
"peak_5367",527,173
"peak_5368",169,51
"peak_5369",299,63
"peak_5370",293,103
"peak_5371",422,146
"peak_5372",459,133
"peak_5373",3700,681
"peak_5374",317,104
"peak_5375",65,12
"peak_5376",181,41
"peak_5377",1911,634
"peak_5378",254,66
"peak_5379",432,147
"peak_5380",660,233
"peak_5381",2200,701
"peak_5382",165,56
"peak_5383",2688,434
"peak_5384",212,41
"peak_5385",386,136
"peak_5386",254,88
"peak_5387",367,130
"peak_5388",325,120
"peak_5389",2418,653
"peak_5390",2573,673
"peak_5391",282,65
"peak_5392",338,97
"peak_5393",272,51
"peak_5394",56,5
"peak_5395",649,191
"peak_5396",594,133
"peak_5397",402,143
"peak_5398",345,102
"peak_5399",329,98
"peak_5400",739,146
"peak_5401",3800,1096
"peak_5402",3092,824
"peak_5403",747,271
"peak_5404",405,144
"peak_5405",698,174
"peak_5406",678,149
"peak_5407",70,14
"peak_5408",299,31
"peak_5409",684,214
"peak_5410",789,104
"peak_5411",63,8
"peak_5412",957,213
"peak_5413",563,198
"peak_5414",1074,300
"peak_5415",490,133
"peak_5416",634,222
"peak_5417",8927,1682
"peak_5418",4571,1537
"peak_5419",158,57
"peak_5420",317,112
"peak_5421",244,92
"peak_5422",1719,274
"peak_5423",491,117
"peak_5424",109,31
"peak_5425",652,124
"peak_5426",145,40
"peak_5427",102,30
"peak_5428",268,83
"peak_5429",179,62
"peak_5430",370,130
"peak_5431",331,76
"peak_5432",198,66
"peak_5433",340,100
"peak_5434",366,52
"peak_5435",933,246
"peak_5436",398,84
"peak_5437",511,147
"peak_5438",1782,613
"peak_5439",388,145
"peak_5440",257,52
"peak_5441",171,40
"peak_5442",411,73
"peak_5443",229,37
"peak_5444",294,80
"peak_5445",279,77
"peak_5446",490,166
"peak_5447",90,18
"peak_5448",113,17
"peak_5449",280,95
"peak_5450",134,25
"peak_5451",101,23
"peak_5452",91,18
"peak_5453",628,190
"peak_5454",188,70
"peak_5455",142,52
"peak_5456",318,119
"peak_5457",284,108
"peak_5458",457,164
"peak_5459",185,68
"peak_5460",406,122
"peak_5461",907,174
"peak_5462",703,235
"peak_5463",514,149
"peak_5464",8518,2539
"peak_5465",162,38
"peak_5466",58,8
"peak_5467",100,13
"peak_5468",541,76
"peak_5469",135,30
"peak_5470",140,34
"peak_5471",133,19
"peak_5472",79,16
"peak_5473",563,153
"peak_5474",592,163
"peak_5475",287,103
"peak_5476",847,236
"peak_5477",194,62
"peak_5478",588,204
"peak_5479",231,53
"peak_5480",569,80
"peak_5481",124,13
"peak_5482",9013,2194
"peak_5483",583,109
"peak_5484",129,31
"peak_5485",297,56
"peak_5486",6121,1460
"peak_5487",265,75
"peak_5488",697,142
"peak_5489",226,64
"peak_5490",599,137
"peak_5491",528,196
"peak_5492",139,55
"peak_5493",1565,550
"peak_5494",183,68
"peak_5495",415,140
"peak_5496",4667,935
"peak_5497",2168,682
"peak_5498",564,206
"peak_5499",2607,462
"peak_5500",172,65
"peak_5501",280,102
"peak_5502",159,60
"peak_5503",268,81
"peak_5504",1130,324
"peak_5505",309,52
"peak_5506",157,43
"peak_5507",576,91
"peak_5508",184,35
"peak_5509",303,101
"peak_5510",509,86
"peak_5511",589,116
"peak_5512",254,66
"peak_5513",1353,268
"peak_5514",682,194
"peak_5515",1533,208
"peak_5516",678,73
"peak_5517",386,143
"peak_5518",3396,547
"peak_5519",144,54
"peak_5520",1252,170
"peak_5521",77,14
"peak_5522",186,60
"peak_5523",154,39
"peak_5524",219,58
"peak_5525",308,93
"peak_5526",1337,424
"peak_5527",66,10
"peak_5528",773,186
"peak_5529",491,145
"peak_5530",744,243
"peak_5531",511,150
"peak_5532",342,78
"peak_5533",328,131
"peak_5534",212,58
"peak_5535",831,267
"peak_5536",551,189
"peak_5537",453,119
"peak_5538",119,39
"peak_5539",176,57
"peak_5540",157,51
"peak_5541",83,22
"peak_5542",401,139
"peak_5543",125,27
"peak_5544",2752,887
"peak_5545",184,64
"peak_5546",527,158
"peak_5547",492,154
"peak_5548",5503,931
"peak_5549",97,19
"peak_5550",299,78
"peak_5551",440,115
"peak_5552",140,29
"peak_5553",171,23
"peak_5554",2152,527
"peak_5555",165,38
"peak_5556",277,71
"peak_5557",761,111
"peak_5558",394,86
"peak_5559",315,90
"peak_5560",363,75
"peak_5561",303,108
"peak_5562",1362,461
"peak_5563",1833,435
"peak_5564",2478,504
"peak_5565",122,33
"peak_5566",257,83
"peak_5567",130,34
"peak_5568",2314,699
"peak_5569",907,333
"peak_5570",244,88
"peak_5571",267,94
"peak_5572",1406,266
"peak_5573",306,109
"peak_5574",74,7
"peak_5575",210,70
"peak_5576",448,139
"peak_5577",393,107
"peak_5578",585,137
"peak_5579",233,39
"peak_5580",17761,4821
"peak_5581",16436,5153
"peak_5582",1217,303
"peak_5583",139,38
"peak_5584",955,331
"peak_5585",1375,519
"peak_5586",3371,483
"peak_5587",1153,241
"peak_5588",71,16
"peak_5589",1626,489
"peak_5590",978,337
"peak_5591",1478,383
"peak_5592",720,205
"peak_5593",244,76
"peak_5594",575,184
"peak_5595",410,134
"peak_5596",264,88
"peak_5597",313,100
"peak_5598",290,105
"peak_5599",163,41
"peak_5600",972,229
"peak_5601",327,112
"peak_5602",234,59
"peak_5603",2835,799
"peak_5604",330,112
"peak_5605",553,80
"peak_5606",123,39
"peak_5607",195,48
"peak_5608",107,24
"peak_5609",101,12
"peak_5610",2033,355
"peak_5611",939,307
"peak_5612",367,109
"peak_5613",1940,409
"peak_5614",1394,462
"peak_5615",15707,3496
"peak_5616",656,161
"peak_5617",600,125
"peak_5618",163,40
"peak_5619",241,24
"peak_5620",56,9
"peak_5621",353,124
"peak_5622",406,139
"peak_5623",688,255
"peak_5624",381,113
"peak_5625",1186,266
"peak_5626",1533,536
"peak_5627",3690,866
"peak_5628",170,37
"peak_5629",159,55
"peak_5630",157,57
"peak_5631",500,148
"peak_5632",361,110
"peak_5633",370,103
"peak_5634",122,22
"peak_5635",282,60
"peak_5636",350,81
"peak_5637",195,44
"peak_5638",178,37
"peak_5639",277,56
"peak_5640",221,63
"peak_5641",1810,378
"peak_5642",517,102
"peak_5643",6612,1858
"peak_5644",5622,2063
"peak_5645",594,204
"peak_5646",75,9
"peak_5647",2341,501
"peak_5648",109,25
"peak_5649",237,66
"peak_5650",293,80
"peak_5651",350,107
"peak_5652",646,207
"peak_5653",258,69
"peak_5654",90,19
"peak_5655",222,68
"peak_5656",825,151
"peak_5657",219,60
"peak_5658",242,80
"peak_5659",76,13
"peak_5660",64,13
"peak_5661",59,10
"peak_5662",78,6
"peak_5663",1960,426
"peak_5664",343,130
"peak_5665",632,209
"peak_5666",164,55
"peak_5667",120,31
"peak_5668",269,47
"peak_5669",564,152
"peak_5670",610,191
"peak_5671",129,41
"peak_5672",201,59
"peak_5673",7404,1546
"peak_5674",2074,776
"peak_5675",4807,1680
"peak_5676",312,49
"peak_5677",119,23
"peak_5678",2696,972
"peak_5679",1768,631
"peak_5680",230,85
"peak_5681",127,48
"peak_5682",625,166
"peak_5683",454,178
"peak_5684",385,102
"peak_5685",195,59
"peak_5686",115,30
"peak_5687",205,35
"peak_5688",1698,552
"peak_5689",1730,595
"peak_5690",1848,653
"peak_5691",8630,1864
"peak_5692",14392,4638
"peak_5693",30958,6901
"peak_5694",2240,685
"peak_5695",169,61
"peak_5696",184,56
"peak_5697",301,77
"peak_5698",90,10
"peak_5699",926,253
"peak_5700",2000,416
"peak_5701",303,109
"peak_5702",602,196
"peak_5703",482,143
"peak_5704",129,28
"peak_5705",204,79
"peak_5706",2198,633
"peak_5707",732,164
"peak_5708",1740,414
"peak_5709",771,267
"peak_5710",277,98
"peak_5711",92,20
"peak_5712",668,118
"peak_5713",175,59
"peak_5714",769,73
"peak_5715",390,124
"peak_5716",242,69
"peak_5717",1126,106
"peak_5718",63,9
"peak_5719",4739,476
"peak_5720",2705,687
"peak_5721",4738,1691
"peak_5722",896,210
"peak_5723",103,25
"peak_5724",465,92
"peak_5725",596,89
"peak_5726",61,10
"peak_5727",429,153
"peak_5728",1590,424
"peak_5729",294,112
"peak_5730",117,28
"peak_5731",79,12
"peak_5732",821,123
"peak_5733",566,179
"peak_5734",194,72
"peak_5735",307,50
"peak_5736",190,37
"peak_5737",684,219
"peak_5738",166,62
"peak_5739",416,77
"peak_5740",202,46
"peak_5741",857,307
"peak_5742",7606,2093
"peak_5743",5008,1528
"peak_5744",67,12
"peak_5745",184,44
"peak_5746",2613,865
"peak_5747",676,216
"peak_5748",110,20
"peak_5749",468,58
"peak_5750",666,159
"peak_5751",157,46
"peak_5752",166,32
"peak_5753",122,43
"peak_5754",877,277
"peak_5755",2529,544
"peak_5756",1915,433
"peak_5757",161,43
"peak_5758",358,95
"peak_5759",102,12
"peak_5760",101,32
"peak_5761",205,52
"peak_5762",389,157
"peak_5763",316,50
"peak_5764",166,54
"peak_5765",828,135
"peak_5766",505,87
"peak_5767",206,61
"peak_5768",1682,222
"peak_5769",256,90
"peak_5770",152,47
"peak_5771",1034,205
"peak_5772",547,111
"peak_5773",137,32
"peak_5774",208,68
"peak_5775",123,38
"peak_5776",476,150
"peak_5777",145,40
"peak_5778",139,50
"peak_5779",356,74
"peak_5780",256,84
"peak_5781",261,84
"peak_5782",169,49
"peak_5783",218,70
"peak_5784",185,17
"peak_5785",118,20
"peak_5786",99,19
"peak_5787",101,15
"peak_5788",72,14
"peak_5789",65,9
"peak_5790",2432,921
"peak_5791",510,174
"peak_5792",1125,334
"peak_5793",497,178
"peak_5794",235,64
"peak_5795",899,159
"peak_5796",423,147
"peak_5797",1319,266
"peak_5798",668,86
"peak_5799",129,24
"peak_5800",85,11
"peak_5801",200,76
"peak_5802",2395,619
"peak_5803",124,18
"peak_5804",1328,465
"peak_5805",4492,1454
"peak_5806",9621,1994
"peak_5807",126,45
"peak_5808",369,93
"peak_5809",179,46
"peak_5810",2423,683
"peak_5811",195,49
"peak_5812",1717,332
"peak_5813",325,60
"peak_5814",365,133
"peak_5815",161,45
"peak_5816",321,52
"peak_5817",95,16
"peak_5818",122,28
"peak_5819",109,20
"peak_5820",1122,350
"peak_5821",176,63
"peak_5822",215,19
"peak_5823",114,15
"peak_5824",181,21
"peak_5825",7981,1648
"peak_5826",139,35
"peak_5827",112,30
"peak_5828",123,39
"peak_5829",177,56
"peak_5830",1078,160
"peak_5831",262,79
"peak_5832",300,80
"peak_5833",75,9
"peak_5834",424,122
"peak_5835",272,94
"peak_5836",138,44
"peak_5837",269,87
"peak_5838",14386,5195
"peak_5839",56536,8504
"peak_5840",124,35
"peak_5841",1581,363
"peak_5842",218,48
"peak_5843",139,33
"peak_5844",1075,365
"peak_5845",102,23
"peak_5846",111,27
"peak_5847",219,81
"peak_5848",1373,379
"peak_5849",252,91
"peak_5850",130,20
"peak_5851",88,14
"peak_5852",532,78
"peak_5853",295,90
"peak_5854",185,26
"peak_5855",316,60
"peak_5856",68,11
"peak_5857",114,36
"peak_5858",170,62
"peak_5859",4288,1494
"peak_5860",3192,1132
"peak_5861",5105,1873
"peak_5862",920,327
"peak_5863",5962,1096
"peak_5864",64,13
"peak_5865",157,52
"peak_5866",653,226
"peak_5867",5350,1174
"peak_5868",8690,1798
"peak_5869",1370,329
"peak_5870",1356,391
"peak_5871",1757,282
"peak_5872",110,23
"peak_5873",221,84
"peak_5874",961,322
"peak_5875",588,115
"peak_5876",733,272
"peak_5877",103,31
"peak_5878",102,17
"peak_5879",467,154
"peak_5880",647,153
"peak_5881",493,159
"peak_5882",208,38
"peak_5883",253,34
"peak_5884",216,47
"peak_5885",107,24
"peak_5886",154,32
"peak_5887",116,31
"peak_5888",2306,702
"peak_5889",543,188
"peak_5890",2199,749
"peak_5891",537,150
"peak_5892",357,126
"peak_5893",138,51
"peak_5894",5433,689
"peak_5895",28614,7910
"peak_5896",3773,1135
"peak_5897",77,14
"peak_5898",103,6
"peak_5899",94,18
"peak_5900",145,25
"peak_5901",132,47
"peak_5902",1618,212
"peak_5903",262,71
"peak_5904",88,21
"peak_5905",310,52
"peak_5906",832,235
"peak_5907",326,115
"peak_5908",741,197
"peak_5909",624,170
"peak_5910",721,214
"peak_5911",659,173
"peak_5912",908,251
"peak_5913",492,87
"peak_5914",168,58
"peak_5915",530,89
"peak_5916",179,55
"peak_5917",204,64
"peak_5918",173,60
"peak_5919",280,98
"peak_5920",80,19
"peak_5921",1304,314
"peak_5922",67,12
"peak_5923",858,197
"peak_5924",193,40
"peak_5925",1046,209
"peak_5926",131,14
"peak_5927",98,27
"peak_5928",383,111
"peak_5929",69,11
"peak_5930",134,19
"peak_5931",3644,580
"peak_5932",157,34
"peak_5933",253,81
"peak_5934",396,111
"peak_5935",129,42
"peak_5936",518,199
"peak_5937",2706,881
"peak_5938",1609,415
"peak_5939",561,87
"peak_5940",330,101
"peak_5941",324,126
"peak_5942",181,66
"peak_5943",1011,148
"peak_5944",129,27
"peak_5945",133,22
"peak_5946",338,96
"peak_5947",500,113
"peak_5948",698,243
"peak_5949",158,56
"peak_5950",167,62
"peak_5951",1556,302
"peak_5952",139,19
"peak_5953",321,39
"peak_5954",1871,211
"peak_5955",291,54
"peak_5956",270,59
"peak_5957",135,26
"peak_5958",262,96
"peak_5959",1041,321
"peak_5960",5077,1030
"peak_5961",223,58
"peak_5962",351,122
"peak_5963",181,45
"peak_5964",1099,377
"peak_5965",1764,504
"peak_5966",323,77
"peak_5967",675,233
"peak_5968",1544,539
"peak_5969",1522,493
"peak_5970",3511,528
"peak_5971",441,122
"peak_5972",594,187
"peak_5973",1262,293
"peak_5974",207,45
"peak_5975",161,53
"peak_5976",261,94
"peak_5977",181,52
"peak_5978",720,177
"peak_5979",944,199
"peak_5980",359,130
"peak_5981",249,87
"peak_5982",141,52
"peak_5983",484,154
"peak_5984",242,91
"peak_5985",307,90
"peak_5986",7468,2400
"peak_5987",5462,1973
"peak_5988",7875,2220
"peak_5989",357,125
"peak_5990",143,46
"peak_5991",887,279
"peak_5992",198,72
"peak_5993",73381,21435
"peak_5994",78,17
"peak_5995",8447,2730
"peak_5996",44892,8396
"peak_5997",9476,3557
"peak_5998",824,234
"peak_5999",2024,573
"peak_6000",2564,786
"peak_6001",4271,643
"peak_6002",608,222
"peak_6003",272,70
"peak_6004",130,45
"peak_6005",97,21
"peak_6006",48234,9408
"peak_6007",8299,2298
"peak_6008",4511,1094
"peak_6009",317,47
"peak_6010",176,38
"peak_6011",191,62
"peak_6012",165,60
"peak_6013",390,113
"peak_6014",101,18
"peak_6015",159,28
"peak_6016",109,22
"peak_6017",206,70
"peak_6018",305,80
"peak_6019",70,15
"peak_6020",209,71
"peak_6021",231,66
"peak_6022",89,19
"peak_6023",198,45
"peak_6024",1830,425
"peak_6025",310,65
"peak_6026",1313,238
"peak_6027",10679,2275
"peak_6028",306,65
"peak_6029",1055,335
"peak_6030",1449,420
"peak_6031",633,211
"peak_6032",609,194
"peak_6033",2019,707
"peak_6034",1985,746
"peak_6035",2737,616
"peak_6036",565,202
"peak_6037",1824,558
"peak_6038",120,42
"peak_6039",143,42
"peak_6040",105,32
"peak_6041",2742,902
"peak_6042",141,22
"peak_6043",162,59
"peak_6044",522,168
"peak_6045",63,11
"peak_6046",87,20
"peak_6047",73,15
"peak_6048",456,89
"peak_6049",1858,336
"peak_6050",3512,805
"peak_6051",214,79
"peak_6052",898,265
"peak_6053",189,68
"peak_6054",1661,303
"peak_6055",337,115
"peak_6056",572,150
"peak_6057",98,30
"peak_6058",2495,922
"peak_6059",331,109
"peak_6060",313,108
"peak_6061",768,196
"peak_6062",711,231
"peak_6063",139,40
"peak_6064",470,174
"peak_6065",72,17
"peak_6066",504,139
"peak_6067",184,58
"peak_6068",124,12
"peak_6069",2621,567
"peak_6070",1268,164
"peak_6071",560,201
"peak_6072",642,225
"peak_6073",1343,328
"peak_6074",412,92
"peak_6075",1816,490
"peak_6076",3171,605
"peak_6077",599,169
"peak_6078",1283,457
"peak_6079",683,234
"peak_6080",192,70
"peak_6081",89,21
"peak_6082",85,16
"peak_6083",226,54
"peak_6084",99,9
"peak_6085",117,23
"peak_6086",149,20
"peak_6087",670,245
"peak_6088",2122,697
"peak_6089",2884,851
"peak_6090",5045,1189
"peak_6091",4455,1074
"peak_6092",623,226
"peak_6093",1286,207
"peak_6094",5501,1086
"peak_6095",379,111
"peak_6096",1168,152
"peak_6097",338,64
"peak_6098",254,37
"peak_6099",11588,2410
"peak_6100",195,47
"peak_6101",1211,404
"peak_6102",1410,400
"peak_6103",138,39
"peak_6104",321,72
"peak_6105",1160,353
"peak_6106",185,48
"peak_6107",172,20
"peak_6108",188,35
"peak_6109",494,186
"peak_6110",80986,12998
"peak_6111",431,146
"peak_6112",556,111
"peak_6113",279,78
"peak_6114",243,83
"peak_6115",66,10
"peak_6116",222,40
"peak_6117",113,38
"peak_6118",158,59
"peak_6119",1989,524
"peak_6120",253,92
"peak_6121",501,174
"peak_6122",386,149
"peak_6123",251,90
"peak_6124",280,84
"peak_6125",2147,795
"peak_6126",354,113
"peak_6127",118,36
"peak_6128",179,30
"peak_6129",654,174
"peak_6130",119,42
"peak_6131",106,30
"peak_6132",175,18
"peak_6133",506,70
"peak_6134",483,135
"peak_6135",815,215
"peak_6136",295,96
"peak_6137",267,101
"peak_6138",161,51
"peak_6139",209,62
"peak_6140",153,52
"peak_6141",98,15
"peak_6142",99,14
"peak_6143",679,221
"peak_6144",6413,1236
"peak_6145",123,23
"peak_6146",84,17
"peak_6147",96,25
"peak_6148",112,25
"peak_6149",201,72
"peak_6150",3171,416
"peak_6151",174,62
"peak_6152",494,162
"peak_6153",110,36
"peak_6154",112,11
"peak_6155",151,37
"peak_6156",2026,526
"peak_6157",674,204
"peak_6158",1713,388
"peak_6159",814,270
