"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_24",5.88711159564236,0.194532956399,7.26928736141987,0.111974850710549,1.38217576577752,0.224458095017808,3.68732180146241e-10,4.49321652034032e-10
"peak_25",5.8871116052665,0.19453295575014,7.52360455028001,0.102527871600241,1.63649294501351,0.219897780199213,4.95627851412858e-14,7.18504384540673e-14
"peak_26",5.66034074285715,0.210438693007569,7.67560764186184,0.097266479536872,2.01526689900469,0.231830131519549,1.76713743717504e-18,3.01059439012666e-18
"peak_27",6.39115414221002,0.163353044806679,7.93864205456125,0.088791741481164,1.54748791235123,0.185925226264109,4.28194826144956e-17,6.96633130689398e-17
"peak_28",6.4456019356986,0.160299447404185,8.22963829060098,0.0802736991956883,1.78403635490238,0.179275706548106,1.24385200615377e-23,2.46628504838825e-23
"peak_29",4.86063932874772,0.277646769013671,6.78906567698207,0.132251636798117,1.92842634823436,0.307535718878801,1.79856519554567e-10,2.22700856831767e-10
"peak_30",6.48079137116197,0.158356351801558,8.46410354487092,0.0740086939039016,1.98331217370896,0.17479708344206,3.86534833289952e-30,8.96778872970848e-30
"peak_31",4.19321466414056,0.349904885654695,6.5089577423358,0.145734206045609,2.31574307819524,0.379040733187844,4.99770666477127e-10,6.04502998425938e-10
"peak_32",6.17184109701024,0.176253249491394,7.64244078275605,0.0983909846798001,1.47059968574581,0.201856366309298,1.60386259482913e-13,2.27263925734215e-13
"peak_33",4.749608045378,0.288538979832659,7.13265265388062,0.117404857098436,2.38304460850262,0.311510254667282,1.00511834600944e-14,1.49670419998969e-14
"peak_34",4.35367932205817,0.330976897029422,6.4792104020411,0.147244445185181,2.12553107998293,0.362252154589736,2.21146532205471e-09,2.58974014057405e-09
"peak_35",5.96373289248926,0.189435136119214,7.60160706317294,0.0997933022433943,1.63787417068368,0.21411299012355,1.00819412257837e-14,1.50114361017338e-14
"peak_36",4.56518340545713,0.307583586332592,6.32051265962326,0.155569805671285,1.75532925416613,0.34468771062957,1.76667189462115e-07,1.84565525348652e-07
"peak_37",6.70566477758805,0.146483487385798,7.94953037317147,0.0884573080511181,1.24386559558342,0.171120152970844,1.81132442099724e-13,2.56158286308706e-13
"peak_38",6.39115412995044,0.16335304550074,7.47921043632929,0.104117545573906,1.08805630637884,0.193712879317882,9.72347035733255e-09,1.09570912685635e-08
"peak_39",5.01264246456036,0.26339885271431,7.37806369716288,0.107832089944007,2.36542123260251,0.28461678096349,4.74899938010362e-17,7.70881603328701e-17
"peak_40",6.72046181033762,0.145734204828913,9.37402820369688,0.0539915049344336,2.65356639335926,0.155414094645733,1.1554785636972e-65,4.69339324569235e-65
"peak_41",6.56518355902337,0.153791806806018,8.38610103320504,0.076036704808467,1.82091747418167,0.171561941501627,1.28591601440825e-26,2.75975222433104e-26
"peak_42",6.58148536734555,0.152925367490648,8.19345595513929,0.0812866565684943,1.61197058779374,0.173186858451026,6.53177889601482e-21,1.20071687479958e-20
"peak_43",6.37253845965369,0.164410357241626,7.80113853062232,0.0931255640425613,1.42860007096863,0.188952733001884,2.00574188169266e-14,2.9513138716637e-14
"peak_44",4.56518342467118,0.307583584284368,6.5236045263093,0.144996306218687,1.95842110163812,0.340046441213818,4.22378912994981e-09,4.87336692382388e-09
"peak_45",8.23503501726385,0.0862175196510811,9.43727976430407,0.0528208182391307,1.20224474704022,0.101111322072641,6.64578783392287e-33,1.63977591119619e-32
"peak_46",9.22209598448409,0.0612389941150925,10.6179088900951,0.0350834856158439,1.395812905611,0.0705766628902333,2.33710873910118e-87,1.20730357166183e-86
"peak_47",10.9868660035834,0.0332203111045167,13.1946005072759,0.0143638877361424,2.20773450369246,0.0361926835129229,0,0
"peak_48",9.1798934856861,0.062141274672365,10.6780647049546,0.0343596224090814,1.49817121926851,0.0710078985167529,4.09145774984963e-99,2.33860660593923e-98
"peak_49",7.08303187925659,0.12852548951039,8.30363887606869,0.0782411236518375,1.2206069968121,0.150467519683474,2.4876939599325e-16,3.93680480264191e-16
"peak_50",6.1501460246413,0.177583481477554,7.62895755317851,0.0988518349032447,1.47881152853721,0.203242655278836,1.71819213936586e-13,2.43225595496868e-13
"peak_51",3.27567702514997,0.480898129349754,6.41780983237421,0.150411355859774,3.14213280722424,0.503871576749154,2.24479993837369e-10,2.76596394391733e-10
"peak_52",8.1113765481959,0.0899928443091563,9.6050543773926,0.0498370731644378,1.4936778291967,0.102871015393012,4.53149364980097e-48,1.45142983461676e-47
"peak_53",5.3536793867231,0.234036028698217,7.43340673523872,0.105783532470465,2.07972734851562,0.256832661511527,2.80277388927518e-16,4.42924685237022e-16
"peak_54",6.53201672235539,0.155569804195565,9.55424383205763,0.0507224564812041,3.02222710970224,0.163629860721905,1.80377044233318e-76,8.32952988336944e-76
"peak_55",7.99449524193583,0.0937131135606528,9.20713089871904,0.0572065793857008,1.21263565678321,0.109794081185111,1.16354489063123e-28,2.60698368755362e-28
"peak_56",12.4657760677861,0.0198978224253488,13.8621946530345,0.0113969612269061,1.39641858524836,0.0229306358889719,0,0
"peak_57",5.15014594252024,0.251140959266797,6.66243224330294,0.138185121916467,1.5122863007827,0.286647701060135,6.61012143740961e-08,7.1041480987784e-08
"peak_58",4.9637327980774,0.267901728228037,6.44883676619759,0.148802630105508,1.48510396812019,0.306453181346152,6.29547861877179e-07,6.37613329417323e-07
"peak_59",6.19321475476908,0.174952469462241,7.842615165089,0.0917964868824851,1.64940041031992,0.197572671549497,3.46196049284453e-17,5.65196262522342e-17
"peak_60",6.29557648005337,0.168854680702054,7.98171077575103,0.0874762355914924,1.68613429569767,0.190168331000585,3.77283788173054e-19,6.57494998252887e-19
"peak_61",9.13089158525944,0.0632056174535327,10.8484442559882,0.0323894598051714,1.71755267072873,0.071021314880739,1.65427170508632e-129,1.23236649760064e-128
"peak_62",8.7241375159255,0.0727743382524648,10.0975959479582,0.042016283619448,1.37345843203274,0.0840325672574375,2.38581931734207e-60,9.07170829207119e-60
"peak_63",6.49806934450456,0.15741093337724,7.71442689861618,0.0959666460962534,1.21635755411162,0.184357799392563,2.08639131593421e-11,2.70281738221054e-11
"peak_64",9.86730326634747,0.0489682605284673,11.938642065741,0.022197935448353,2.07133879939348,0.053764661931671,0,0
"peak_65",7.49806940621652,0.111306338801331,9.41388419481377,0.0532508456014923,1.91581478859725,0.123388627815151,1.14478293506348e-54,4.0298185286129e-54
"peak_66",6.70566477628068,0.14648348745217,7.8886013746066,0.0903450674881801,1.18293659832593,0.172103581063941,3.13449291201882e-12,4.20419451101368e-12
"peak_67",5.749608079549,0.204027883846359,7.58773488642026,0.100274236672055,1.83812680687126,0.227337410587757,3.09658201876777e-16,4.8848097168887e-16
"peak_68",6.80619167966382,0.141467886603921,9.06166608507058,0.0601645421752575,2.25547440540677,0.153730071181814,4.89642869483126e-49,1.59271754269946e-48
"peak_69",6.48079136849553,0.158356351947898,8.35777230960722,0.07678690893406,1.87698094111169,0.175991371931869,7.40501928745398e-27,1.59806813089289e-26
"peak_70",8.39577085176406,0.0815459453109656,9.60849346206436,0.0497777079460735,1.21272261030029,0.0955382715937238,3.20921146507218e-37,8.60955093364798e-37
"peak_71",6.03648925715919,0.184718167639107,8.17501870322163,0.0818077303125383,2.13852944606244,0.20202303156181,1.73824502644513e-26,3.71695780786074e-26
"peak_72",5.10575191455634,0.255034840674018,8.08900478063341,0.0842831442386882,2.98325286607707,0.268600849798018,5.82299493714034e-29,1.31244524186043e-28
"peak_73",2.91310714174537,0.545287114995828,6.36998129752688,0.152925369192114,3.45687415578151,0.56632515263638,5.17086089309639e-10,6.24781230258547e-10
"peak_74",9.3465433581929,0.058653894358813,10.9710635428886,0.0310418548037011,1.62452018469569,0.066361706275899,1.21275025501286e-132,9.29599688960654e-132
"peak_75",8.72780383687607,0.0726819262645118,10.7966230596394,0.0329764250337501,2.06881922276338,0.0798129500178264,1.93863538357249e-148,1.66064238517341e-147
"peak_76",6.23503492981398,0.172435036837557,7.77076488036636,0.0941110472127955,1.53572995055238,0.196445234310383,2.6920318254229e-15,4.09971110848859e-15
"peak_77",5.46330387789125,0.225311102920611,7.39409381228368,0.107234677463293,1.93078993439244,0.249528288606545,5.05919294570137e-15,7.62646579140449e-15
"peak_78",8.05411922743507,0.0917964874721182,9.3740282075846,0.0539915048616863,1.31990898014953,0.106497312694694,1.41127536790779e-35,3.66603982279791e-35
"peak_79",8.2706589317779,0.0851595957987946,9.99228002709421,0.0435781973735665,1.72162109531631,0.0956619882077228,1.02980440125593e-72,4.54417993222905e-72
"peak_80",10.7213816782822,0.0364219394222828,12.9374461557569,0.0157028176988373,2.21606447747478,0.0396627804579426,0,0
"peak_81",3.10575192976306,0.510069479601835,5.72713786584961,0.191089625664886,2.62138593608655,0.544688976441795,7.44788493099796e-07,7.52077348459314e-07
"peak_82",4.69071438642034,0.294488858007392,7.45649034116603,0.104940622644331,2.7657759547457,0.312627922539378,4.50074674648335e-19,7.8220349777557e-19
"peak_83",2.69071466532794,0.588977352613328,5.67560754797291,0.194532959882444,2.98489288264497,0.620271990228337,7.46268755581981e-07,7.53428459635154e-07
"peak_84",6.40953267415655,0.162315872092908,8.01318900812018,0.0865270982455521,1.60365633396363,0.183938523086003,1.41034830998188e-18,2.412058405512e-18
"peak_85",8.95124207337372,0.0672660032172355,11.2352107098222,0.0283262806034524,2.28396863644852,0.0729869395654081,2.9198278717677e-215,3.72360071287229e-214
"peak_86",4.56518342328548,0.307583584432084,6.50895775023584,0.145734205646596,1.94377432695036,0.340361737083134,5.6187725943548e-09,6.43615171022908e-09
"peak_87",5.69071438971906,0.208235086301763,7.60849344606163,0.0995554157042524,1.91777905634258,0.230809727360142,4.82893882708969e-17,7.8369766073389e-17
"peak_88",5.23503484621132,0.243859960287902,6.71442688256927,0.135717331949662,1.47939203635795,0.279082192269167,5.76106690207825e-08,6.21559974701408e-08
"peak_89",6.83367239885615,0.140126929447601,8.1516357811312,0.0824733857967873,1.31796338227505,0.162595864605978,2.62079782707984e-16,4.14537900381233e-16
"peak_90",6.42768001272234,0.161298208251868,7.67560764912146,0.0972664792921502,1.24792763639912,0.188355724613259,1.73181827183611e-11,2.2541441955665e-11
