"","RPKM.input","RPKM.IP"
"peak_12282",7.51882653072829e-06,8.86822355467069e-06
"peak_12283",0.00317690283337256,0.00456623560316109
"peak_12284",2.93704161356574e-05,4.51456945071442e-05
"peak_12285",5.78233564148866e-06,7.76480403404346e-06
"peak_12286",0.00015238155102276,0.000208053610312176
"peak_12287",0.000590396408084411,0.000420022347869103
"peak_12288",3.00420749249587e-06,3.86173720255987e-06
"peak_12289",8.66074831008265e-05,0.000110179333908063
"peak_12290",1.62699051873259e-05,1.06190884798909e-05
"peak_12291",0.000241072375641476,0.000167590353734771
"peak_12292",0.000278572522963483,0.000206543787305556
"peak_12293",2.95919529887949e-05,7.71303867381651e-05
"peak_12294",4.64287538272472e-06,1.03271893652778e-05
"peak_12295",1.69643523599557e-05,1.78914026284418e-05
"peak_12296",0.000775003044654818,0.000660396583095397
"peak_12297",0.0002196437200289,0.00027705252171469
"peak_12298",3.634668936148e-07,4.30949196720437e-07
"peak_12299",8.40420258379847e-06,1.31911055964338e-05
"peak_12300",4.18801086890729e-06,5.72454065050544e-06
"peak_12301",0.00010571470102204,0.000117766194516326
"peak_12302",6.25002455366789e-06,5.26550773558572e-06
"peak_12303",0.0014928630076761,0.00197303670505044
"peak_12304",2.04762709186834e-05,2.87872919928797e-05
"peak_12305",4.25326346249607e-05,4.48829202876906e-05
"peak_12306",0.000629947529738922,0.000952303440390597
"peak_12307",5.27212955547495e-06,8.71383563820433e-06
"peak_12308",1.35767617397522e-06,1.87492276218015e-06
"peak_12309",8.15692608759999e-06,1.53760811617286e-05
"peak_12310",5.529975641955e-05,4.27815654520846e-05
"peak_12311",1.22449460643289e-05,1.22942730539022e-05
"peak_12312",7.14288520419187e-05,7.91147255468651e-05
"peak_12313",5.67588677594709e-06,5.1311833232303e-06
"peak_12314",0.000142857704083837,0.000125919238752071
"peak_12315",0.000833336607155719,0.000953604210980916
"peak_12316",0.000303062415092141,0.000642666947217664
"peak_12317",6.82333507663592e-05,9.78842094502093e-05
"peak_12318",1.74286398982282e-05,1.22476842296979e-05
"peak_12319",1.91236217389716e-07,2.62296714619772e-07
"peak_12320",2.41072375641476e-05,2.19679247463146e-05
"peak_12321",0.000946432289555423,0.00137967626344896
"peak_12322",2.35295042020438e-05,2.21677542618966e-05
"peak_12323",3.88545043300846e-06,2.64487200759954e-06
"peak_12324",0.000273527151668459,0.000194120100851087
"peak_12325",0.000526192543375468,0.000372624318033708
"peak_12326",0.00279286811483902,0.00372382746352649
"peak_12327",9.47525588311167e-06,6.43369477106458e-06
"peak_12328",0.000267858195157195,0.000303474424330532
"peak_12329",3.92858686230553e-05,5.41523185040883e-05
"peak_12330",0.000155580968353804,0.00010417778745675
"peak_12331",2.75511286447401e-05,4.52946901985869e-05
"peak_12332",7.38098137766494e-05,0.000117162265313678
"peak_12333",4.54547240266756e-06,8.40010618228338e-06
"peak_12334",1.43247298727142e-05,1.29450702110723e-05
"peak_12335",0.00660716881387748,0.00467340547982309
"peak_12336",9.96208847263952e-05,6.74693203147831e-05
"peak_12337",9.76194311239556e-05,7.48872211283303e-05
"peak_12338",0.000671431209194036,0.000931711777384932
