"","SRR7992454.sorted.bam","SRR7992461.sorted.bam"
"peak_4864",451,87
"peak_4865",176,35
"peak_4866",1325,439
"peak_4867",193,73
"peak_4868",74,14
"peak_4869",365,137
"peak_4870",73,16
"peak_4871",190,36
"peak_4872",133,25
"peak_4873",135,50
"peak_4874",455,122
"peak_4875",467,124
"peak_4876",444,130
"peak_4877",188,67
"peak_4878",204,65
"peak_4879",3410,1079
"peak_4880",102,24
"peak_4881",185,49
"peak_4882",67,10
"peak_4883",92,26
"peak_4884",390,94
"peak_4885",110,37
"peak_4886",519,118
"peak_4887",1852,289
"peak_4888",144,28
"peak_4889",618,168
"peak_4890",589,146
"peak_4891",94,17
"peak_4892",205,44
"peak_4893",1328,279
"peak_4894",105,36
"peak_4895",263,78
"peak_4896",2239,733
"peak_4897",527,166
"peak_4898",137,52
"peak_4899",185,72
"peak_4900",6568,1885
"peak_4901",19676,4970
"peak_4902",362,126
"peak_4903",190,60
"peak_4904",4306,1038
"peak_4905",514,147
"peak_4906",3476,725
"peak_4907",489,125
"peak_4908",913,218
"peak_4909",526,154
"peak_4910",2192,541
"peak_4911",213,74
"peak_4912",492,166
"peak_4913",465,129
"peak_4914",3648,659
"peak_4915",191,55
"peak_4916",424,73
"peak_4917",167,29
"peak_4918",2976,751
"peak_4919",113,36
"peak_4920",253,86
"peak_4921",180,66
"peak_4922",1063,303
"peak_4923",352,128
"peak_4924",151,50
"peak_4925",825,119
"peak_4926",173,38
"peak_4927",67,14
"peak_4928",795,101
"peak_4929",1198,319
"peak_4930",180,70
"peak_4931",723,282
"peak_4932",1174,327
"peak_4933",578,247
"peak_4934",1263,277
"peak_4935",284,101
"peak_4936",491,98
"peak_4937",825,273
"peak_4938",1540,463
"peak_4939",382,115
"peak_4940",489,151
"peak_4941",187,59
"peak_4942",543,177
"peak_4943",258,98
"peak_4944",217,84
"peak_4945",394,72
"peak_4946",633,216
"peak_4947",535,209
"peak_4948",258,94
"peak_4949",467,107
"peak_4950",136,55
"peak_4951",841,244
"peak_4952",5151,747
"peak_4953",124,34
"peak_4954",189,48
"peak_4955",480,60
"peak_4956",554,144
"peak_4957",1032,416
"peak_4958",198,59
"peak_4959",162,52
"peak_4960",1166,324
"peak_4961",464,100
"peak_4962",595,237
"peak_4963",451,175
"peak_4964",139,51
"peak_4965",240,91
"peak_4966",152,38
"peak_4967",195,54
"peak_4968",203,52
"peak_4969",858,185
"peak_4970",598,226
"peak_4971",127,47
"peak_4972",509,130
"peak_4973",4625,925
"peak_4974",136,26
"peak_4975",810,170
"peak_4976",329,47
"peak_4977",471,172
"peak_4978",742,142
"peak_4979",284,104
"peak_4980",377,72
"peak_4981",520,151
"peak_4982",451,99
"peak_4983",102,9
"peak_4984",95,16
"peak_4985",102,15
"peak_4986",99,31
"peak_4987",1723,615
"peak_4988",2488,469
"peak_4989",80,8
"peak_4990",110,28
"peak_4991",1426,559
"peak_4992",271,60
"peak_4993",460,75
"peak_4994",287,102
"peak_4995",617,183
"peak_4996",1140,143
"peak_4997",151,27
"peak_4998",922,167
"peak_4999",409,110
"peak_5000",273,62
"peak_5001",376,127
"peak_5002",929,198
"peak_5003",139,39
"peak_5004",1263,194
"peak_5005",224,54
"peak_5006",894,340
"peak_5007",1379,557
"peak_5008",393,144
"peak_5009",586,234
"peak_5010",296,55
"peak_5011",294,93
"peak_5012",607,191
"peak_5013",2503,352
"peak_5014",276,105
"peak_5015",821,202
"peak_5016",774,188
"peak_5017",2642,478
"peak_5018",860,306
"peak_5019",416,95
"peak_5020",166,62
"peak_5021",125,23
"peak_5022",180,68
"peak_5023",838,118
"peak_5024",87,23
"peak_5025",616,204
"peak_5026",651,128
"peak_5027",215,63
"peak_5028",148,31
"peak_5029",6381,1776
"peak_5030",171,31
"peak_5031",7811,2165
"peak_5032",632,191
"peak_5033",4877,1098
"peak_5034",1384,374
"peak_5035",1937,701
"peak_5036",826,300
"peak_5037",1090,439
"peak_5038",7918,2495
"peak_5039",1260,489
"peak_5040",1924,659
"peak_5041",5314,1530
"peak_5042",3432,1262
"peak_5043",6099,2074
"peak_5044",2652,936
"peak_5045",4222,1655
"peak_5046",31824,6208
"peak_5047",6766,2012
"peak_5048",524,167
"peak_5049",12124,2346
"peak_5050",5977,1898
"peak_5051",391,86
"peak_5052",299,104
"peak_5053",536,195
"peak_5054",810,166
"peak_5055",238,88
"peak_5056",491,66
"peak_5057",130,37
"peak_5058",234,72
"peak_5059",3349,449
"peak_5060",165,47
"peak_5061",87,20
"peak_5062",84,23
"peak_5063",141,49
"peak_5064",337,116
"peak_5065",186,54
"peak_5066",389,125
"peak_5067",531,146
"peak_5068",554,145
"peak_5069",382,132
"peak_5070",318,49
"peak_5071",128,24
"peak_5072",235,89
"peak_5073",156,26
"peak_5074",268,71
"peak_5075",75,9
"peak_5076",79,10
"peak_5077",185,69
"peak_5078",353,117
"peak_5079",68,9
"peak_5080",221,75
"peak_5081",965,243
"peak_5082",505,109
"peak_5083",1116,208
"peak_5084",320,84
"peak_5085",169,23
"peak_5086",91,24
"peak_5087",164,40
"peak_5088",410,145
"peak_5089",442,105
"peak_5090",278,68
"peak_5091",667,139
"peak_5092",290,58
"peak_5093",178,54
"peak_5094",255,54
"peak_5095",1158,365
"peak_5096",642,256
"peak_5097",966,370
"peak_5098",1642,628
"peak_5099",1860,668
"peak_5100",6617,1567
"peak_5101",75,18
"peak_5102",559,158
"peak_5103",116,20
"peak_5104",756,78
"peak_5105",431,87
"peak_5106",219,39
"peak_5107",125,24
"peak_5108",224,27
"peak_5109",96,27
"peak_5110",141,39
"peak_5111",312,54
"peak_5112",433,149
"peak_5113",822,288
"peak_5114",218,49
"peak_5115",9540,2535
"peak_5116",1575,584
"peak_5117",180,64
"peak_5118",197,76
"peak_5119",307,72
"peak_5120",326,110
"peak_5121",160,48
"peak_5122",368,117
"peak_5123",197,70
"peak_5124",1030,234
"peak_5125",883,169
"peak_5126",117,29
"peak_5127",129,49
"peak_5128",81,3
"peak_5129",90,3
"peak_5130",1062,170
"peak_5131",134,31
"peak_5132",151,55
"peak_5133",59,8
"peak_5134",2245,395
"peak_5135",2774,1038
"peak_5136",374,100
"peak_5137",154,57
"peak_5138",121,31
"peak_5139",3533,1091
"peak_5140",335,87
"peak_5141",316,115
"peak_5142",1172,412
"peak_5143",270,95
"peak_5144",646,128
"peak_5145",353,52
"peak_5146",37534,7924
"peak_5147",190,75
"peak_5148",119,25
"peak_5149",199,60
"peak_5150",254,104
"peak_5151",1937,269
"peak_5152",506,83
"peak_5153",190,31
"peak_5154",614,217
"peak_5155",418,124
"peak_5156",2026,606
"peak_5157",834,351
"peak_5158",150,46
"peak_5159",403,130
"peak_5160",422,150
"peak_5161",2696,626
"peak_5162",47573,13087
"peak_5163",5841,2198
"peak_5164",5245,1914
"peak_5165",1040,156
"peak_5166",126,18
"peak_5167",303,47
"peak_5168",285,59
"peak_5169",467,174
"peak_5170",513,134
"peak_5171",996,131
"peak_5172",1641,270
"peak_5173",400,151
"peak_5174",3609,885
"peak_5175",196,71
"peak_5176",6448,1332
"peak_5177",1863,654
"peak_5178",228,87
"peak_5179",340,91
"peak_5180",89,19
"peak_5181",301,73
"peak_5182",300,75
"peak_5183",90,19
"peak_5184",150,47
"peak_5185",171,31
"peak_5186",293,111
"peak_5187",286,43
"peak_5188",351,45
"peak_5189",417,83
"peak_5190",610,209
"peak_5191",414,149
"peak_5192",139,40
"peak_5193",109,38
"peak_5194",125,46
"peak_5195",167,59
"peak_5196",3923,870
"peak_5197",165,63
"peak_5198",205,45
"peak_5199",206,77
"peak_5200",1209,445
"peak_5201",1423,547
"peak_5202",543,182
"peak_5203",2771,682
"peak_5204",4223,853
"peak_5205",173,33
"peak_5206",212,66
"peak_5207",160,46
"peak_5208",2743,991
"peak_5209",2743,920
"peak_5210",303,124
"peak_5211",495,153
"peak_5212",166,64
"peak_5213",251,88
"peak_5214",1351,359
"peak_5215",158,57
"peak_5216",685,175
"peak_5217",2446,496
"peak_5218",2831,809
"peak_5219",951,320
"peak_5220",580,166
"peak_5221",407,133
"peak_5222",2291,421
"peak_5223",1540,597
"peak_5224",445,139
"peak_5225",196,73
"peak_5226",275,79
"peak_5227",189,70
"peak_5228",466,147
"peak_5229",88,16
"peak_5230",589,149
"peak_5231",418,151
"peak_5232",2867,805
"peak_5233",9451,2245
"peak_5234",23101,3972
"peak_5235",400,131
"peak_5236",151,50
"peak_5237",1477,246
"peak_5238",2863,700
"peak_5239",672,248
"peak_5240",288,113
"peak_5241",533,201
"peak_5242",491,178
"peak_5243",74,14
"peak_5244",335,102
"peak_5245",195,41
"peak_5246",70,18
"peak_5247",81,18
"peak_5248",165,56
"peak_5249",3765,772
"peak_5250",648,127
"peak_5251",3403,729
"peak_5252",8922,1710
"peak_5253",253,97
"peak_5254",166,61
"peak_5255",146,50
"peak_5256",303,91
"peak_5257",273,64
"peak_5258",485,172
"peak_5259",249,63
"peak_5260",1307,328
"peak_5261",15593,3157
"peak_5262",334,115
"peak_5263",252,101
"peak_5264",434,130
"peak_5265",115,28
"peak_5266",119,25
"peak_5267",89,24
"peak_5268",222,57
"peak_5269",255,101
"peak_5270",131,50
"peak_5271",1006,223
"peak_5272",189,67
"peak_5273",976,179
"peak_5274",235,83
"peak_5275",235,84
"peak_5276",714,268
"peak_5277",2803,779
"peak_5278",213,68
"peak_5279",101,26
"peak_5280",288,58
"peak_5281",523,91
"peak_5282",164,28
"peak_5283",73,13
"peak_5284",79,8
"peak_5285",171,30
"peak_5286",168,34
"peak_5287",64,15
"peak_5288",664,63
"peak_5289",1044,264
"peak_5290",726,242
"peak_5291",227,82
"peak_5292",260,89
"peak_5293",4353,800
"peak_5294",622,234
"peak_5295",1287,334
"peak_5296",1132,276
"peak_5297",99,16
"peak_5298",3977,1188
"peak_5299",817,226
"peak_5300",78,15
"peak_5301",162,51
"peak_5302",1986,650
"peak_5303",1984,653
"peak_5304",375,144
"peak_5305",727,155
"peak_5306",451,99
"peak_5307",398,113
"peak_5308",172,67
"peak_5309",742,218
"peak_5310",188,63
"peak_5311",91,23
"peak_5312",219,35
"peak_5313",302,46
"peak_5314",387,55
"peak_5315",142,43
"peak_5316",986,208
"peak_5317",834,154
"peak_5318",133,49
"peak_5319",1188,266
"peak_5320",651,234
"peak_5321",12115,2795
"peak_5322",2100,351
"peak_5323",665,134
"peak_5324",1711,316
"peak_5325",186,72
"peak_5326",1310,274
"peak_5327",1898,260
"peak_5328",610,80
"peak_5329",303,114
"peak_5330",1307,440
"peak_5331",146,56
"peak_5332",153,56
"peak_5333",501,164
"peak_5334",780,202
"peak_5335",119,26
"peak_5336",485,119
"peak_5337",491,184
"peak_5338",1234,199
"peak_5339",1913,251
"peak_5340",274,64
"peak_5341",1033,323
"peak_5342",1858,436
"peak_5343",141,46
"peak_5344",505,169
"peak_5345",590,201
"peak_5346",429,121
"peak_5347",1352,375
"peak_5348",1873,452
"peak_5349",213,68
"peak_5350",177,72
"peak_5351",536,160
"peak_5352",447,139
"peak_5353",421,155
"peak_5354",4839,966
"peak_5355",2419,412
"peak_5356",1590,259
"peak_5357",582,128
"peak_5358",139,38
"peak_5359",363,101
"peak_5360",385,130
"peak_5361",99,16
"peak_5362",100,30
"peak_5363",226,86
"peak_5364",100,24
"peak_5365",2834,502
"peak_5366",210,67
"peak_5367",2774,419
"peak_5368",639,206
"peak_5369",487,200
"peak_5370",448,173
"peak_5371",1366,574
"peak_5372",1035,389
"peak_5373",1758,673
"peak_5374",2576,941
"peak_5375",276,105
"peak_5376",652,216
"peak_5377",1510,380
"peak_5378",1897,463
"peak_5379",741,186
"peak_5380",285,100
"peak_5381",977,141
"peak_5382",370,116
"peak_5383",328,85
"peak_5384",714,163
"peak_5385",325,47
"peak_5386",1297,304
"peak_5387",376,134
"peak_5388",270,61
"peak_5389",191,75
"peak_5390",138,45
"peak_5391",877,128
"peak_5392",753,233
"peak_5393",1997,414
"peak_5394",55,10
"peak_5395",194,58
"peak_5396",499,144
"peak_5397",129,19
"peak_5398",238,67
"peak_5399",5979,1470
"peak_5400",1556,364
"peak_5401",756,249
"peak_5402",447,159
"peak_5403",724,286
"peak_5404",2638,564
"peak_5405",573,229
"peak_5406",570,206
"peak_5407",506,189
"peak_5408",2461,877
"peak_5409",1863,420
"peak_5410",2002,525
"peak_5411",148,23
"peak_5412",58,10
"peak_5413",1907,407
"peak_5414",5762,1329
"peak_5415",5822,1352
"peak_5416",645,157
"peak_5417",635,174
"peak_5418",239,92
"peak_5419",298,90
"peak_5420",93,27
"peak_5421",345,91
"peak_5422",355,47
"peak_5423",109,14
"peak_5424",1626,508
"peak_5425",4411,1793
"peak_5426",4995,817
"peak_5427",7082,2281
"peak_5428",2883,1104
"peak_5429",5653,2088
"peak_5430",252,64
"peak_5431",361,115
"peak_5432",108,23
"peak_5433",1165,406
"peak_5434",241,84
"peak_5435",1280,388
"peak_5436",205,68
"peak_5437",373,83
"peak_5438",463,168
"peak_5439",380,135
"peak_5440",877,265
"peak_5441",96,24
"peak_5442",67,14
"peak_5443",191,57
"peak_5444",368,135
"peak_5445",232,87
"peak_5446",74,10
"peak_5447",334,71
"peak_5448",1473,318
"peak_5449",101,26
"peak_5450",107,27
"peak_5451",129,42
"peak_5452",153,19
"peak_5453",7964,2420
"peak_5454",7623,2547
"peak_5455",3832,1379
"peak_5456",13927,3750
"peak_5457",70,17
"peak_5458",69,14
"peak_5459",94,21
"peak_5460",103,20
"peak_5461",70,8
"peak_5462",588,76
"peak_5463",205,40
"peak_5464",265,103
"peak_5465",71,10
"peak_5466",118,19
"peak_5467",1110,323
"peak_5468",142,33
"peak_5469",1338,182
"peak_5470",114,25
"peak_5471",98,23
"peak_5472",121,23
"peak_5473",137,28
"peak_5474",67,15
"peak_5475",90,16
"peak_5476",601,53
"peak_5477",327,119
"peak_5478",302,101
"peak_5479",144,50
"peak_5480",871,330
"peak_5481",8057,1380
"peak_5482",244,97
"peak_5483",1966,508
"peak_5484",108,19
"peak_5485",375,145
"peak_5486",201,77
"peak_5487",215,75
"peak_5488",152,57
"peak_5489",401,145
"peak_5490",251,45
"peak_5491",193,36
"peak_5492",1398,302
"peak_5493",424,135
"peak_5494",1612,308
"peak_5495",390,110
"peak_5496",473,177
"peak_5497",8784,1667
"peak_5498",452,175
"peak_5499",335,123
"peak_5500",185,72
"peak_5501",6688,1735
"peak_5502",6998,2584
"peak_5503",88,18
"peak_5504",164,36
"peak_5505",436,82
"peak_5506",179,64
"peak_5507",220,80
"peak_5508",147,48
"peak_5509",2044,644
"peak_5510",1405,525
"peak_5511",149,58
"peak_5512",112,22
"peak_5513",202,75
"peak_5514",398,152
"peak_5515",100,11
"peak_5516",1578,582
"peak_5517",871,219
"peak_5518",9045,2627
"peak_5519",6079,2215
"peak_5520",648,234
"peak_5521",202,56
"peak_5522",247,27
"peak_5523",130,36
"peak_5524",678,227
"peak_5525",995,351
"peak_5526",196,85
"peak_5527",1409,381
"peak_5528",449,172
"peak_5529",1981,762
"peak_5530",9613,1389
"peak_5531",2157,756
"peak_5532",119,39
"peak_5533",426,150
"peak_5534",984,245
"peak_5535",90,28
"peak_5536",416,161
"peak_5537",211,77
"peak_5538",90,27
"peak_5539",67,6
"peak_5540",143,55
"peak_5541",425,144
"peak_5542",358,127
"peak_5543",512,132
"peak_5544",150,45
"peak_5545",135,39
"peak_5546",142,44
"peak_5547",1480,272
"peak_5548",654,247
"peak_5549",325,100
"peak_5550",352,65
"peak_5551",188,49
"peak_5552",1997,539
"peak_5553",3053,950
"peak_5554",1240,289
"peak_5555",435,156
"peak_5556",11954,4327
"peak_5557",213,73
"peak_5558",146,36
"peak_5559",114,34
"peak_5560",1641,320
"peak_5561",810,190
"peak_5562",63,10
"peak_5563",211,41
"peak_5564",235,88
"peak_5565",1961,596
"peak_5566",1378,430
"peak_5567",6317,1522
"peak_5568",707,200
"peak_5569",457,174
"peak_5570",9495,2660
"peak_5571",245,72
"peak_5572",260,56
"peak_5573",800,299
"peak_5574",7076,2631
"peak_5575",6779,2460
"peak_5576",491,180
"peak_5577",89,23
"peak_5578",92,26
"peak_5579",312,109
"peak_5580",346,103
"peak_5581",410,158
"peak_5582",5311,908
"peak_5583",2862,913
"peak_5584",385,149
"peak_5585",1754,497
"peak_5586",205,45
"peak_5587",4327,1617
"peak_5588",821,291
"peak_5589",354,62
"peak_5590",808,157
"peak_5591",108,36
"peak_5592",344,67
"peak_5593",9625,1760
"peak_5594",285,106
"peak_5595",1941,599
"peak_5596",1049,254
"peak_5597",980,289
"peak_5598",394,129
"peak_5599",160,46
"peak_5600",457,68
"peak_5601",357,111
"peak_5602",62,6
"peak_5603",107,27
"peak_5604",177,38
"peak_5605",315,106
"peak_5606",135,35
"peak_5607",847,328
"peak_5608",630,246
"peak_5609",5323,1645
"peak_5610",772,313
"peak_5611",564,215
"peak_5612",3874,902
"peak_5613",380,122
"peak_5614",1662,417
"peak_5615",435,132
"peak_5616",68,14
"peak_5617",1738,387
"peak_5618",596,106
"peak_5619",5461,1045
"peak_5620",3592,1068
"peak_5621",38001,9237
"peak_5622",8496,1486
"peak_5623",512,178
"peak_5624",1472,374
"peak_5625",1886,565
"peak_5626",173,24
"peak_5627",1727,595
"peak_5628",32032,5681
"peak_5629",271,74
"peak_5630",126,28
"peak_5631",108,26
"peak_5632",389,69
"peak_5633",157,59
"peak_5634",744,239
"peak_5635",304,88
"peak_5636",615,130
"peak_5637",198,45
"peak_5638",614,194
"peak_5639",418,102
"peak_5640",1915,327
"peak_5641",1829,333
"peak_5642",739,169
"peak_5643",311,115
"peak_5644",3186,1254
"peak_5645",41309,12199
"peak_5646",5471,2012
"peak_5647",9502,1813
"peak_5648",255,95
"peak_5649",758,264
"peak_5650",285,35
"peak_5651",102,27
"peak_5652",753,161
"peak_5653",177,57
"peak_5654",153,20
"peak_5655",1043,170
"peak_5656",102,34
"peak_5657",504,166
"peak_5658",228,86
"peak_5659",912,213
"peak_5660",193,67
"peak_5661",207,74
"peak_5662",569,155
"peak_5663",6929,2207
"peak_5664",191,54
"peak_5665",316,103
"peak_5666",488,151
"peak_5667",517,170
"peak_5668",1217,342
"peak_5669",4813,802
"peak_5670",1640,295
"peak_5671",168,33
"peak_5672",1274,253
"peak_5673",302,86
"peak_5674",135,47
"peak_5675",972,240
"peak_5676",109,28
"peak_5677",2024,671
"peak_5678",270,105
"peak_5679",1746,371
"peak_5680",720,262
"peak_5681",1063,305
"peak_5682",141,48
"peak_5683",236,83
"peak_5684",159,59
"peak_5685",233,88
"peak_5686",148,49
"peak_5687",297,52
"peak_5688",116,19
"peak_5689",112,9
"peak_5690",2636,794
"peak_5691",444,141
"peak_5692",752,201
"peak_5693",1016,244
"peak_5694",359,44
"peak_5695",596,155
"peak_5696",1277,353
"peak_5697",240,94
"peak_5698",1130,295
"peak_5699",2029,712
"peak_5700",343,132
"peak_5701",940,357
"peak_5702",248,96
"peak_5703",594,223
"peak_5704",375,93
"peak_5705",274,108
"peak_5706",281,101
"peak_5707",129,51
"peak_5708",948,355
"peak_5709",139,55
"peak_5710",227,88
"peak_5711",170,64
"peak_5712",877,305
"peak_5713",1609,287
"peak_5714",346,132
"peak_5715",543,198
"peak_5716",877,295
"peak_5717",60,6
"peak_5718",118,24
"peak_5719",246,84
"peak_5720",1472,471
"peak_5721",5716,1079
"peak_5722",2823,988
"peak_5723",398,69
"peak_5724",81,14
"peak_5725",219,52
"peak_5726",804,177
"peak_5727",322,65
"peak_5728",480,117
"peak_5729",200,70
"peak_5730",114,37
"peak_5731",449,140
"peak_5732",396,68
"peak_5733",149,54
"peak_5734",241,91
"peak_5735",112,36
"peak_5736",2189,605
"peak_5737",320,119
"peak_5738",173,64
"peak_5739",732,293
"peak_5740",2415,874
"peak_5741",1425,463
"peak_5742",3285,909
"peak_5743",276,50
"peak_5744",985,237
"peak_5745",206,38
"peak_5746",150,44
"peak_5747",1299,283
"peak_5748",325,107
"peak_5749",196,64
"peak_5750",195,62
"peak_5751",176,73
"peak_5752",152,43
"peak_5753",202,23
"peak_5754",235,69
"peak_5755",202,38
"peak_5756",1412,497
"peak_5757",2434,453
"peak_5758",1021,244
"peak_5759",641,240
"peak_5760",346,129
"peak_5761",192,70
"peak_5762",414,89
"peak_5763",430,146
"peak_5764",3029,666
"peak_5765",483,139
"peak_5766",248,78
"peak_5767",125,28
"peak_5768",168,24
"peak_5769",121,35
"peak_5770",128,18
"peak_5771",255,62
"peak_5772",150,31
"peak_5773",1416,287
"peak_5774",895,223
"peak_5775",155,23
"peak_5776",323,92
"peak_5777",407,144
"peak_5778",457,179
"peak_5779",406,151
"peak_5780",271,101
"peak_5781",2411,348
"peak_5782",354,66
"peak_5783",259,74
"peak_5784",285,85
"peak_5785",486,86
"peak_5786",727,183
"peak_5787",420,160
"peak_5788",22346,4228
"peak_5789",1979,659
"peak_5790",1778,423
"peak_5791",133,46
"peak_5792",332,135
"peak_5793",109,38
"peak_5794",608,184
"peak_5795",320,92
"peak_5796",101,20
"peak_5797",483,113
"peak_5798",239,86
"peak_5799",432,140
"peak_5800",759,291
"peak_5801",359,130
"peak_5802",1028,337
"peak_5803",207,80
"peak_5804",214,84
"peak_5805",1190,240
"peak_5806",1858,458
"peak_5807",702,226
"peak_5808",110,20
"peak_5809",102,33
"peak_5810",1505,486
"peak_5811",4492,847
"peak_5812",1852,445
"peak_5813",162,64
"peak_5814",237,85
"peak_5815",597,194
"peak_5816",1061,408
"peak_5817",2442,915
"peak_5818",2991,934
"peak_5819",298,110
"peak_5820",1311,465
"peak_5821",2182,764
"peak_5822",1036,323
"peak_5823",1237,450
"peak_5824",499,119
"peak_5825",174,43
"peak_5826",315,118
"peak_5827",1436,342
"peak_5828",1337,321
"peak_5829",321,84
"peak_5830",2507,621
"peak_5831",248,66
"peak_5832",659,238
"peak_5833",570,142
"peak_5834",102,30
"peak_5835",78,9
"peak_5836",60,4
"peak_5837",264,75
"peak_5838",954,196
"peak_5839",1619,317
"peak_5840",400,79
"peak_5841",117,44
"peak_5842",570,189
"peak_5843",569,189
"peak_5844",95,25
"peak_5845",3127,502
"peak_5846",260,48
"peak_5847",424,144
"peak_5848",1211,396
"peak_5849",1521,486
"peak_5850",1840,500
"peak_5851",121,37
"peak_5852",426,91
"peak_5853",126,47
"peak_5854",967,208
"peak_5855",297,117
"peak_5856",1981,640
"peak_5857",1375,295
"peak_5858",2670,624
"peak_5859",3699,730
"peak_5860",205,64
"peak_5861",3621,767
"peak_5862",3070,567
"peak_5863",3464,665
"peak_5864",462,154
"peak_5865",86,12
"peak_5866",268,70
"peak_5867",121,35
"peak_5868",411,138
"peak_5869",159,35
"peak_5870",413,114
"peak_5871",200,75
"peak_5872",351,48
"peak_5873",574,198
"peak_5874",376,137
"peak_5875",686,265
"peak_5876",128,46
"peak_5877",150,52
"peak_5878",120,41
"peak_5879",609,235
"peak_5880",2123,612
"peak_5881",3287,928
"peak_5882",2439,884
"peak_5883",132,45
"peak_5884",927,320
"peak_5885",488,106
"peak_5886",204,43
"peak_5887",865,194
"peak_5888",332,131
"peak_5889",89,28
"peak_5890",242,95
"peak_5891",135,39
"peak_5892",198,47
"peak_5893",158,38
"peak_5894",333,43
"peak_5895",134,26
"peak_5896",369,123
"peak_5897",575,196
"peak_5898",545,143
"peak_5899",540,168
"peak_5900",1127,300
"peak_5901",3793,798
"peak_5902",561,183
"peak_5903",211,77
"peak_5904",159,45
"peak_5905",926,319
