"","SRR7992451.sorted.bam","SRR7992456.sorted.bam"
"peak_5426",113,64
"peak_5427",120,78
"peak_5428",298,185
"peak_5429",3503,792
"peak_5430",811,362
"peak_5431",882,209
"peak_5432",21526,6507
"peak_5433",2934,1881
"peak_5434",144,41
"peak_5435",971,241
"peak_5436",390,119
"peak_5437",513,202
"peak_5438",178,105
"peak_5439",12167,3006
"peak_5440",455,150
"peak_5441",83,49
"peak_5442",119,59
"peak_5443",114,26
"peak_5444",410,200
"peak_5445",223,150
"peak_5446",95,54
"peak_5447",1158,432
"peak_5448",196,56
"peak_5449",2200,527
"peak_5450",280,171
"peak_5451",332,211
"peak_5452",80,32
"peak_5453",44,13
"peak_5454",63,12
"peak_5455",141,25
"peak_5456",108,36
"peak_5457",242,89
"peak_5458",138,82
"peak_5459",318,217
"peak_5460",3265,2009
"peak_5461",50,17
"peak_5462",340,98
"peak_5463",202,77
"peak_5464",154,61
"peak_5465",85,21
"peak_5466",32,3
"peak_5467",91,49
"peak_5468",126,88
"peak_5469",3730,1510
"peak_5470",277,131
"peak_5471",203,127
"peak_5472",68,36
"peak_5473",165,107
"peak_5474",103,61
"peak_5475",95,59
"peak_5476",173,107
"peak_5477",256,151
"peak_5478",77,23
"peak_5479",71,39
"peak_5480",61,31
"peak_5481",4331,1748
"peak_5482",954,531
"peak_5483",645,352
"peak_5484",1332,527
"peak_5485",255,159
"peak_5486",753,460
"peak_5487",548,321
"peak_5488",111,69
"peak_5489",171,113
"peak_5490",144,90
"peak_5491",289,157
"peak_5492",6470,1289
"peak_5493",1448,555
"peak_5494",731,224
"peak_5495",389,202
"peak_5496",59,25
"peak_5497",217,133
"peak_5498",305,100
"peak_5499",168,67
"peak_5500",308,157
"peak_5501",97,36
"peak_5502",247,90
"peak_5503",792,243
"peak_5504",61,24
"peak_5505",203,90
"peak_5506",146,84
"peak_5507",78,31
"peak_5508",589,222
"peak_5509",1149,763
"peak_5510",6367,2349
"peak_5511",271,156
"peak_5512",17223,4217
"peak_5513",2064,1345
"peak_5514",105,55
"peak_5515",45,15
"peak_5516",83,50
"peak_5517",86,51
"peak_5518",223,129
"peak_5519",1351,501
"peak_5520",229,122
"peak_5521",100,28
"peak_5522",3322,1108
"peak_5523",2631,1643
"peak_5524",4151,2033
"peak_5525",22170,6525
"peak_5526",1300,364
"peak_5527",60,19
"peak_5528",68,16
"peak_5529",424,272
"peak_5530",218,127
"peak_5531",329,91
"peak_5532",546,150
"peak_5533",377,49
"peak_5534",99,44
"peak_5535",50,10
"peak_5536",1349,437
"peak_5537",964,546
"peak_5538",398,199
"peak_5539",97,51
"peak_5540",143,83
"peak_5541",296,124
"peak_5542",72,30
"peak_5543",54,14
"peak_5544",69,18
"peak_5545",57,12
"peak_5546",71,20
"peak_5547",72,21
"peak_5548",76,18
"peak_5549",77,27
"peak_5550",80,18
"peak_5551",217,84
"peak_5552",700,224
"peak_5553",922,238
"peak_5554",54,22
"peak_5555",103,38
"peak_5556",385,106
"peak_5557",268,118
"peak_5558",135,79
"peak_5559",176,83
"peak_5560",131,52
"peak_5561",716,345
"peak_5562",80,23
"peak_5563",1562,379
"peak_5564",450,261
"peak_5565",1962,815
"peak_5566",593,345
"peak_5567",176,109
"peak_5568",1947,681
"peak_5569",642,261
"peak_5570",206,123
"peak_5571",45,4
"peak_5572",48,17
"peak_5573",593,134
"peak_5574",1241,502
"peak_5575",1322,651
"peak_5576",12983,4595
"peak_5577",3844,2090
"peak_5578",8234,3769
"peak_5579",242,125
"peak_5580",249,171
"peak_5581",1204,789
"peak_5582",531,349
"peak_5583",618,409
"peak_5584",2928,954
"peak_5585",3276,983
"peak_5586",2476,1077
"peak_5587",350,186
"peak_5588",505,204
"peak_5589",121,70
"peak_5590",418,134
"peak_5591",127,58
"peak_5592",89,56
"peak_5593",59,22
"peak_5594",326,165
"peak_5595",2936,860
"peak_5596",298,182
"peak_5597",77,37
"peak_5598",94,47
"peak_5599",816,422
"peak_5600",180,112
"peak_5601",3104,901
"peak_5602",124,82
"peak_5603",207,144
"peak_5604",1997,800
"peak_5605",470,236
"peak_5606",2444,1079
"peak_5607",149,97
"peak_5608",996,347
"peak_5609",169,111
"peak_5610",219,102
"peak_5611",49,5
"peak_5612",90,47
"peak_5613",624,173
"peak_5614",56,19
"peak_5615",76,37
"peak_5616",181,87
"peak_5617",641,327
"peak_5618",78,26
"peak_5619",1007,622
"peak_5620",697,367
"peak_5621",84,21
"peak_5622",39,13
"peak_5623",580,386
"peak_5624",418,262
"peak_5625",524,353
"peak_5626",77,36
"peak_5627",108,56
"peak_5628",319,58
"peak_5629",49,18
"peak_5630",44,15
"peak_5631",97,23
"peak_5632",669,150
"peak_5633",83,38
"peak_5634",56,21
"peak_5635",86,28
"peak_5636",2695,811
"peak_5637",1708,796
"peak_5638",4455,1075
"peak_5639",109,63
"peak_5640",112,32
"peak_5641",125,64
"peak_5642",72,31
"peak_5643",174,79
"peak_5644",147,71
"peak_5645",200,85
"peak_5646",165,51
"peak_5647",119,61
"peak_5648",58,23
"peak_5649",69,33
"peak_5650",614,165
"peak_5651",1091,335
"peak_5652",124,68
"peak_5653",817,293
"peak_5654",851,200
"peak_5655",595,246
"peak_5656",846,382
"peak_5657",3633,760
"peak_5658",66,32
"peak_5659",1525,531
"peak_5660",507,320
"peak_5661",98,58
"peak_5662",6128,4047
"peak_5663",3685,1666
"peak_5664",876,537
"peak_5665",1676,1041
"peak_5666",124,60
"peak_5667",611,155
"peak_5668",4234,966
"peak_5669",66,27
"peak_5670",49,12
"peak_5671",42,14
"peak_5672",148,65
"peak_5673",120,55
"peak_5674",165,68
"peak_5675",36,11
"peak_5676",328,146
"peak_5677",50,14
"peak_5678",275,55
"peak_5679",50,15
"peak_5680",771,231
"peak_5681",507,215
"peak_5682",329,138
"peak_5683",188,115
"peak_5684",121,50
"peak_5685",512,171
"peak_5686",66,27
"peak_5687",1021,391
"peak_5688",487,252
"peak_5689",673,242
"peak_5690",74,25
"peak_5691",1893,436
"peak_5692",162,66
"peak_5693",97,22
"peak_5694",223,106
"peak_5695",1914,488
"peak_5696",911,202
"peak_5697",349,123
"peak_5698",572,112
"peak_5699",59,14
"peak_5700",58,16
"peak_5701",1234,267
"peak_5702",123,78
"peak_5703",93,58
"peak_5704",381,198
"peak_5705",2149,935
"peak_5706",84,42
"peak_5707",252,81
"peak_5708",165,56
"peak_5709",72,26
"peak_5710",152,44
"peak_5711",42,11
"peak_5712",745,344
"peak_5713",209,123
"peak_5714",1155,721
"peak_5715",4832,1301
"peak_5716",2920,670
"peak_5717",52,15
"peak_5718",633,311
"peak_5719",347,204
"peak_5720",149,77
"peak_5721",366,154
"peak_5722",1471,426
"peak_5723",7070,4459
"peak_5724",4292,1873
"peak_5725",51,17
"peak_5726",855,308
"peak_5727",229,58
"peak_5728",81,42
"peak_5729",312,129
"peak_5730",101,20
"peak_5731",1008,593
"peak_5732",942,261
"peak_5733",901,446
"peak_5734",644,100
"peak_5735",216,88
"peak_5736",785,385
"peak_5737",44,12
"peak_5738",447,98
"peak_5739",288,148
"peak_5740",2835,695
"peak_5741",1397,580
"peak_5742",74,42
"peak_5743",451,189
"peak_5744",1273,376
"peak_5745",316,111
"peak_5746",276,150
"peak_5747",476,138
"peak_5748",168,66
"peak_5749",174,61
"peak_5750",191,57
"peak_5751",189,109
"peak_5752",435,159
"peak_5753",416,180
"peak_5754",324,131
"peak_5755",225,89
"peak_5756",141,47
"peak_5757",73,9
"peak_5758",138,41
"peak_5759",54,25
"peak_5760",83,34
"peak_5761",206,60
"peak_5762",662,315
"peak_5763",1351,676
"peak_5764",1830,870
"peak_5765",100,55
"peak_5766",130,29
"peak_5767",69,26
"peak_5768",79,22
"peak_5769",470,152
"peak_5770",979,393
"peak_5771",837,238
"peak_5772",1991,789
"peak_5773",643,151
"peak_5774",112,60
"peak_5775",1830,686
"peak_5776",3314,1986
"peak_5777",168,69
"peak_5778",123,27
"peak_5779",43,11
"peak_5780",94,19
"peak_5781",38,7
"peak_5782",38,5
"peak_5783",97,24
"peak_5784",112,32
"peak_5785",91,15
"peak_5786",124,32
"peak_5787",583,341
"peak_5788",472,304
"peak_5789",1963,1047
"peak_5790",933,522
"peak_5791",671,355
"peak_5792",628,258
"peak_5793",691,229
"peak_5794",315,186
"peak_5795",579,288
"peak_5796",171,107
"peak_5797",483,282
"peak_5798",3671,1377
"peak_5799",14069,5728
"peak_5800",113,69
"peak_5801",654,390
"peak_5802",508,317
"peak_5803",104,62
"peak_5804",996,328
"peak_5805",124,50
"peak_5806",73,38
"peak_5807",776,192
"peak_5808",1445,344
"peak_5809",160,76
"peak_5810",320,177
"peak_5811",161,91
"peak_5812",53,18
"peak_5813",55,13
"peak_5814",458,159
"peak_5815",373,82
"peak_5816",217,109
"peak_5817",134,87
"peak_5818",814,429
"peak_5819",475,121
"peak_5820",185,49
"peak_5821",86,27
"peak_5822",105,53
"peak_5823",508,178
"peak_5824",68,34
"peak_5825",3838,1511
"peak_5826",666,435
"peak_5827",559,268
"peak_5828",994,333
"peak_5829",121,24
"peak_5830",369,181
"peak_5831",701,341
"peak_5832",135,90
"peak_5833",214,81
"peak_5834",128,41
"peak_5835",1453,577
"peak_5836",209,132
"peak_5837",99,33
"peak_5838",451,209
"peak_5839",96,64
"peak_5840",293,144
"peak_5841",356,187
"peak_5842",246,113
"peak_5843",2492,531
"peak_5844",201,104
"peak_5845",82,24
"peak_5846",110,38
"peak_5847",5814,2337
"peak_5848",7732,2537
"peak_5849",212,127
"peak_5850",162,52
"peak_5851",957,241
"peak_5852",49,19
"peak_5853",784,142
"peak_5854",206,82
"peak_5855",49,18
"peak_5856",1024,505
"peak_5857",5685,2136
"peak_5858",23639,6399
"peak_5859",1045,345
"peak_5860",93,59
"peak_5861",5839,2157
"peak_5862",9540,2914
"peak_5863",437,281
"peak_5864",175,65
"peak_5865",327,96
"peak_5866",520,343
"peak_5867",51,14
"peak_5868",132,38
"peak_5869",163,41
"peak_5870",37,4
"peak_5871",122,27
"peak_5872",75,17
"peak_5873",118,67
"peak_5874",714,474
"peak_5875",153,76
"peak_5876",855,380
"peak_5877",57,25
"peak_5878",178,112
"peak_5879",4606,1376
"peak_5880",117,55
"peak_5881",824,475
"peak_5882",278,38
"peak_5883",206,125
"peak_5884",71,24
"peak_5885",84,25
"peak_5886",330,99
"peak_5887",346,182
"peak_5888",205,109
"peak_5889",75,31
"peak_5890",117,79
"peak_5891",524,180
"peak_5892",233,60
"peak_5893",110,44
"peak_5894",286,117
"peak_5895",128,38
"peak_5896",2221,893
"peak_5897",373,243
"peak_5898",411,236
"peak_5899",64,24
"peak_5900",41,8
"peak_5901",459,182
"peak_5902",66,4
"peak_5903",409,189
"peak_5904",2853,709
"peak_5905",66,16
"peak_5906",245,129
"peak_5907",1960,346
"peak_5908",63,17
"peak_5909",115,39
"peak_5910",2374,977
"peak_5911",48667,20742
"peak_5912",42699,18645
"peak_5913",109215,47066
"peak_5914",156,91
"peak_5915",79803,34515
"peak_5916",26806,13259
"peak_5917",76989,18951
"peak_5918",8358,4616
"peak_5919",422,137
"peak_5920",60,26
"peak_5921",185,56
"peak_5922",192,45
"peak_5923",134,76
"peak_5924",64,14
"peak_5925",43,11
"peak_5926",58,19
"peak_5927",52,18
"peak_5928",43,11
"peak_5929",206,67
"peak_5930",129,28
"peak_5931",69,20
"peak_5932",3325,1148
"peak_5933",276,87
"peak_5934",89,29
"peak_5935",72,38
"peak_5936",309,126
"peak_5937",341,112
"peak_5938",1855,851
"peak_5939",1730,716
"peak_5940",81,30
"peak_5941",99,29
"peak_5942",70,16
"peak_5943",125,65
"peak_5944",198,59
"peak_5945",1270,160
"peak_5946",1563,862
"peak_5947",293,106
"peak_5948",185,102
"peak_5949",1108,404
"peak_5950",47,5
"peak_5951",403,181
"peak_5952",231,153
"peak_5953",39,7
"peak_5954",1436,287
"peak_5955",86,23
"peak_5956",212,65
"peak_5957",128,35
"peak_5958",53,7
"peak_5959",78,41
"peak_5960",91,53
"peak_5961",517,183
"peak_5962",48,7
"peak_5963",45,12
"peak_5964",53,8
"peak_5965",117,37
"peak_5966",135,50
"peak_5967",223,140
"peak_5968",567,331
"peak_5969",1025,434
"peak_5970",883,350
"peak_5971",162,109
"peak_5972",33,5
"peak_5973",968,442
"peak_5974",820,336
"peak_5975",658,332
"peak_5976",315,175
"peak_5977",54,17
"peak_5978",254,101
"peak_5979",624,248
"peak_5980",213,84
"peak_5981",255,94
"peak_5982",63,26
"peak_5983",182,49
"peak_5984",111,35
"peak_5985",325,120
"peak_5986",112,53
"peak_5987",379,245
"peak_5988",348,146
"peak_5989",1288,547
"peak_5990",640,394
"peak_5991",1999,841
"peak_5992",1761,700
"peak_5993",41,8
"peak_5994",367,194
"peak_5995",1657,996
"peak_5996",940,250
"peak_5997",591,266
"peak_5998",351,177
"peak_5999",396,120
"peak_6000",1055,415
"peak_6001",2590,440
"peak_6002",61,32
"peak_6003",3152,643
"peak_6004",131,62
"peak_6005",129,76
"peak_6006",834,272
"peak_6007",271,154
"peak_6008",452,175
"peak_6009",1783,1187
"peak_6010",21069,7592
"peak_6011",8793,3049
"peak_6012",440,271
"peak_6013",39,10
"peak_6014",48,8
"peak_6015",92,55
"peak_6016",130,56
"peak_6017",203,99
"peak_6018",236,102
"peak_6019",373,91
"peak_6020",110,22
"peak_6021",213,76
"peak_6022",205,62
"peak_6023",109,30
"peak_6024",661,323
"peak_6025",184,111
"peak_6026",213,135
"peak_6027",595,301
"peak_6028",3250,679
"peak_6029",120,81
"peak_6030",90,34
"peak_6031",332,222
"peak_6032",4270,2245
"peak_6033",168,51
"peak_6034",123,75
"peak_6035",604,380
"peak_6036",101,51
"peak_6037",132,77
"peak_6038",447,149
"peak_6039",2033,391
"peak_6040",3864,1020
"peak_6041",1130,456
"peak_6042",86,41
"peak_6043",92,53
"peak_6044",724,215
"peak_6045",343,104
"peak_6046",93,32
"peak_6047",79,25
"peak_6048",1466,705
"peak_6049",4069,1661
"peak_6050",1356,832
"peak_6051",882,507
"peak_6052",301,193
"peak_6053",814,210
"peak_6054",199,103
"peak_6055",2840,660
"peak_6056",2805,694
"peak_6057",86,29
"peak_6058",88,38
"peak_6059",105,21
"peak_6060",1088,376
"peak_6061",465,119
"peak_6062",148,30
"peak_6063",281,106
"peak_6064",1119,266
"peak_6065",486,141
"peak_6066",34,6
"peak_6067",32,4
"peak_6068",44,10
"peak_6069",41,10
"peak_6070",101,18
"peak_6071",71,38
"peak_6072",499,254
"peak_6073",176,112
"peak_6074",193,130
"peak_6075",731,401
"peak_6076",1419,481
"peak_6077",46,15
"peak_6078",73,33
"peak_6079",241,151
"peak_6080",86,43
"peak_6081",39,5
"peak_6082",47,3
"peak_6083",42,3
"peak_6084",741,181
"peak_6085",83,17
"peak_6086",45,2
"peak_6087",47,4
"peak_6088",444,138
"peak_6089",443,285
"peak_6090",684,424
"peak_6091",2136,739
"peak_6092",147,90
"peak_6093",89,40
"peak_6094",389,183
"peak_6095",1341,643
"peak_6096",282,155
"peak_6097",454,110
"peak_6098",172,98
"peak_6099",135,78
"peak_6100",123,29
"peak_6101",604,176
"peak_6102",305,141
"peak_6103",465,162
"peak_6104",1511,984
"peak_6105",453,212
"peak_6106",315,164
"peak_6107",277,67
"peak_6108",70,23
"peak_6109",35,5
"peak_6110",433,270
"peak_6111",4004,1381
"peak_6112",80,32
"peak_6113",245,68
"peak_6114",92,39
"peak_6115",43,10
"peak_6116",237,57
"peak_6117",160,93
"peak_6118",220,99
"peak_6119",171,85
"peak_6120",153,103
"peak_6121",545,232
"peak_6122",124,80
"peak_6123",109,63
"peak_6124",123,24
"peak_6125",123,16
"peak_6126",81,34
"peak_6127",136,80
"peak_6128",84,20
"peak_6129",44,16
"peak_6130",86,25
"peak_6131",2145,1359
"peak_6132",36,4
"peak_6133",295,147
"peak_6134",497,223
"peak_6135",89,49
"peak_6136",80,42
"peak_6137",472,76
"peak_6138",986,416
"peak_6139",1410,728
"peak_6140",236,149
"peak_6141",1457,731
"peak_6142",760,465
"peak_6143",941,557
"peak_6144",455,205
"peak_6145",731,466
"peak_6146",2201,429
"peak_6147",284,114
"peak_6148",307,139
"peak_6149",55,24
"peak_6150",65,28
"peak_6151",835,349
"peak_6152",90,31
"peak_6153",53,25
"peak_6154",1289,500
"peak_6155",323,223
"peak_6156",532,137
"peak_6157",326,211
"peak_6158",99,60
"peak_6159",751,335
"peak_6160",1605,548
"peak_6161",979,510
"peak_6162",80,34
"peak_6163",433,260
"peak_6164",58,16
"peak_6165",80,16
"peak_6166",143,52
"peak_6167",686,395
"peak_6168",47,6
"peak_6169",76,22
"peak_6170",73,21
"peak_6171",37,7
"peak_6172",78,12
"peak_6173",42,5
"peak_6174",2294,762
"peak_6175",120,15
"peak_6176",274,95
"peak_6177",2496,1216
"peak_6178",251,144
"peak_6179",444,152
"peak_6180",152,77
"peak_6181",73,42
"peak_6182",613,335
"peak_6183",64,30
"peak_6184",572,179
"peak_6185",1341,809
"peak_6186",12338,5820
"peak_6187",2332,1283
"peak_6188",1172,775
"peak_6189",2823,1676
"peak_6190",271,99
"peak_6191",89,29
"peak_6192",626,171
"peak_6193",1754,612
"peak_6194",68,25
"peak_6195",139,83
"peak_6196",1280,251
"peak_6197",4665,1241
"peak_6198",55,11
"peak_6199",127,75
"peak_6200",1195,636
"peak_6201",2186,912
"peak_6202",344,216
"peak_6203",44,5
"peak_6204",91,13
"peak_6205",908,430
"peak_6206",563,372
"peak_6207",3685,1902
"peak_6208",137,77
"peak_6209",235,81
"peak_6210",63,29
"peak_6211",52,19
"peak_6212",53,19
"peak_6213",38,5
"peak_6214",133,54
"peak_6215",462,197
"peak_6216",4393,1640
"peak_6217",8612,2751
"peak_6218",36,10
"peak_6219",247,150
"peak_6220",663,372
"peak_6221",21488,9064
"peak_6222",20356,6560
"peak_6223",7102,2611
"peak_6224",537,223
"peak_6225",606,335
"peak_6226",4695,1284
"peak_6227",720,320
"peak_6228",446,259
"peak_6229",1848,487
"peak_6230",200,149
"peak_6231",801,325
"peak_6232",506,110
"peak_6233",448,142
"peak_6234",274,121
"peak_6235",324,52
"peak_6236",56,26
"peak_6237",44,16
"peak_6238",180,41
"peak_6239",187,76
"peak_6240",39,7
"peak_6241",144,64
"peak_6242",227,147
"peak_6243",962,515
"peak_6244",192,127
"peak_6245",779,273
"peak_6246",61,23
"peak_6247",157,55
"peak_6248",221,83
"peak_6249",1955,929
"peak_6250",488,257
"peak_6251",1341,482
"peak_6252",520,285
"peak_6253",1529,796
"peak_6254",4468,1896
"peak_6255",1221,457
"peak_6256",2451,711
"peak_6257",2285,1031
"peak_6258",1056,441
"peak_6259",1671,558
"peak_6260",308,129
"peak_6261",43,12
"peak_6262",110,20
"peak_6263",158,65
"peak_6264",44,12
"peak_6265",61,20
"peak_6266",221,50
"peak_6267",188,60
"peak_6268",163,56
"peak_6269",598,228
"peak_6270",111,62
"peak_6271",1959,1066
"peak_6272",5610,2260
"peak_6273",201,115
"peak_6274",63,33
"peak_6275",931,426
"peak_6276",471,299
"peak_6277",47,18
"peak_6278",127,89
"peak_6279",548,298
"peak_6280",299,197
"peak_6281",1705,1106
"peak_6282",156,36
"peak_6283",64,28
"peak_6284",938,203
"peak_6285",2643,653
"peak_6286",252,123
"peak_6287",104,67
"peak_6288",114,78
"peak_6289",703,179
"peak_6290",54,16
"peak_6291",56,18
"peak_6292",3303,1685
"peak_6293",2241,1403
"peak_6294",297,196
"peak_6295",209,51
"peak_6296",753,361
"peak_6297",627,280
"peak_6298",528,195
"peak_6299",782,365
"peak_6300",356,145
"peak_6301",65,27
"peak_6302",50,21
"peak_6303",359,125
"peak_6304",68,28
"peak_6305",89,44
"peak_6306",355,163
"peak_6307",275,181
"peak_6308",2015,939
"peak_6309",118,78
"peak_6310",219,105
"peak_6311",2300,1112
"peak_6312",488,87
"peak_6313",322,185
"peak_6314",1367,740
"peak_6315",84,21
"peak_6316",54,21
"peak_6317",222,54
"peak_6318",89,26
"peak_6319",1654,1059
"peak_6320",908,378
"peak_6321",131,83
"peak_6322",190,97
"peak_6323",110,25
"peak_6324",38,11
"peak_6325",162,90
"peak_6326",180,70
"peak_6327",173,72
"peak_6328",156,62
"peak_6329",175,73
"peak_6330",98,63
"peak_6331",2301,1129
"peak_6332",268,139
"peak_6333",53,15
"peak_6334",47,15
"peak_6335",115,49
"peak_6336",445,129
"peak_6337",570,195
"peak_6338",2638,746
"peak_6339",4979,942
"peak_6340",54,8
"peak_6341",189,75
"peak_6342",270,100
"peak_6343",253,79
"peak_6344",90,28
"peak_6345",172,56
"peak_6346",1528,429
"peak_6347",154,65
"peak_6348",74,37
"peak_6349",324,139
"peak_6350",1323,712
"peak_6351",341,159
"peak_6352",263,154
"peak_6353",217,137
"peak_6354",5336,2357
"peak_6355",14875,5572
"peak_6356",588,226
"peak_6357",246,129
"peak_6358",3055,1060
"peak_6359",483,177
"peak_6360",2363,679
"peak_6361",297,105
"peak_6362",989,288
"peak_6363",431,192
"peak_6364",1628,606
"peak_6365",107,65
"peak_6366",222,98
"peak_6367",334,179
"peak_6368",275,76
"peak_6369",90,41
"peak_6370",2967,774
"peak_6371",106,54
"peak_6372",189,70
"peak_6373",113,27
"peak_6374",70,17
"peak_6375",3695,1237
"peak_6376",177,86
"peak_6377",386,211
"peak_6378",341,227
"peak_6379",144,87
"peak_6380",974,347
"peak_6381",166,100
"peak_6382",101,63
"peak_6383",1257,263
"peak_6384",352,124
"peak_6385",60,24
"peak_6386",228,102
"peak_6387",1184,204
"peak_6388",205,113
"peak_6389",383,155
"peak_6390",209,77
"peak_6391",314,199
"peak_6392",237,159
"peak_6393",743,431
"peak_6394",13093,3969
"peak_6395",2339,1473
"peak_6396",3934,1359
"peak_6397",9418,3774
"peak_6398",10577,5243
"peak_6399",3411,1845
"peak_6400",4889,1979
"peak_6401",931,639
"peak_6402",3861,2072
"peak_6403",198,110
"peak_6404",184,117
"peak_6405",122,72
"peak_6406",350,115
"peak_6407",564,309
"peak_6408",652,415
"peak_6409",621,352
"peak_6410",175,80
"peak_6411",283,91
"peak_6412",2218,854
"peak_6413",423,254
"peak_6414",422,274
"peak_6415",5998,1119
"peak_6416",70,23
"peak_6417",171,77
"peak_6418",287,62
"peak_6419",202,129
"peak_6420",427,291
"peak_6421",152,70
"peak_6422",334,156
"peak_6423",2695,815
"peak_6424",442,212
"peak_6425",718,430
"peak_6426",53,22
"peak_6427",140,84
"peak_6428",125,41
"peak_6429",88,37
"peak_6430",52,14
"peak_6431",1367,336
"peak_6432",1736,854
"peak_6433",250,122
"peak_6434",236,99
"peak_6435",2277,586
"peak_6436",123,34
"peak_6437",638,185
"peak_6438",117,45
"peak_6439",126,25
"peak_6440",625,273
"peak_6441",704,208
"peak_6442",340,189
"peak_6443",192,68
"peak_6444",337,148
"peak_6445",274,82
"peak_6446",181,28
"peak_6447",387,86
"peak_6448",214,140
"peak_6449",1225,603
"peak_6450",1312,425
"peak_6451",84,20
"peak_6452",81,21
"peak_6453",93,51
"peak_6454",867,504
"peak_6455",193,55
"peak_6456",374,86
"peak_6457",127,78
"peak_6458",41,8
"peak_6459",923,306
"peak_6460",498,100
"peak_6461",51,13
"peak_6462",478,99
"peak_6463",216,74
"peak_6464",2026,1153
"peak_6465",64,26
"peak_6466",245,124
"peak_6467",224,144
"peak_6468",765,235
"peak_6469",247,143
"peak_6470",1793,460
"peak_6471",127,43
"peak_6472",466,308
"peak_6473",1190,712
"peak_6474",255,143
"peak_6475",375,238
"peak_6476",140,23
"peak_6477",178,84
"peak_6478",103,44
"peak_6479",996,179
"peak_6480",992,430
