"","SRR7992459.sorted.bam","SRR7992460.sorted.bam"
"peak_4370",119,68
"peak_4371",636,443
"peak_4372",54,20
"peak_4373",53,12
"peak_4374",250,82
"peak_4375",51,20
"peak_4376",215,139
"peak_4377",184,65
"peak_4378",187,122
"peak_4379",94,50
"peak_4380",217,82
"peak_4381",116,44
"peak_4382",130,84
"peak_4383",94,30
"peak_4384",955,590
"peak_4385",312,256
"peak_4386",250,143
"peak_4387",165,120
"peak_4388",253,164
"peak_4389",1998,850
"peak_4390",50,6
"peak_4391",1171,222
"peak_4392",109,41
"peak_4393",134,68
"peak_4394",179,71
"peak_4395",106,47
"peak_4396",303,134
"peak_4397",39,3
"peak_4398",122,56
"peak_4399",785,304
"peak_4400",297,170
"peak_4401",43,14
"peak_4402",35,10
"peak_4403",65,13
"peak_4404",69,11
"peak_4405",35,7
"peak_4406",41,17
"peak_4407",165,89
"peak_4408",96,26
"peak_4409",333,143
"peak_4410",187,82
"peak_4411",538,256
"peak_4412",245,75
"peak_4413",764,496
"peak_4414",691,336
"peak_4415",76,37
"peak_4416",54,22
"peak_4417",40,9
"peak_4418",146,59
"peak_4419",112,30
"peak_4420",168,83
"peak_4421",492,283
"peak_4422",126,88
"peak_4423",702,226
"peak_4424",51,24
"peak_4425",51,26
"peak_4426",500,245
"peak_4427",41,11
"peak_4428",58,18
"peak_4429",49,10
"peak_4430",142,47
"peak_4431",363,236
"peak_4432",276,195
"peak_4433",397,254
"peak_4434",597,309
"peak_4435",101,72
"peak_4436",32,6
"peak_4437",41,11
"peak_4438",73,52
"peak_4439",230,141
"peak_4440",179,130
"peak_4441",170,103
"peak_4442",109,44
"peak_4443",64,15
"peak_4444",100,30
"peak_4445",32,7
"peak_4446",58,21
"peak_4447",99,56
"peak_4448",232,115
"peak_4449",93,65
"peak_4450",51,27
"peak_4451",231,174
"peak_4452",81,40
"peak_4453",428,126
"peak_4454",79,26
"peak_4455",194,140
"peak_4456",608,347
"peak_4457",664,296
"peak_4458",477,236
"peak_4459",156,91
"peak_4460",527,307
"peak_4461",1211,301
"peak_4462",1648,523
"peak_4463",272,153
"peak_4464",223,144
"peak_4465",160,95
"peak_4466",268,127
"peak_4467",1400,676
"peak_4468",282,212
"peak_4469",755,292
"peak_4470",273,193
"peak_4471",43,10
"peak_4472",227,159
"peak_4473",93,66
"peak_4474",82,51
"peak_4475",69,26
"peak_4476",107,71
"peak_4477",44,15
"peak_4478",488,319
"peak_4479",102,75
"peak_4480",1051,334
"peak_4481",2391,1757
"peak_4482",408,180
"peak_4483",1483,374
"peak_4484",229,117
"peak_4485",53,15
"peak_4486",155,79
"peak_4487",210,116
"peak_4488",780,350
"peak_4489",382,165
"peak_4490",125,38
"peak_4491",339,222
"peak_4492",530,287
"peak_4493",135,92
"peak_4494",506,161
"peak_4495",1599,665
"peak_4496",1519,668
"peak_4497",118,42
"peak_4498",170,46
"peak_4499",42,18
"peak_4500",366,202
"peak_4501",192,37
"peak_4502",125,78
"peak_4503",618,225
"peak_4504",283,108
"peak_4505",41,15
"peak_4506",178,43
"peak_4507",327,215
"peak_4508",139,104
"peak_4509",342,238
"peak_4510",182,131
"peak_4511",131,101
"peak_4512",489,311
"peak_4513",934,401
"peak_4514",173,115
"peak_4515",110,55
"peak_4516",48,17
"peak_4517",669,279
"peak_4518",73,38
"peak_4519",200,134
"peak_4520",115,86
"peak_4521",39,8
"peak_4522",186,105
"peak_4523",593,396
"peak_4524",1427,594
"peak_4525",110,68
"peak_4526",96,34
"peak_4527",63,32
"peak_4528",170,121
"peak_4529",542,400
"peak_4530",222,145
"peak_4531",403,168
"peak_4532",117,72
"peak_4533",476,220
"peak_4534",234,148
"peak_4535",338,164
"peak_4536",551,286
"peak_4537",124,71
"peak_4538",334,221
"peak_4539",269,111
"peak_4540",77,40
"peak_4541",328,80
"peak_4542",141,29
"peak_4543",266,193
"peak_4544",212,114
"peak_4545",58,34
"peak_4546",113,82
"peak_4547",311,196
"peak_4548",61,13
"peak_4549",37,5
"peak_4550",61,6
"peak_4551",61,23
"peak_4552",50,20
"peak_4553",91,67
"peak_4554",91,20
"peak_4555",95,30
"peak_4556",49,24
"peak_4557",134,40
"peak_4558",298,153
"peak_4559",417,256
"peak_4560",252,183
"peak_4561",112,76
"peak_4562",498,128
"peak_4563",557,376
"peak_4564",1361,864
"peak_4565",109,81
"peak_4566",593,395
"peak_4567",278,203
"peak_4568",314,232
"peak_4569",261,163
"peak_4570",550,178
"peak_4571",112,44
"peak_4572",250,115
"peak_4573",65,32
"peak_4574",484,210
"peak_4575",357,271
"peak_4576",706,388
"peak_4577",164,125
"peak_4578",277,129
"peak_4579",218,157
"peak_4580",491,234
"peak_4581",659,390
"peak_4582",510,334
"peak_4583",32,4
"peak_4584",50,7
"peak_4585",75,42
"peak_4586",48,20
"peak_4587",71,42
"peak_4588",59,10
"peak_4589",82,36
"peak_4590",79,33
"peak_4591",75,18
"peak_4592",1767,838
"peak_4593",274,73
"peak_4594",712,485
"peak_4595",114,41
"peak_4596",602,411
"peak_4597",71,22
"peak_4598",58,15
"peak_4599",57,9
"peak_4600",90,66
"peak_4601",450,187
"peak_4602",410,287
"peak_4603",6799,4746
"peak_4604",62,27
"peak_4605",310,146
"peak_4606",1086,448
"peak_4607",64,39
"peak_4608",109,48
"peak_4609",180,91
"peak_4610",175,117
"peak_4611",1393,396
"peak_4612",2722,1183
"peak_4613",52,5
"peak_4614",805,510
"peak_4615",2028,1102
"peak_4616",105,65
"peak_4617",94,13
"peak_4618",619,334
"peak_4619",141,61
"peak_4620",51,22
"peak_4621",39,6
"peak_4622",156,96
"peak_4623",45,16
"peak_4624",112,83
"peak_4625",232,152
"peak_4626",1502,505
"peak_4627",245,142
"peak_4628",135,89
"peak_4629",138,101
"peak_4630",16148,7983
"peak_4631",12697,6702
"peak_4632",4412,2410
"peak_4633",531,355
"peak_4634",547,391
"peak_4635",2337,916
"peak_4636",380,222
"peak_4637",282,166
"peak_4638",1153,345
"peak_4639",153,111
"peak_4640",548,380
"peak_4641",645,230
"peak_4642",409,165
"peak_4643",105,69
"peak_4644",173,86
"peak_4645",200,100
"peak_4646",240,110
"peak_4647",438,209
"peak_4648",38,12
"peak_4649",79,45
"peak_4650",329,241
"peak_4651",132,96
"peak_4652",232,126
"peak_4653",147,85
"peak_4654",102,68
"peak_4655",870,416
"peak_4656",232,126
"peak_4657",723,318
"peak_4658",291,113
"peak_4659",1063,520
"peak_4660",333,248
"peak_4661",605,307
"peak_4662",807,393
"peak_4663",841,292
"peak_4664",199,77
"peak_4665",146,41
"peak_4666",229,133
"peak_4667",55,19
"peak_4668",84,25
"peak_4669",44,11
"peak_4670",75,50
"peak_4671",384,285
"peak_4672",4714,2322
"peak_4673",112,86
"peak_4674",283,215
"peak_4675",142,82
"peak_4676",72,50
"peak_4677",89,60
"peak_4678",58,34
"peak_4679",1057,342
"peak_4680",3173,1129
"peak_4681",234,161
"peak_4682",975,288
"peak_4683",52,21
"peak_4684",131,73
"peak_4685",298,222
"peak_4686",476,344
"peak_4687",91,29
"peak_4688",672,415
"peak_4689",544,315
"peak_4690",449,184
"peak_4691",640,394
"peak_4692",201,105
"peak_4693",279,114
"peak_4694",64,30
"peak_4695",416,207
"peak_4696",251,170
"peak_4697",255,164
"peak_4698",408,298
"peak_4699",387,135
"peak_4700",918,557
"peak_4701",65,19
"peak_4702",184,83
"peak_4703",83,35
"peak_4704",505,297
"peak_4705",58,22
"peak_4706",208,122
"peak_4707",110,34
"peak_4708",113,38
"peak_4709",40,14
"peak_4710",98,33
"peak_4711",527,259
"peak_4712",234,144
"peak_4713",102,71
"peak_4714",108,72
"peak_4715",2146,1203
"peak_4716",97,35
"peak_4717",38,12
"peak_4718",171,82
"peak_4719",63,34
"peak_4720",270,124
"peak_4721",947,298
"peak_4722",105,63
"peak_4723",337,239
"peak_4724",247,155
"peak_4725",67,25
"peak_4726",649,262
"peak_4727",95,43
"peak_4728",194,101
"peak_4729",727,532
"peak_4730",156,112
"peak_4731",2782,1856
"peak_4732",2891,1604
"peak_4733",6309,3460
"peak_4734",206,154
"peak_4735",146,81
"peak_4736",2130,1353
"peak_4737",255,151
"peak_4738",1520,744
"peak_4739",220,120
"peak_4740",463,258
"peak_4741",261,150
"peak_4742",1142,572
"peak_4743",214,143
"peak_4744",270,140
"peak_4745",1820,703
"peak_4746",60,32
"peak_4747",58,30
"peak_4748",94,39
"peak_4749",164,39
"peak_4750",93,20
"peak_4751",1635,911
"peak_4752",60,36
"peak_4753",76,48
"peak_4754",78,39
"peak_4755",172,124
"peak_4756",68,38
"peak_4757",96,63
"peak_4758",638,311
"peak_4759",284,172
"peak_4760",127,54
"peak_4761",410,112
"peak_4762",82,37
"peak_4763",53,26
"peak_4764",389,84
"peak_4765",618,323
"peak_4766",616,358
"peak_4767",387,266
"peak_4768",710,299
"peak_4769",213,129
"peak_4770",313,103
"peak_4771",472,303
"peak_4772",766,436
"peak_4773",214,142
"peak_4774",283,143
"peak_4775",379,227
"peak_4776",159,100
"peak_4777",181,85
"peak_4778",337,251
"peak_4779",411,296
"peak_4780",359,263
"peak_4781",248,120
"peak_4782",93,68
"peak_4783",514,262
"peak_4784",303,210
"peak_4785",2585,755
"peak_4786",59,32
"peak_4787",253,61
"peak_4788",270,166
"peak_4789",173,134
"peak_4790",603,438
"peak_4791",601,348
"peak_4792",211,116
"peak_4793",342,225
"peak_4794",413,299
"peak_4795",40,10
"peak_4796",52,19
"peak_4797",100,38
"peak_4798",111,60
"peak_4799",104,60
"peak_4800",423,215
"peak_4801",334,236
"peak_4802",91,57
"peak_4803",345,130
"peak_4804",2428,1057
"peak_4805",62,23
"peak_4806",393,175
"peak_4807",179,41
"peak_4808",199,149
"peak_4809",391,145
"peak_4810",139,96
"peak_4811",210,82
"peak_4812",68,39
"peak_4813",244,144
"peak_4814",293,110
"peak_4815",51,18
"peak_4816",57,21
"peak_4817",857,601
"peak_4818",1317,510
"peak_4819",67,26
"peak_4820",768,550
"peak_4821",150,80
"peak_4822",188,70
"peak_4823",123,86
"peak_4824",40,15
"peak_4825",127,36
"peak_4826",151,101
"peak_4827",630,171
"peak_4828",113,28
"peak_4829",375,106
"peak_4830",183,72
"peak_4831",54,28
"peak_4832",252,125
"peak_4833",107,42
"peak_4834",218,142
"peak_4835",417,163
"peak_4836",77,50
"peak_4837",576,217
"peak_4838",101,56
"peak_4839",926,722
"peak_4840",261,187
"peak_4841",174,64
"peak_4842",193,124
"peak_4843",92,67
"peak_4844",134,92
"peak_4845",1447,404
"peak_4846",500,277
"peak_4847",464,214
"peak_4848",1477,587
"peak_4849",94,49
"peak_4850",234,112
"peak_4851",117,74
"peak_4852",121,32
"peak_4853",132,83
"peak_4854",431,118
"peak_4855",298,196
"peak_4856",402,143
"peak_4857",155,82
"peak_4858",387,278
"peak_4859",3492,1744
"peak_4860",69,25
"peak_4861",37,15
"peak_4862",47,14
"peak_4863",4858,2113
"peak_4864",286,117
"peak_4865",3438,1508
"peak_4866",1144,658
"peak_4867",1480,1015
"peak_4868",375,283
"peak_4869",949,630
"peak_4870",936,632
"peak_4871",1953,1116
"peak_4872",1521,1070
"peak_4873",2336,1390
"peak_4874",1197,908
"peak_4875",1421,858
"peak_4876",1742,1204
"peak_4877",3587,1782
"peak_4878",2194,1431
"peak_4879",3802,2285
"peak_4880",1883,1247
"peak_4881",2457,1726
"peak_4882",16207,6520
"peak_4883",3796,2257
"peak_4884",3623,2654
"peak_4885",71,21
"peak_4886",203,141
"peak_4887",5853,2772
"peak_4888",3038,2076
"peak_4889",174,87
"peak_4890",239,166
"peak_4891",350,150
"peak_4892",198,148
"peak_4893",296,89
"peak_4894",80,53
"peak_4895",156,71
"peak_4896",1742,536
"peak_4897",138,103
"peak_4898",108,54
"peak_4899",50,21
"peak_4900",63,28
"peak_4901",149,101
"peak_4902",113,42
"peak_4903",208,97
"peak_4904",296,162
"peak_4905",264,139
"peak_4906",99,71
"peak_4907",139,90
"peak_4908",83,63
"peak_4909",148,41
"peak_4910",147,93
"peak_4911",70,20
"peak_4912",77,10
"peak_4913",97,66
"peak_4914",218,141
"peak_4915",39,8
"peak_4916",67,43
"peak_4917",172,102
"peak_4918",280,127
"peak_4919",241,100
"peak_4920",465,170
"peak_4921",96,47
"peak_4922",105,47
"peak_4923",93,26
"peak_4924",58,24
"peak_4925",68,25
"peak_4926",129,55
"peak_4927",62,23
"peak_4928",242,106
"peak_4929",52,23
"peak_4930",144,62
"peak_4931",339,171
"peak_4932",154,70
"peak_4933",151,74
"peak_4934",372,284
"peak_4935",1064,736
"peak_4936",3190,1659
"peak_4937",285,131
"peak_4938",57,17
"peak_4939",335,146
"peak_4940",298,85
"peak_4941",63,35
"peak_4942",142,39
"peak_4943",50,21
"peak_4944",120,33
"peak_4945",260,105
"peak_4946",116,80
"peak_4947",564,334
"peak_4948",117,42
"peak_4949",4305,2209
"peak_4950",848,559
"peak_4951",61,23
"peak_4952",176,116
"peak_4953",173,68
"peak_4954",70,43
"peak_4955",109,65
"peak_4956",120,78
"peak_4957",185,117
"peak_4958",223,125
"peak_4959",48,21
"peak_4960",81,47
"peak_4961",226,115
"peak_4962",191,107
"peak_4963",595,221
"peak_4964",405,151
"peak_4965",50,9
"peak_4966",576,211
"peak_4967",968,393
"peak_4968",1178,808
"peak_4969",67,40
"peak_4970",1149,721
"peak_4971",208,110
"peak_4972",113,84
"peak_4973",143,102
"peak_4974",45,21
"peak_4975",376,128
"peak_4976",207,56
"peak_4977",18968,8704
"peak_4978",63,28
"peak_4979",345,260
"peak_4980",1019,301
"peak_4981",332,85
"peak_4982",129,37
"peak_4983",297,183
"peak_4984",150,107
"peak_4985",1188,722
"peak_4986",472,347
"peak_4987",134,101
"peak_4988",189,119
"peak_4989",2058,1135
"peak_4990",27761,13107
"peak_4991",3324,2286
"peak_4992",505,189
"peak_4993",75,28
"peak_4994",181,64
"peak_4995",159,64
"peak_4996",248,166
"peak_4997",253,144
"peak_4998",494,128
"peak_4999",701,272
"peak_5000",1455,842
"peak_5001",3233,1493
"peak_5002",499,376
"peak_5003",143,89
"peak_5004",149,95
"peak_5005",140,72
"peak_5006",139,72
"peak_5007",87,20
"peak_5008",36,10
"peak_5009",120,39
"peak_5010",160,41
"peak_5011",48,15
"peak_5012",193,119
"peak_5013",114,87
"peak_5014",244,184
"peak_5015",172,121
"peak_5016",90,59
"peak_5017",528,256
"peak_5018",1264,533
"peak_5019",621,281
"peak_5020",115,54
"peak_5021",54,26
"peak_5022",134,91
"peak_5023",413,291
"peak_5024",598,447
"peak_5025",157,111
"peak_5026",1304,697
"peak_5027",2102,749
"peak_5028",83,34
"peak_5029",861,512
"peak_5030",37,9
"peak_5031",243,167
"peak_5032",90,63
"peak_5033",37,11
"peak_5034",125,86
"peak_5035",464,289
"peak_5036",398,182
"peak_5037",811,408
"peak_5038",405,149
"peak_5039",1133,738
"peak_5040",528,294
"peak_5041",427,225
"peak_5042",181,115
"peak_5043",735,339
"peak_5044",355,178
"peak_5045",191,110
"peak_5046",78,51
"peak_5047",178,91
"peak_5048",37,16
"peak_5049",315,136
"peak_5050",332,240
"peak_5051",1153,723
"peak_5052",4567,2520
"peak_5053",11411,4553
"peak_5054",154,106
"peak_5055",897,324
"peak_5056",1548,766
"peak_5057",442,269
"peak_5058",180,130
"peak_5059",191,153
"peak_5060",231,178
"peak_5061",221,134
"peak_5062",88,41
"peak_5063",79,52
"peak_5064",2189,618
"peak_5065",366,166
"peak_5066",1761,799
"peak_5067",3404,1238
"peak_5068",1233,662
"peak_5069",149,99
"peak_5070",82,50
"peak_5071",124,77
"peak_5072",177,82
"peak_5073",122,66
"peak_5074",762,482
"peak_5075",7795,3131
"peak_5076",115,88
"peak_5077",185,127
"peak_5078",125,83
"peak_5079",248,148
"peak_5080",47,19
"peak_5081",40,3
"peak_5082",96,31
"peak_5083",312,229
"peak_5084",35,13
"peak_5085",538,219
"peak_5086",424,167
"peak_5087",157,95
"peak_5088",157,95
"peak_5089",339,241
"peak_5090",1339,676
"peak_5091",123,80
"peak_5092",147,39
"peak_5093",275,89
"peak_5094",39,8
"peak_5095",105,38
"peak_5096",53,15
"peak_5097",76,22
"peak_5098",79,37
"peak_5099",89,42
"peak_5100",67,26
"peak_5101",291,83
"peak_5102",616,240
"peak_5103",195,124
"peak_5104",295,177
"peak_5105",114,81
"peak_5106",2094,870
"peak_5107",802,390
"peak_5108",167,118
"peak_5109",574,247
"peak_5110",78,32
"peak_5111",2322,1198
"peak_5112",475,196
"peak_5113",106,70
"peak_5114",1049,708
"peak_5115",1050,702
"peak_5116",229,170
"peak_5117",350,154
"peak_5118",223,118
"peak_5119",123,79
"peak_5120",351,203
"peak_5121",145,80
"peak_5122",39,12
"peak_5123",98,31
"peak_5124",145,48
"peak_5125",49,19
"peak_5126",210,57
"peak_5127",29,7
"peak_5128",114,40
"peak_5129",438,176
"peak_5130",362,165
"peak_5131",631,280
"peak_5132",328,227
"peak_5133",5630,2761
"peak_5134",1129,453
"peak_5135",325,189
"peak_5136",836,376
"peak_5137",659,258
"peak_5138",1004,291
"peak_5139",322,137
"peak_5140",212,120
"peak_5141",188,136
"peak_5142",379,256
"peak_5143",216,157
"peak_5144",339,169
"peak_5145",93,18
"peak_5146",232,114
"peak_5147",621,200
"peak_5148",1086,261
"peak_5149",170,83
"peak_5150",429,299
"peak_5151",821,437
"peak_5152",148,113
"peak_5153",299,201
"peak_5154",250,167
"peak_5155",202,143
"peak_5156",444,282
"peak_5157",798,387
"peak_5158",83,44
"peak_5159",110,80
"peak_5160",195,137
"peak_5161",106,77
"peak_5162",167,106
"peak_5163",182,132
"peak_5164",2505,947
"peak_5165",1087,428
"peak_5166",647,211
"peak_5167",321,132
"peak_5168",103,67
"peak_5169",85,59
"peak_5170",88,50
"peak_5171",107,60
"peak_5172",185,104
"peak_5173",68,38
"peak_5174",1912,727
"peak_5175",136,78
"peak_5176",1807,549
"peak_5177",361,226
"peak_5178",455,338
"peak_5179",289,206
"peak_5180",1425,964
"peak_5181",749,580
"peak_5182",599,427
"peak_5183",367,272
"peak_5184",2040,1323
"peak_5185",328,185
"peak_5186",678,381
"peak_5187",967,448
"peak_5188",374,195
"peak_5189",209,134
"peak_5190",507,111
"peak_5191",187,109
"peak_5192",136,68
"peak_5193",140,95
"peak_5194",372,181
"peak_5195",163,44
"peak_5196",758,330
"peak_5197",196,135
"peak_5198",35,10
"peak_5199",158,59
"peak_5200",86,50
"peak_5201",480,133
"peak_5202",504,336
"peak_5203",1282,503
"peak_5204",89,47
"peak_5205",281,166
"peak_5206",71,10
"peak_5207",104,74
"peak_5208",1720,800
"peak_5209",258,180
"peak_5210",104,72
"peak_5211",242,143
"peak_5212",598,324
"peak_5213",292,226
"peak_5214",217,160
"peak_5215",1389,603
"peak_5216",609,386
"peak_5217",1372,935
"peak_5218",116,86
"peak_5219",149,111
"peak_5220",374,272
"peak_5221",844,473
"peak_5222",1187,626
"peak_5223",37,6
"peak_5224",810,426
"peak_5225",2914,1693
"peak_5226",2950,1718
"peak_5227",340,147
"peak_5228",169,94
"peak_5229",144,99
"peak_5230",146,75
"peak_5231",154,50
"peak_5232",49,17
"peak_5233",724,470
"peak_5234",2412,1599
"peak_5235",2181,728
"peak_5236",3169,2123
"peak_5237",125,69
"peak_5238",46,16
"peak_5239",495,333
"peak_5240",648,333
"peak_5241",109,68
"peak_5242",131,78
"peak_5243",107,76
"peak_5244",307,171
"peak_5245",538,244
"peak_5246",113,66
"peak_5247",200,126
"peak_5248",32,10
"peak_5249",191,65
"peak_5250",636,285
"peak_5251",65,30
"peak_5252",57,30
"peak_5253",106,27
"peak_5254",5576,3143
"peak_5255",3542,2651
"peak_5256",2077,1548
"peak_5257",7842,3940
"peak_5258",40,17
"peak_5259",56,18
"peak_5260",76,30
"peak_5261",274,74
"peak_5262",114,40
"peak_5263",150,113
"peak_5264",95,71
"peak_5265",48,21
"peak_5266",610,351
"peak_5267",44,20
"peak_5268",686,196
"peak_5269",71,14
"peak_5270",74,27
"peak_5271",38,12
"peak_5272",274,46
"peak_5273",493,371
"peak_5274",179,134
"peak_5275",162,109
"peak_5276",182,118
"peak_5277",114,71
"peak_5278",705,480
"peak_5279",80,28
"peak_5280",4357,1595
"peak_5281",952,619
"peak_5282",54,24
"peak_5283",214,143
"peak_5284",177,127
"peak_5285",211,158
"peak_5286",96,24
"peak_5287",52,22
"peak_5288",691,396
"peak_5289",251,146
"peak_5290",63,32
"peak_5291",890,320
"peak_5292",283,112
"peak_5293",3827,1495
"peak_5294",184,102
"peak_5295",85,56
"peak_5296",3181,1997
"peak_5297",41,10
"peak_5298",37,12
"peak_5299",53,28
"peak_5300",114,60
"peak_5301",96,62
"peak_5302",84,60
"peak_5303",251,67
"peak_5304",63,27
"peak_5305",78,44
"peak_5306",992,616
"peak_5307",1170,844
"peak_5308",64,17
"peak_5309",254,141
"peak_5310",52,22
"peak_5311",95,67
"peak_5312",338,211
"peak_5313",4291,2658
"peak_5314",1438,1044
"peak_5315",3480,2354
"peak_5316",45,17
"peak_5317",463,318
"peak_5318",134,61
"peak_5319",37,8
"peak_5320",61,17
"peak_5321",119,28
"peak_5322",71,33
"peak_5323",403,282
"peak_5324",550,326
"peak_5325",693,389
"peak_5326",913,665
"peak_5327",5053,1651
"peak_5328",1098,762
"peak_5329",248,175
"peak_5330",515,260
"peak_5331",47,9
"peak_5332",48,11
"peak_5333",570,428
"peak_5334",197,144
"peak_5335",118,82
"peak_5336",169,100
"peak_5337",91,56
"peak_5338",229,120
"peak_5339",326,167
"peak_5340",719,286
"peak_5341",431,245
"peak_5342",147,106
"peak_5343",197,63
"peak_5344",118,38
"peak_5345",1072,576
"peak_5346",711,446
"peak_5347",279,213
"peak_5348",578,310
"peak_5349",110,85
"peak_5350",162,125
"peak_5351",215,182
"peak_5352",6162,3964
"peak_5353",127,95
"peak_5354",82,40
"peak_5355",70,37
"peak_5356",766,300
"peak_5357",445,297
"peak_5358",56,19
"peak_5359",74,49
"peak_5360",169,46
"peak_5361",75,52
"peak_5362",1805,933
"peak_5363",2013,1030
"peak_5364",1280,733
"peak_5365",126,90
"peak_5366",448,163
"peak_5367",136,97
"peak_5368",4537,2262
"peak_5369",537,396
"peak_5370",152,92
"peak_5371",125,64
"peak_5372",4064,2780
"peak_5373",1625,1196
"peak_5374",332,247
"peak_5375",279,198
"peak_5376",52,26
"peak_5377",55,26
"peak_5378",35,7
"peak_5379",186,135
"peak_5380",151,110
"peak_5381",2381,854
"peak_5382",1379,979
"peak_5383",349,212
"peak_5384",892,546
"peak_5385",116,37
"peak_5386",331,249
"peak_5387",198,101
"peak_5388",266,141
"peak_5389",130,88
"peak_5390",109,83
"peak_5391",82,49
"peak_5392",174,93
"peak_5393",5415,2042
"peak_5394",132,99
"peak_5395",814,558
"peak_5396",38,13
"peak_5397",457,285
"peak_5398",495,303
"peak_5399",197,120
"peak_5400",95,37
"peak_5401",94,43
"peak_5402",74,42
"peak_5403",161,54
"peak_5404",50,10
"peak_5405",114,85
"peak_5406",107,80
"peak_5407",77,29
"peak_5408",2881,1686
"peak_5409",540,426
"peak_5410",2056,976
"peak_5411",933,420
"peak_5412",200,107
"peak_5413",69,25
"peak_5414",705,364
"peak_5415",104,40
"peak_5416",184,49
"peak_5417",2779,1030
"peak_5418",1314,748
"peak_5419",19238,9806
"peak_5420",4970,1858
"peak_5421",1180,861
"peak_5422",169,113
"peak_5423",797,393
"peak_5424",67,44
"peak_5425",540,344
"peak_5426",78,26
"peak_5427",120,84
"peak_5428",640,431
"peak_5429",13363,5449
"peak_5430",126,91
"peak_5431",220,58
