"","SRR7992452Aligned.sortedByCoord.out_sorted.bam","SRR7992457Aligned.sortedByCoord.out_sorted.bam"
"peak_1322",1223,425
"peak_1323",509,177
"peak_1324",359,125
"peak_1325",519,186
"peak_1326",176,53
"peak_1327",253,63
"peak_1328",1568,398
"peak_1329",218,29
"peak_1330",430,144
"peak_1331",865,297
"peak_1332",3262,824
"peak_1333",161,59
"peak_1334",491,174
"peak_1335",318,113
"peak_1336",1738,570
"peak_1337",89,7
"peak_1338",528,121
"peak_1339",895,220
"peak_1340",108,14
"peak_1341",1062,351
"peak_1342",552,175
"peak_1343",896,199
"peak_1344",1026,379
"peak_1345",3179,1027
"peak_1346",144,51
"peak_1347",1416,415
"peak_1348",412,153
"peak_1349",393,133
"peak_1350",2822,618
"peak_1351",2234,551
"peak_1352",7046,1282
"peak_1353",382,119
"peak_1354",162,42
"peak_1355",156,39
"peak_1356",125,32
"peak_1357",1159,197
"peak_1358",226,79
"peak_1359",221,85
"peak_1360",2211,491
"peak_1361",1398,468
"peak_1362",581,130
"peak_1363",411,121
"peak_1364",350,106
"peak_1365",306,109
"peak_1366",153,49
"peak_1367",343,71
"peak_1368",67,10
"peak_1369",95,15
"peak_1370",139,13
"peak_1371",92,13
"peak_1372",299,52
"peak_1373",181,50
"peak_1374",621,185
"peak_1375",365,122
"peak_1376",100,12
"peak_1377",818,109
"peak_1378",220,44
"peak_1379",346,84
"peak_1380",503,104
"peak_1381",241,24
"peak_1382",125,33
"peak_1383",582,98
"peak_1384",1814,399
"peak_1385",1209,414
"peak_1386",4485,1160
"peak_1387",60,9
"peak_1388",63,10
"peak_1389",146,38
"peak_1390",135,23
"peak_1391",403,133
"peak_1392",138,45
"peak_1393",137,44
"peak_1394",67,10
"peak_1395",221,21
"peak_1396",144,27
"peak_1397",704,206
"peak_1398",711,217
"peak_1399",296,95
"peak_1400",253,30
"peak_1401",99,27
"peak_1402",280,75
"peak_1403",5767,949
"peak_1404",4898,1285
"peak_1405",21882,3873
"peak_1406",826,249
"peak_1407",224,76
"peak_1408",116,34
"peak_1409",1373,389
"peak_1410",5562,1571
"peak_1411",1582,553
"peak_1412",187,44
"peak_1413",474,89
"peak_1414",691,88
"peak_1415",190,55
"peak_1416",455,117
"peak_1417",133,41
"peak_1418",272,89
"peak_1419",645,93
"peak_1420",125,28
"peak_1421",1625,338
"peak_1422",235,73
"peak_1423",194,64
"peak_1424",62,9
"peak_1425",69,9
"peak_1426",274,70
"peak_1427",1226,312
"peak_1428",131,41
"peak_1429",1073,226
"peak_1430",425,104
"peak_1431",98,18
"peak_1432",450,115
"peak_1433",230,67
"peak_1434",70,16
"peak_1435",232,81
"peak_1436",12524,2860
"peak_1437",217,77
"peak_1438",116,32
"peak_1439",147,40
"peak_1440",318,69
"peak_1441",234,27
"peak_1442",331,51
"peak_1443",524,71
"peak_1444",174,19
"peak_1445",215,25
"peak_1446",184,25
"peak_1447",71,10
"peak_1448",311,47
"peak_1449",75,16
"peak_1450",107,26
"peak_1451",255,69
"peak_1452",403,88
"peak_1453",86,23
"peak_1454",377,136
"peak_1455",442,142
"peak_1456",970,302
"peak_1457",2020,497
"peak_1458",385,117
"peak_1459",657,125
"peak_1460",270,101
"peak_1461",502,154
"peak_1462",381,119
"peak_1463",355,103
"peak_1464",126,27
"peak_1465",1009,342
"peak_1466",782,245
"peak_1467",212,61
"peak_1468",372,108
"peak_1469",194,34
"peak_1470",62,7
"peak_1471",412,137
"peak_1472",383,132
"peak_1473",326,120
"peak_1474",1111,273
"peak_1475",4741,951
"peak_1476",4959,1680
"peak_1477",336,122
"peak_1478",55,6
"peak_1479",1665,356
"peak_1480",141,38
"peak_1481",108,30
"peak_1482",1175,353
"peak_1483",2346,431
"peak_1484",121,24
"peak_1485",418,99
"peak_1486",1067,267
"peak_1487",316,70
"peak_1488",993,305
"peak_1489",209,73
"peak_1490",879,162
"peak_1491",659,240
"peak_1492",6972,1896
"peak_1493",97,25
"peak_1494",168,25
"peak_1495",348,56
"peak_1496",301,73
"peak_1497",78,11
"peak_1498",140,52
"peak_1499",210,71
"peak_1500",236,67
"peak_1501",344,78
"peak_1502",301,75
"peak_1503",87,24
"peak_1504",257,54
"peak_1505",383,143
"peak_1506",123,36
"peak_1507",357,128
"peak_1508",7473,2457
"peak_1509",2622,806
"peak_1510",162,42
"peak_1511",666,131
"peak_1512",2460,794
"peak_1513",2511,394
"peak_1514",1074,246
"peak_1515",539,130
"peak_1516",346,117
"peak_1517",119,29
"peak_1518",82,14
"peak_1519",2333,548
"peak_1520",669,241
"peak_1521",953,245
"peak_1522",2965,1007
"peak_1523",656,254
"peak_1524",431,157
"peak_1525",535,105
"peak_1526",438,78
"peak_1527",407,108
"peak_1528",139,48
"peak_1529",328,104
"peak_1530",90,18
"peak_1531",320,112
"peak_1532",383,96
"peak_1533",557,194
"peak_1534",1241,246
"peak_1535",1438,354
"peak_1536",239,74
"peak_1537",211,37
"peak_1538",1724,503
"peak_1539",2182,529
"peak_1540",172,40
"peak_1541",7195,1983
"peak_1542",9723,3109
"peak_1543",3050,977
"peak_1544",3417,1022
"peak_1545",571,168
"peak_1546",427,143
"peak_1547",1631,531
"peak_1548",1935,509
"peak_1549",2137,501
"peak_1550",163,57
"peak_1551",656,218
"peak_1552",3300,585
"peak_1553",412,101
"peak_1554",29561,8866
"peak_1555",1956,622
"peak_1556",291,89
"peak_1557",229,64
"peak_1558",873,239
"peak_1559",458,135
"peak_1560",1612,466
"peak_1561",706,158
"peak_1562",513,185
"peak_1563",2053,705
"peak_1564",231,73
"peak_1565",249,79
"peak_1566",1982,527
"peak_1567",217,63
"peak_1568",514,141
"peak_1569",334,89
"peak_1570",216,63
"peak_1571",131,39
"peak_1572",169,47
"peak_1573",635,132
"peak_1574",242,65
"peak_1575",127,9
"peak_1576",110,14
"peak_1577",63,6
"peak_1578",398,134
"peak_1579",5216,969
"peak_1580",1559,477
"peak_1581",667,220
"peak_1582",3065,659
"peak_1583",98,26
"peak_1584",379,118
"peak_1585",1105,331
"peak_1586",167,44
"peak_1587",518,92
"peak_1588",223,86
"peak_1589",304,73
"peak_1590",140,51
"peak_1591",233,65
"peak_1592",2341,366
"peak_1593",165,29
"peak_1594",171,57
"peak_1595",526,86
"peak_1596",401,80
"peak_1597",448,70
"peak_1598",125,22
"peak_1599",2140,403
"peak_1600",588,203
"peak_1601",7685,1830
"peak_1602",246,71
"peak_1603",656,237
"peak_1604",205,70
"peak_1605",198,32
"peak_1606",1180,279
"peak_1607",479,132
"peak_1608",829,178
"peak_1609",173,48
"peak_1610",210,29
"peak_1611",701,110
"peak_1612",163,61
"peak_1613",927,317
"peak_1614",1992,600
"peak_1615",232,51
"peak_1616",503,96
"peak_1617",190,60
"peak_1618",154,50
"peak_1619",433,137
"peak_1620",307,63
"peak_1621",641,228
"peak_1622",2433,695
"peak_1623",105,22
"peak_1624",507,189
"peak_1625",619,161
"peak_1626",185,37
"peak_1627",252,56
"peak_1628",125,24
"peak_1629",3749,1157
"peak_1630",164,38
"peak_1631",451,110
"peak_1632",649,127
"peak_1633",646,229
"peak_1634",4715,1311
"peak_1635",3914,1403
"peak_1636",3235,1093
"peak_1637",130,48
"peak_1638",375,132
"peak_1639",182,63
"peak_1640",205,24
"peak_1641",90,11
"peak_1642",409,66
"peak_1643",537,191
"peak_1644",362,124
"peak_1645",456,163
"peak_1646",2527,698
"peak_1647",1028,358
"peak_1648",645,237
"peak_1649",278,61
"peak_1650",495,182
"peak_1651",959,366
"peak_1652",105,16
"peak_1653",200,81
"peak_1654",485,111
"peak_1655",258,45
"peak_1656",134,29
"peak_1657",536,165
"peak_1658",690,256
"peak_1659",1296,444
"peak_1660",701,232
"peak_1661",462,152
"peak_1662",1614,316
"peak_1663",434,121
"peak_1664",72,16
"peak_1665",87,20
"peak_1666",1538,532
"peak_1667",126,33
"peak_1668",395,109
"peak_1669",398,81
"peak_1670",239,75
"peak_1671",178,66
"peak_1672",2179,679
"peak_1673",4140,1530
"peak_1674",447,117
"peak_1675",8100,1639
"peak_1676",614,181
"peak_1677",1589,321
"peak_1678",114,32
"peak_1679",306,104
"peak_1680",84,18
"peak_1681",165,58
"peak_1682",240,82
"peak_1683",127,38
"peak_1684",840,297
"peak_1685",155,50
"peak_1686",324,115
"peak_1687",349,124
"peak_1688",1188,409
"peak_1689",3070,714
"peak_1690",229,66
"peak_1691",177,47
"peak_1692",394,126
"peak_1693",412,115
"peak_1694",427,81
"peak_1695",119,30
"peak_1696",349,122
"peak_1697",3377,695
"peak_1698",7008,1313
"peak_1699",194,41
"peak_1700",880,141
"peak_1701",185,46
"peak_1702",482,122
"peak_1703",542,159
"peak_1704",342,72
"peak_1705",330,117
"peak_1706",173,63
"peak_1707",627,180
"peak_1708",259,92
"peak_1709",137,44
"peak_1710",753,180
"peak_1711",180,48
"peak_1712",2693,913
"peak_1713",141,45
"peak_1714",130,24
"peak_1715",446,65
"peak_1716",2460,630
"peak_1717",73,11
"peak_1718",108,24
"peak_1719",133,48
"peak_1720",768,208
"peak_1721",159,21
"peak_1722",174,62
"peak_1723",209,74
"peak_1724",291,114
"peak_1725",242,35
"peak_1726",84,12
"peak_1727",783,218
"peak_1728",16247,2630
"peak_1729",15369,4547
"peak_1730",37237,9657
"peak_1731",1416,463
"peak_1732",197,52
"peak_1733",449,151
"peak_1734",690,178
"peak_1735",200,23
"peak_1736",603,223
"peak_1737",465,122
"peak_1738",307,61
"peak_1739",66,12
"peak_1740",163,53
"peak_1741",200,60
"peak_1742",143,51
"peak_1743",324,126
"peak_1744",819,280
"peak_1745",1866,501
"peak_1746",362,78
"peak_1747",419,149
"peak_1748",386,137
"peak_1749",1439,256
"peak_1750",342,117
"peak_1751",9009,2512
"peak_1752",2740,1035
"peak_1753",94,28
"peak_1754",2917,825
"peak_1755",90,14
"peak_1756",128,26
"peak_1757",77,19
"peak_1758",183,58
"peak_1759",108,25
"peak_1760",282,37
"peak_1761",136,21
"peak_1762",105,27
"peak_1763",949,270
"peak_1764",288,98
"peak_1765",152,37
"peak_1766",446,118
"peak_1767",76,15
"peak_1768",326,84
"peak_1769",244,74
"peak_1770",564,93
"peak_1771",210,47
"peak_1772",407,89
"peak_1773",124,31
"peak_1774",118,31
"peak_1775",638,109
"peak_1776",597,153
"peak_1777",340,126
"peak_1778",86,19
"peak_1779",113,21
"peak_1780",17447,6165
"peak_1781",357,127
"peak_1782",223,83
"peak_1783",981,346
"peak_1784",523,187
"peak_1785",1272,404
"peak_1786",685,262
"peak_1787",837,203
"peak_1788",1424,321
"peak_1789",725,211
"peak_1790",464,70
"peak_1791",463,64
"peak_1792",971,344
"peak_1793",121,40
"peak_1794",2094,528
"peak_1795",643,189
"peak_1796",254,83
"peak_1797",90,27
"peak_1798",124,30
"peak_1799",79,18
"peak_1800",150,40
"peak_1801",134,30
"peak_1802",199,45
"peak_1803",63,12
"peak_1804",130,28
"peak_1805",158,54
"peak_1806",142,32
"peak_1807",323,104
"peak_1808",881,209
"peak_1809",140,50
"peak_1810",443,148
"peak_1811",198,69
"peak_1812",667,164
"peak_1813",4213,1582
"peak_1814",1177,401
"peak_1815",318,84
"peak_1816",531,157
"peak_1817",453,122
"peak_1818",501,156
"peak_1819",320,73
"peak_1820",102,30
"peak_1821",92,17
"peak_1822",166,61
"peak_1823",958,325
"peak_1824",160,47
"peak_1825",1583,547
"peak_1826",10030,2654
"peak_1827",628,196
"peak_1828",265,94
"peak_1829",326,82
"peak_1830",1670,437
"peak_1831",722,205
"peak_1832",230,63
"peak_1833",406,131
"peak_1834",9872,1433
"peak_1835",234,84
"peak_1836",394,129
"peak_1837",173,38
"peak_1838",96,23
"peak_1839",101,18
"peak_1840",131,39
"peak_1841",139,48
"peak_1842",434,96
"peak_1843",131,35
"peak_1844",4412,1102
"peak_1845",10899,3230
"peak_1846",15681,2596
"peak_1847",520,143
"peak_1848",315,90
"peak_1849",262,82
"peak_1850",104,26
"peak_1851",824,246
"peak_1852",2766,493
"peak_1853",149,44
"peak_1854",155,50
"peak_1855",987,307
"peak_1856",1068,325
"peak_1857",222,78
"peak_1858",624,180
"peak_1859",393,105
"peak_1860",1264,327
"peak_1861",621,208
"peak_1862",173,62
"peak_1863",421,140
"peak_1864",65,7
"peak_1865",92,16
"peak_1866",230,77
"peak_1867",986,225
"peak_1868",365,95
"peak_1869",189,65
"peak_1870",151,35
"peak_1871",1398,254
"peak_1872",795,214
"peak_1873",5536,960
"peak_1874",6202,1623
"peak_1875",308,98
"peak_1876",1314,363
"peak_1877",353,130
"peak_1878",1241,356
"peak_1879",251,93
"peak_1880",1178,438
"peak_1881",1154,449
"peak_1882",692,259
"peak_1883",1150,405
"peak_1884",1414,500
"peak_1885",416,137
"peak_1886",295,110
"peak_1887",1717,537
"peak_1888",478,166
"peak_1889",461,149
"peak_1890",973,340
"peak_1891",601,217
"peak_1892",8430,1328
"peak_1893",584,213
"peak_1894",1253,290
"peak_1895",218,76
"peak_1896",133,36
"peak_1897",209,33
"peak_1898",2789,383
"peak_1899",1659,480
"peak_1900",958,331
"peak_1901",2673,629
"peak_1902",520,146
"peak_1903",394,106
"peak_1904",1230,390
"peak_1905",552,207
"peak_1906",1212,426
"peak_1907",3362,938
"peak_1908",405,79
"peak_1909",252,58
"peak_1910",305,120
"peak_1911",197,53
"peak_1912",503,156
"peak_1913",210,51
"peak_1914",202,56
"peak_1915",217,33
"peak_1916",161,56
"peak_1917",1231,298
"peak_1918",497,173
"peak_1919",3197,787
"peak_1920",2727,580
"peak_1921",2596,681
"peak_1922",403,109
"peak_1923",196,70
"peak_1924",241,94
"peak_1925",84,19
"peak_1926",314,86
"peak_1927",141,35
"peak_1928",331,84
"peak_1929",196,44
"peak_1930",981,235
"peak_1931",1826,257
"peak_1932",385,44
"peak_1933",160,52
"peak_1934",136,40
"peak_1935",456,137
"peak_1936",331,103
"peak_1937",5371,1172
"peak_1938",105,12
"peak_1939",324,118
"peak_1940",295,109
"peak_1941",516,179
"peak_1942",254,88
"peak_1943",289,82
"peak_1944",984,231
"peak_1945",237,71
"peak_1946",1110,234
"peak_1947",90,8
"peak_1948",542,133
"peak_1949",128,29
"peak_1950",100,27
"peak_1951",275,101
"peak_1952",231,70
"peak_1953",531,179
"peak_1954",721,208
"peak_1955",106,24
"peak_1956",230,84
"peak_1957",7534,2754
"peak_1958",154,45
"peak_1959",1424,443
"peak_1960",9445,3002
"peak_1961",1635,247
"peak_1962",1421,216
"peak_1963",1781,565
"peak_1964",1756,308
"peak_1965",212,65
"peak_1966",1059,368
"peak_1967",820,190
"peak_1968",360,129
"peak_1969",4959,1048
"peak_1970",443,101
"peak_1971",78,15
"peak_1972",75,13
"peak_1973",465,72
"peak_1974",274,70
"peak_1975",102,24
"peak_1976",232,46
"peak_1977",342,92
"peak_1978",310,103
"peak_1979",132,44
"peak_1980",463,131
"peak_1981",170,60
"peak_1982",254,86
"peak_1983",698,211
"peak_1984",2022,476
"peak_1985",145,50
"peak_1986",388,110
"peak_1987",756,268
"peak_1988",271,77
"peak_1989",138,39
"peak_1990",326,90
"peak_1991",247,84
"peak_1992",1099,171
"peak_1993",283,78
"peak_1994",83,11
"peak_1995",492,132
"peak_1996",457,136
"peak_1997",287,89
"peak_1998",255,81
"peak_1999",406,125
"peak_2000",141,50
"peak_2001",572,212
"peak_2002",858,313
"peak_2003",615,185
"peak_2004",10640,2482
"peak_2005",14168,3815
"peak_2006",8771,2824
"peak_2007",116,35
"peak_2008",2086,500
"peak_2009",2026,675
"peak_2010",1224,371
"peak_2011",223,85
"peak_2012",1308,464
"peak_2013",99,27
"peak_2014",228,46
"peak_2015",1859,376
"peak_2016",297,85
"peak_2017",147,50
"peak_2018",420,131
"peak_2019",359,85
"peak_2020",538,121
"peak_2021",561,189
"peak_2022",287,62
"peak_2023",141,50
"peak_2024",1185,287
"peak_2025",278,92
"peak_2026",527,142
"peak_2027",543,147
"peak_2028",250,75
"peak_2029",99,23
"peak_2030",177,65
"peak_2031",255,96
"peak_2032",280,94
"peak_2033",1869,315
"peak_2034",275,54
"peak_2035",519,95
"peak_2036",1104,239
"peak_2037",2699,489
"peak_2038",293,97
"peak_2039",2019,623
"peak_2040",17133,5478
"peak_2041",2812,985
"peak_2042",35185,10217
"peak_2043",16852,5941
"peak_2044",38488,13286
"peak_2045",21411,7695
"peak_2046",22204,7134
"peak_2047",510,169
"peak_2048",159,19
"peak_2049",339,79
"peak_2050",196,30
"peak_2051",518,76
"peak_2052",7221,1197
"peak_2053",112,33
"peak_2054",96,14
"peak_2055",268,51
"peak_2056",255,76
"peak_2057",146,51
"peak_2058",332,117
"peak_2059",416,143
"peak_2060",610,99
"peak_2061",358,108
"peak_2062",793,107
"peak_2063",232,87
"peak_2064",5705,1268
"peak_2065",1748,382
"peak_2066",854,197
"peak_2067",937,240
"peak_2068",3646,844
"peak_2069",1731,530
"peak_2070",2305,626
"peak_2071",3043,854
"peak_2072",1618,530
"peak_2073",1889,508
"peak_2074",412,127
"peak_2075",72,12
"peak_2076",2011,754
"peak_2077",1284,272
"peak_2078",431,135
"peak_2079",3070,613
"peak_2080",1352,335
"peak_2081",293,105
"peak_2082",499,85
"peak_2083",372,132
"peak_2084",297,95
"peak_2085",123,18
"peak_2086",761,169
"peak_2087",383,104
"peak_2088",258,45
"peak_2089",182,38
"peak_2090",534,111
"peak_2091",231,71
"peak_2092",2742,617
"peak_2093",1466,296
"peak_2094",317,44
"peak_2095",527,128
"peak_2096",294,50
"peak_2097",404,138
"peak_2098",502,97
"peak_2099",456,109
"peak_2100",95,25
"peak_2101",288,102
"peak_2102",85,21
"peak_2103",188,49
"peak_2104",148,13
"peak_2105",159,54
"peak_2106",136,36
"peak_2107",208,19
"peak_2108",1839,601
"peak_2109",2036,643
"peak_2110",468,180
"peak_2111",1264,254
"peak_2112",352,123
"peak_2113",4104,876
"peak_2114",432,106
"peak_2115",3125,654
"peak_2116",959,271
"peak_2117",164,29
"peak_2118",379,142
"peak_2119",462,173
"peak_2120",594,194
"peak_2121",2949,598
"peak_2122",145,38
"peak_2123",416,102
"peak_2124",202,59
"peak_2125",216,24
"peak_2126",318,62
"peak_2127",412,133
"peak_2128",981,290
"peak_2129",64,5
"peak_2130",1639,265
"peak_2131",149,34
"peak_2132",783,118
"peak_2133",740,140
"peak_2134",368,108
"peak_2135",106,26
"peak_2136",4374,515
"peak_2137",351,114
"peak_2138",356,103
"peak_2139",263,76
"peak_2140",884,206
"peak_2141",1131,347
"peak_2142",1110,337
"peak_2143",749,215
"peak_2144",1055,346
"peak_2145",529,89
"peak_2146",1316,370
"peak_2147",123,31
"peak_2148",124,31
"peak_2149",1171,284
"peak_2150",217,46
"peak_2151",482,123
"peak_2152",11440,2297
"peak_2153",2667,659
"peak_2154",780,264
"peak_2155",1227,379
"peak_2156",158,43
"peak_2157",83,21
"peak_2158",100,26
"peak_2159",135,21
"peak_2160",57,5
"peak_2161",134,25
"peak_2162",135,12
"peak_2163",270,59
"peak_2164",364,123
"peak_2165",173,54
"peak_2166",600,177
"peak_2167",708,160
"peak_2168",1667,459
"peak_2169",862,230
"peak_2170",848,323
"peak_2171",497,185
"peak_2172",301,113
"peak_2173",157,39
"peak_2174",800,243
"peak_2175",1620,423
"peak_2176",307,118
"peak_2177",98,21
"peak_2178",291,93
"peak_2179",1239,252
"peak_2180",235,87
"peak_2181",2265,410
"peak_2182",548,199
"peak_2183",3211,818
"peak_2184",124,31
"peak_2185",269,66
"peak_2186",136,48
"peak_2187",598,212
"peak_2188",265,91
"peak_2189",359,128
"peak_2190",2823,704
"peak_2191",179,62
"peak_2192",570,137
"peak_2193",316,52
"peak_2194",133,42
"peak_2195",580,138
"peak_2196",326,73
"peak_2197",286,68
"peak_2198",2299,845
"peak_2199",344,121
"peak_2200",1707,520
"peak_2201",165,42
"peak_2202",98,24
"peak_2203",659,98
"peak_2204",770,114
"peak_2205",975,350
"peak_2206",1966,498
"peak_2207",670,215
"peak_2208",182,57
"peak_2209",4636,933
"peak_2210",5975,1626
"peak_2211",350,89
"peak_2212",176,47
"peak_2213",107,29
"peak_2214",126,33
"peak_2215",251,50
"peak_2216",427,74
"peak_2217",175,56
"peak_2218",1252,291
"peak_2219",111,37
"peak_2220",299,56
"peak_2221",147,52
"peak_2222",163,60
"peak_2223",160,57
"peak_2224",161,43
"peak_2225",606,139
"peak_2226",155,37
"peak_2227",391,115
"peak_2228",899,218
"peak_2229",449,129
"peak_2230",5322,390
"peak_2231",296,70
"peak_2232",122,29
"peak_2233",151,55
"peak_2234",858,162
"peak_2235",84,16
"peak_2236",4439,715
"peak_2237",6620,1321
"peak_2238",1273,169
"peak_2239",530,188
"peak_2240",1267,244
"peak_2241",277,100
"peak_2242",1751,359
"peak_2243",411,97
"peak_2244",6740,2480
"peak_2245",1126,133
"peak_2246",212,38
"peak_2247",27018,7962
"peak_2248",755,248
"peak_2249",1166,232
"peak_2250",431,94
"peak_2251",1258,329
"peak_2252",840,212
"peak_2253",760,182
"peak_2254",712,253
"peak_2255",438,118
"peak_2256",1766,386
"peak_2257",190,51
"peak_2258",150,46
"peak_2259",450,140
"peak_2260",683,242
"peak_2261",263,97
"peak_2262",216,22
"peak_2263",126,42
"peak_2264",467,120
"peak_2265",133,26
"peak_2266",995,350
"peak_2267",246,89
"peak_2268",171,62
"peak_2269",414,162
"peak_2270",205,78
"peak_2271",274,43
"peak_2272",688,167
"peak_2273",77,5
"peak_2274",123,21
"peak_2275",143,47
"peak_2276",106,27
"peak_2277",102,16
"peak_2278",3128,961
"peak_2279",1541,595
"peak_2280",4255,1531
"peak_2281",4873,1761
"peak_2282",130,20
"peak_2283",99,10
"peak_2284",72,9
"peak_2285",884,148
"peak_2286",323,83
"peak_2287",188,64
"peak_2288",395,120
"peak_2289",345,82
"peak_2290",298,93
"peak_2291",461,106
"peak_2292",442,81
"peak_2293",96,18
"peak_2294",168,63
"peak_2295",594,145
"peak_2296",175,59
"peak_2297",2035,378
"peak_2298",568,166
"peak_2299",135,24
"peak_2300",418,64
"peak_2301",115,26
"peak_2302",871,218
"peak_2303",439,160
"peak_2304",170,59
"peak_2305",1317,156
"peak_2306",474,84
"peak_2307",113,37
"peak_2308",90,19
"peak_2309",161,54
"peak_2310",136,33
"peak_2311",198,50
"peak_2312",282,88
"peak_2313",179,61
"peak_2314",284,105
"peak_2315",1315,397
"peak_2316",360,127
"peak_2317",1918,661
"peak_2318",6044,1590
"peak_2319",4184,1108
"peak_2320",906,328
"peak_2321",7377,1384
"peak_2322",95,23
"peak_2323",991,144
"peak_2324",147,22
"peak_2325",183,55
"peak_2326",1695,595
"peak_2327",195,52
"peak_2328",558,85
"peak_2329",389,69
"peak_2330",221,36
"peak_2331",605,159
"peak_2332",753,162
"peak_2333",805,262
