Geneid,LT34,LT35,LT36,LT46,LT47,L48
ENSG00000162426.14,66,65,52,49,76,120
ENSG00000252254.1,0,0,0,0,0,0
ENSG00000142599.17,1180,1784,1660,580,1785,1779
ENSG00000232912.5,0,2,0,0,0,0
ENSG00000221083.1,0,0,0,0,0,0
ENSG00000270282.1,0,0,0,0,0,0
ENSG00000280851.1,0,0,0,0,0,0
ENSG00000234619.1,0,0,0,0,0,0
ENSG00000224315.2,0,0,0,0,0,0
ENSG00000222511.2,0,0,0,0,0,0
ENSG00000226545.1,0,0,0,0,0,0
ENSG00000228423.2,0,1,0,0,0,0
ENSG00000229716.2,0,0,0,0,0,0
ENSG00000074800.13,12748,17625,17654,7663,17232,21598
ENSG00000280816.1,2,0,1,1,0,0
ENSG00000274258.1,0,0,0,0,1,0
ENSG00000236269.1,3,2,3,1,4,2
ENSG00000230679.1,1,2,0,4,0,1
ENSG00000201725.1,0,0,0,0,0,0
ENSG00000238249.2,0,0,0,0,0,0
ENSG00000232208.2,0,0,0,0,0,0
ENSG00000232663.2,0,0,0,0,0,0
ENSG00000131686.14,2,0,0,0,0,0
ENSG00000265141.2,0,0,0,0,0,0
ENSG00000197241.3,0,0,0,0,0,0
ENSG00000142583.17,4,18,7,0,3,4
ENSG00000252404.1,0,0,0,0,0,0
ENSG00000281506.1,0,0,0,0,0,0
ENSG00000180758.11,166,169,178,76,68,166
ENSG00000207865.1,1,0,0,0,1,0
ENSG00000228526.3,1,3,1,0,3,1
ENSG00000234546.2,8,3,5,4,2,7
ENSG00000281937.1,0,2,0,0,2,1
ENSG00000282129.1,0,0,0,0,0,0
ENSG00000049239.12,648,1046,921,364,752,1042
ENSG00000171621.13,544,802,642,383,951,991
ENSG00000252956.1,0,0,0,0,0,0
ENSG00000235263.1,0,0,0,0,0,0
ENSG00000171612.6,204,325,288,179,286,421
ENSG00000231181.1,0,0,0,1,0,0
ENSG00000188807.12,500,760,866,303,709,984
ENSG00000171608.15,831,837,1004,374,635,977
ENSG00000179840.5,0,0,0,0,0,0
ENSG00000233268.3,1,0,0,0,0,0
ENSG00000231789.2,8,17,6,5,10,4
ENSG00000171603.16,735,1715,1466,1076,2308,2645
ENSG00000271264.1,0,0,0,0,0,0
ENSG00000280113.1,0,0,0,0,0,0
ENSG00000178585.14,122,215,165,69,148,150
ENSG00000223989.1,0,0,0,0,0,0
ENSG00000162441.11,278,319,242,218,207,285
ENSG00000228150.1,3,6,3,1,6,2
ENSG00000173614.13,140,132,125,61,70,96
ENSG00000202415.1,1,0,1,1,1,1
ENSG00000265521.1,0,0,0,0,0,0
ENSG00000241326.1,0,0,0,0,0,0
ENSG00000162444.11,252,182,155,222,293,329
ENSG00000130939.18,986,1340,1258,738,1030,1484
ENSG00000224340.1,1,0,0,0,0,0
ENSG00000233623.2,0,0,0,1,0,0
ENSG00000201746.1,1,0,0,0,0,0
ENSG00000054523.16,1211,1548,1325,820,1061,1721
ENSG00000264881.1,0,0,0,0,0,0
ENSG00000199562.1,0,0,0,0,0,0
ENSG00000264501.2,0,0,0,0,0,0
ENSG00000142657.20,1790,2355,1818,888,1653,1798
ENSG00000271989.1,1,2,5,1,1,0
ENSG00000251503.7,6,8,1,2,1,4
ENSG00000175279.21,13,19,9,46,11,26
ENSG00000241563.3,2,0,1,1,0,1
ENSG00000160049.11,609,741,836,473,577,851
ENSG00000203469.2,0,0,0,0,0,0
ENSG00000142655.12,434,716,570,405,1006,1056
ENSG00000243267.3,0,0,0,0,0,0
ENSG00000130940.14,124,136,150,157,218,328
ENSG00000272078.1,11,15,11,16,23,18
ENSG00000225158.2,0,0,0,0,0,0
ENSG00000175262.14,0,1,1,0,0,1
ENSG00000215785.2,0,0,1,1,0,0
ENSG00000264181.1,0,0,0,0,0,0
ENSG00000281322.1,0,0,0,0,0,0
ENSG00000120948.15,319,543,382,306,497,555
ENSG00000277726.4,0,0,0,0,0,0
ENSG00000009724.16,2,0,3,3,3,0
ENSG00000271895.2,2,3,2,1,1,1
ENSG00000116649.9,702,1373,1271,444,2133,1718
ENSG00000171824.13,917,1402,1253,703,1052,1409
ENSG00000226849.1,1,0,0,0,0,1
ENSG00000281350.1,0,0,0,0,0,0
ENSG00000230337.1,2,10,4,2,19,12
ENSG00000198793.12,1879,2203,2299,1109,1733,2576
ENSG00000225602.5,0,0,0,1,0,0
ENSG00000253086.1,0,0,0,0,0,0
ENSG00000171819.4,1,0,0,0,0,0
ENSG00000207451.1,0,0,0,0,0,0
ENSG00000238173.1,0,0,1,0,0,0
ENSG00000120942.13,604,678,695,319,604,707
ENSG00000238199.1,1,1,0,0,0,0
ENSG00000224338.2,0,0,0,0,0,0
ENSG00000204624.7,14,11,73,14,19,78
ENSG00000235643.1,0,3,1,1,0,1
ENSG00000116661.9,208,474,369,136,388,328
ENSG00000132879.13,152,322,210,35,138,144
ENSG00000116663.10,81,219,130,34,130,98
ENSG00000116670.14,401,549,500,290,480,592
ENSG00000162490.6,8,4,6,1,1,7
ENSG00000177674.15,465,924,683,191,657,584
ENSG00000215910.7,0,0,1,0,1,0
ENSG00000177553.6,0,0,0,0,0,0
ENSG00000177000.10,337,597,562,155,398,392
ENSG00000011021.21,351,670,787,192,506,569
ENSG00000242349.5,6,5,12,2,6,7
ENSG00000276470.1,0,0,0,0,0,0
ENSG00000278852.1,0,0,0,0,0,0
ENSG00000175206.10,0,0,1,0,0,0
ENSG00000275915.1,0,0,0,0,0,0
ENSG00000120937.8,0,0,0,0,0,0
ENSG00000224904.1,0,0,0,0,0,0
ENSG00000199347.1,256,275,369,39,244,352
ENSG00000201801.1,0,5,2,1,4,6
ENSG00000116685.15,609,1097,937,392,992,1225
ENSG00000083444.16,1601,3310,3027,1100,2807,2844
ENSG00000116688.16,771,1319,1177,487,1570,1477
ENSG00000270914.1,0,0,0,0,0,0
ENSG00000116691.10,422,477,476,263,579,633
ENSG00000202461.1,0,0,0,0,0,0
ENSG00000276869.1,0,0,0,0,0,0
ENSG00000243539.3,0,0,0,0,0,0
ENSG00000120949.14,12,58,43,35,95,142
ENSG00000281342.1,0,0,0,0,0,0
ENSG00000201135.1,0,0,0,0,0,0
ENSG00000227875.2,0,0,0,0,0,0
ENSG00000275459.1,0,0,0,0,0,0
ENSG00000028137.16,835,1154,1158,251,691,841
ENSG00000263676.1,0,0,0,0,0,0
ENSG00000225196.2,0,0,0,0,0,0
ENSG00000252969.1,0,0,0,0,0,0
ENSG00000048707.13,1092,1681,1081,764,867,1380
ENSG00000280999.1,0,0,0,0,0,0
ENSG00000239149.1,0,0,0,0,0,0
ENSG00000229484.1,0,0,0,0,0,0
ENSG00000162496.8,228,213,388,73,250,266
ENSG00000221340.1,0,0,0,0,0,0
ENSG00000276830.1,0,0,0,0,0,0
ENSG00000272482.1,4,2,4,0,1,5
ENSG00000204518.2,0,0,0,0,0,0
ENSG00000226166.2,0,0,0,0,0,0
ENSG00000188984.11,2,0,0,0,0,0
ENSG00000157330.9,4,1,0,0,0,0
ENSG00000116726.4,8,14,12,1,25,19
ENSG00000116721.9,3,7,3,1,8,14
ENSG00000228338.1,0,0,0,0,0,0
ENSG00000239810.3,2,0,4,0,0,0
ENSG00000231103.2,0,0,0,0,0,0
ENSG00000179172.8,3,1,0,1,1,0
ENSG00000120952.4,3,9,10,1,4,15
ENSG00000243073.3,1,0,2,1,0,1
ENSG00000187545.5,2,0,0,0,0,0
ENSG00000204510.5,3,0,0,0,1,0
ENSG00000207434.1,0,0,0,0,0,0
ENSG00000234064.1,0,0,0,0,0,0
ENSG00000232423.5,0,0,0,0,1,0
ENSG00000274178.2,0,0,0,0,0,1
ENSG00000280267.3,0,0,0,0,0,0
ENSG00000274764.4,0,0,0,0,0,0
ENSG00000229571.6,0,0,0,0,0,0
ENSG00000277058.2,0,0,1,0,0,0
ENSG00000277862.1,0,0,0,0,0,0
ENSG00000236179.1,0,0,0,0,0,0
ENSG00000275774.2,0,1,0,0,1,0
ENSG00000229978.1,0,0,0,0,0,0
ENSG00000233336.1,0,0,0,0,0,0
ENSG00000179412.10,0,0,0,0,0,0
ENSG00000204505.4,0,0,0,0,0,0
ENSG00000279169.1,0,0,0,0,0,0
ENSG00000279804.1,0,0,1,0,1,0
ENSG00000250894.1,0,0,0,0,0,0
ENSG00000270601.4,0,0,0,0,0,0
ENSG00000231219.1,0,0,0,0,0,0
ENSG00000207511.1,0,0,0,0,0,0
ENSG00000182330.10,5,3,9,0,6,10
ENSG00000204501.6,2,0,0,0,0,0
ENSG00000237700.1,0,0,0,0,0,0
ENSG00000228229.2,0,0,0,0,0,0
ENSG00000204481.7,6,6,7,0,4,5
ENSG00000204480.7,1,0,2,0,0,1
ENSG00000204479.4,0,0,1,0,0,0
ENSG00000204478.9,2,4,1,0,0,2
ENSG00000162494.5,7,21,13,1,12,11
ENSG00000259961.1,0,0,0,0,1,0
ENSG00000215909.3,0,0,0,0,0,0
ENSG00000162493.16,522,1504,727,216,719,552
ENSG00000222952.1,0,0,0,0,0,0
ENSG00000266358.1,0,1,1,0,0,1
ENSG00000237445.2,0,0,0,0,0,0
ENSG00000253085.1,0,0,0,0,0,0
ENSG00000116731.22,1255,1470,1319,947,1125,1624
ENSG00000252151.1,0,0,0,0,0,0
ENSG00000231606.1,0,0,0,0,0,0
ENSG00000234593.1,0,0,0,0,0,0
ENSG00000189337.15,477,871,587,246,658,657
ENSG00000280763.1,0,0,0,0,0,0
ENSG00000235829.1,0,0,0,0,0,0
ENSG00000175147.11,1,0,2,1,2,1
ENSG00000171729.13,104,239,127,85,286,238
ENSG00000204464.7,0,0,0,0,0,0
ENSG00000215720.4,0,2,0,0,0,0
ENSG00000278480.1,0,0,0,0,2,0
ENSG00000142621.19,4,1,1,0,0,1
ENSG00000233485.1,0,0,0,1,0,1
ENSG00000236045.1,0,0,1,0,3,1
ENSG00000228140.1,6,0,7,0,2,1
ENSG00000142634.12,376,730,529,290,750,779
ENSG00000162438.11,10,1,1,0,5,1
ENSG00000142615.7,0,2,0,0,0,0
ENSG00000215704.9,2,1,2,0,0,2
ENSG00000132906.17,170,166,207,86,119,178
ENSG00000116138.12,426,607,381,348,318,557
ENSG00000251866.1,0,0,2,0,1,1
ENSG00000272510.1,0,0,0,0,0,0
ENSG00000116771.5,71,47,52,22,54,63
ENSG00000237301.1,3,6,1,2,0,3
ENSG00000235084.3,10,3,3,2,7,5
ENSG00000252417.1,0,0,0,0,0,0
ENSG00000236500.1,0,0,0,0,0,0
ENSG00000197312.11,405,510,405,325,407,596
ENSG00000215695.1,0,0,0,0,0,0
ENSG00000271742.1,0,0,0,0,1,0
ENSG00000116786.11,2662,3766,3656,1533,4372,4187
ENSG00000264048.1,0,0,0,0,0,0
ENSG00000237938.5,2,4,3,0,2,1
ENSG00000162461.7,4,3,6,6,8,14
ENSG00000224459.1,0,0,0,0,0,0
ENSG00000162460.6,0,2,0,0,0,0
ENSG00000162458.12,404,684,499,321,826,883
ENSG00000280788.1,0,0,0,0,0,0
ENSG00000224321.1,1,1,0,0,3,1
ENSG00000233954.6,45,74,74,16,75,88
ENSG00000178715.8,1,1,1,1,3,3
ENSG00000179743.4,88,100,79,34,87,103
ENSG00000065526.10,1103,1754,1621,1360,1888,2531
ENSG00000270620.1,0,0,0,0,0,0
ENSG00000116809.11,422,622,590,299,835,779
ENSG00000234607.2,0,0,0,0,0,0
ENSG00000231353.1,0,0,0,0,0,0
ENSG00000275503.1,0,0,0,0,0,0
ENSG00000224966.4,0,0,0,0,0,0
ENSG00000183888.4,3,2,0,1,0,1
ENSG00000233078.1,0,0,0,0,0,0
ENSG00000173641.17,218,432,261,87,310,198
ENSG00000186510.11,3,5,9,3,6,4
ENSG00000232456.1,3,6,4,2,2,2
ENSG00000184908.17,1,2,2,2,0,7
ENSG00000185519.8,87,94,95,63,141,149
ENSG00000142627.12,2088,2661,3007,2087,3443,4397
ENSG00000227959.1,30,27,51,12,8,9
ENSG00000224621.1,3,8,13,4,3,10
ENSG00000234166.1,0,0,0,0,0,0
ENSG00000142632.16,117,171,157,75,303,290
ENSG00000237276.8,17,42,13,3,44,24
ENSG00000132881.11,130,135,155,49,82,85
ENSG00000233929.1,3,0,0,0,2,0
ENSG00000037637.10,656,717,729,434,670,860
ENSG00000055070.16,1930,3051,2556,1350,3091,2927
ENSG00000226457.1,0,1,0,0,0,0
ENSG00000187144.11,0,0,0,1,0,0
ENSG00000281598.1,0,0,0,0,0,0
ENSG00000157191.19,613,1088,788,494,1113,1209
ENSG00000226029.1,7,4,2,3,1,9
ENSG00000080947.14,14,28,13,8,13,16
ENSG00000206652.1,0,2,0,0,0,0
ENSG00000261135.1,28,22,20,13,16,11
ENSG00000224174.2,0,0,0,0,0,0
ENSG00000233421.4,51,40,45,32,73,47
ENSG00000277344.1,0,0,0,0,0,0
ENSG00000268991.2,0,0,0,0,0,0
ENSG00000225710.1,0,0,0,0,0,2
ENSG00000266584.1,0,0,0,0,0,0
ENSG00000219481.10,269,408,404,207,387,464
ENSG00000271732.1,0,0,0,0,0,0
ENSG00000282056.1,90,104,128,51,126,169
ENSG00000215908.7,61,96,98,35,71,137
ENSG00000186301.8,1,3,2,1,3,4
ENSG00000282143.1,0,0,0,0,0,0
ENSG00000207513.1,0,0,0,0,0,0
ENSG00000237847.2,0,0,0,0,0,0
ENSG00000280114.1,0,0,0,0,0,0
ENSG00000264742.1,0,0,0,0,0,0
ENSG00000236698.1,19,15,12,6,15,19
ENSG00000268869.5,0,6,1,2,4,9
ENSG00000279151.1,0,0,0,0,0,0
ENSG00000279132.1,0,0,0,0,0,0
ENSG00000282740.1,0,0,0,0,0,0
ENSG00000058453.16,165,203,309,98,301,338
ENSG00000227684.2,0,0,0,0,0,0
ENSG00000207389.1,0,0,0,0,0,0
ENSG00000186715.10,1,0,0,0,2,0
ENSG00000223643.6,0,0,0,0,0,0
ENSG00000230239.1,0,0,0,0,0,0
ENSG00000263811.1,0,0,0,0,0,0
ENSG00000228549.3,57,42,69,25,38,33
ENSG00000277234.1,0,0,0,0,0,0
ENSG00000238142.1,6,16,7,5,5,5
ENSG00000235241.1,3,4,8,0,4,2
ENSG00000207005.1,1,4,1,0,3,2
ENSG00000272426.1,1,1,0,0,1,1
ENSG00000117122.13,277,915,541,191,747,611
ENSG00000226526.1,2,0,0,0,0,0
ENSG00000159363.17,1976,2254,2224,997,1786,2364
ENSG00000117118.9,1066,1331,1239,554,1143,1367
ENSG00000117115.12,12,7,6,7,3,8
ENSG00000281330.1,0,0,0,0,0,0
ENSG00000204362.5,0,0,0,0,0,0
ENSG00000142623.9,3,3,3,1,0,1
ENSG00000142619.4,0,0,0,0,0,0
ENSG00000266634.1,0,0,0,0,0,0
ENSG00000159339.13,2,1,2,1,0,0
ENSG00000280226.1,2,1,1,2,0,2
ENSG00000276747.1,0,0,0,0,0,0
ENSG00000227751.1,0,0,0,0,0,0
ENSG00000179051.13,1580,2502,1994,1194,2687,2923
ENSG00000266727.1,0,0,0,0,0,0
ENSG00000074964.16,426,732,625,216,573,630
ENSG00000236648.1,0,0,0,0,0,0
ENSG00000278471.1,0,0,0,0,0,0
ENSG00000117148.7,0,0,0,0,1,1
ENSG00000261781.1,0,0,0,0,0,0
ENSG00000117154.11,0,0,0,0,0,0
ENSG00000280222.1,0,0,0,0,0,0
ENSG00000230035.2,0,0,0,0,0,0
ENSG00000225387.1,0,0,0,0,0,0
ENSG00000179023.8,0,0,0,0,0,0
ENSG00000235282.3,0,0,0,0,0,0
ENSG00000225478.2,0,0,0,0,0,0
ENSG00000009709.11,0,2,0,0,2,1
ENSG00000179002.5,0,0,0,0,0,0
ENSG00000255275.3,0,0,0,0,0,0
ENSG00000159423.16,262,211,257,170,267,440
ENSG00000265606.1,0,0,0,0,0,0
ENSG00000221662.1,0,0,0,0,0,0
ENSG00000169991.10,134,284,265,138,463,383
ENSG00000272084.1,2,1,2,0,2,12
ENSG00000127481.14,3889,4163,5595,1494,2441,4272
ENSG00000230424.1,7,4,3,1,2,3
ENSG00000127463.13,752,1371,1369,785,1296,1748
ENSG00000053372.4,664,922,843,604,1156,1449
ENSG00000211454.13,3,1,6,5,1,4
ENSG00000162482.4,8,4,13,8,8,16
ENSG00000270728.1,2,2,3,2,0,2
ENSG00000053371.12,304,401,432,105,285,330
ENSG00000200403.1,0,0,0,0,0,0
ENSG00000040487.12,652,919,1135,511,1261,1502
ENSG00000077549.17,4010,4353,3869,1479,2860,3188
ENSG00000240490.3,0,0,1,0,1,0
ENSG00000201609.1,0,0,0,0,0,0
ENSG00000235185.1,0,0,0,0,0,1
ENSG00000173436.13,155,221,131,177,225,172
ENSG00000270136.5,3,0,0,0,0,0
ENSG00000226396.1,1,1,0,0,1,2
ENSG00000158747.13,480,835,657,289,762,680
ENSG00000158748.3,1,3,2,1,10,12
ENSG00000162542.13,229,330,239,150,317,326
ENSG00000178828.6,0,0,0,0,0,0
ENSG00000235434.1,0,0,0,0,0,0
ENSG00000169914.5,299,462,342,287,416,611
ENSG00000188784.4,0,0,0,0,0,0
ENSG00000242688.3,0,0,0,0,0,0
ENSG00000188257.10,0,0,0,0,0,0
ENSG00000127472.10,0,0,0,0,0,0
ENSG00000117215.14,0,1,0,0,0,0
ENSG00000158786.4,0,0,0,0,0,1
ENSG00000227066.1,0,0,0,0,1,0
ENSG00000187980.6,1,0,1,0,0,0
ENSG00000225986.1,0,0,0,0,0,0
ENSG00000162543.5,6,9,12,1,9,6
ENSG00000228105.1,0,0,0,0,0,0
ENSG00000158816.15,2,0,1,0,1,0
ENSG00000226664.1,0,0,0,0,0,0
ENSG00000236963.5,1,0,0,1,0,0
ENSG00000226487.1,0,0,0,0,0,0
ENSG00000162545.5,366,784,431,328,623,554
ENSG00000090432.6,748,1071,1048,599,1165,1356
ENSG00000215520.3,0,0,0,0,0,0
ENSG00000183114.7,7,23,22,11,37,42
ENSG00000158825.5,21,56,32,3,52,21
ENSG00000158828.5,572,800,652,257,496,526
ENSG00000273695.1,0,0,0,0,0,0
ENSG00000117242.7,29,24,35,18,30,52
ENSG00000244038.9,2592,3850,4127,2467,5361,5945
ENSG00000117245.12,66,91,85,38,58,98
ENSG00000235432.1,0,0,0,0,0,0
ENSG00000189410.11,754,743,797,355,637,874
ENSG00000233069.1,1,0,1,1,0,5
ENSG00000127483.17,1080,1565,1060,831,1023,1293
ENSG00000075151.19,1149,1472,1417,601,831,1061
ENSG00000251914.1,0,0,0,0,0,0
ENSG00000221808.1,0,0,0,0,0,0
ENSG00000233072.1,0,0,0,0,0,0
ENSG00000236073.2,0,0,0,0,0,0
ENSG00000235112.1,0,0,0,0,0,0
ENSG00000117298.14,1352,3230,2803,891,3382,3139
ENSG00000236936.1,0,0,0,0,0,0
ENSG00000231105.1,0,1,0,0,3,1
ENSG00000236216.5,0,0,0,0,0,0
ENSG00000228823.1,0,0,0,0,0,0
ENSG00000236009.1,0,0,0,0,0,0
ENSG00000227001.3,1,0,0,0,0,0
ENSG00000187952.9,2,2,3,0,2,2
ENSG00000186543.7,1,0,0,0,0,0
ENSG00000142794.18,264,327,363,109,179,232
ENSG00000176378.8,0,0,0,0,0,0
ENSG00000162551.13,66,72,53,55,86,110
ENSG00000233431.1,0,0,0,0,0,0
ENSG00000221781.1,0,0,0,0,0,0
ENSG00000076864.19,268,261,309,177,317,518
ENSG00000090686.15,463,704,495,443,555,671
ENSG00000281866.1,1,0,0,0,0,0
ENSG00000231978.2,0,0,0,0,0,0
ENSG00000187942.11,1,1,2,0,0,1
ENSG00000142798.16,1130,1661,2159,675,1251,1781
ENSG00000232037.3,0,1,0,0,0,0
ENSG00000219073.7,0,2,2,2,0,0
ENSG00000273610.1,0,0,0,0,0,0
ENSG00000201919.1,0,0,0,0,0,0
ENSG00000142789.19,0,0,0,0,0,0
ENSG00000278124.1,0,0,0,0,0,0
ENSG00000201273.1,0,0,0,0,0,0
ENSG00000228397.1,3,2,0,1,0,2
ENSG00000218510.5,45,65,49,32,61,49
ENSG00000070831.15,1117,1910,1339,906,1327,1616
ENSG00000230068.2,3,1,0,1,1,1
ENSG00000271428.1,0,0,0,1,0,0
ENSG00000271840.1,0,0,1,0,0,0
ENSG00000162552.14,12,17,6,11,19,13
ENSG00000266564.1,0,0,0,0,0,0
ENSG00000234397.3,0,0,0,0,0,0
ENSG00000279625.1,0,0,1,0,0,0
ENSG00000184677.16,730,858,942,446,792,1068
ENSG00000237200.1,1,0,1,1,0,0
ENSG00000070886.10,0,2,1,3,3,8
ENSG00000276835.1,0,0,0,0,0,0
ENSG00000173372.16,0,0,0,0,0,0
ENSG00000159189.11,0,0,0,0,0,0
ENSG00000173369.15,0,0,0,0,0,0
ENSG00000133216.16,718,1062,1207,528,904,1244
ENSG00000265422.1,0,0,0,0,0,0
ENSG00000216157.2,0,0,0,0,0,0
ENSG00000225952.1,0,0,0,0,0,0
ENSG00000264014.1,0,0,0,0,0,0
ENSG00000215906.8,0,0,1,0,0,0
ENSG00000227868.5,0,0,1,0,0,0
ENSG00000004487.15,649,1105,675,576,951,1149
ENSG00000240553.1,0,0,0,0,0,0
ENSG00000263793.1,0,0,0,0,0,0
ENSG00000266802.1,0,0,0,0,0,0
ENSG00000169641.13,1060,1344,1359,682,933,1411
ENSG00000229010.1,1,0,0,0,0,0
ENSG00000206935.1,0,0,0,0,0,0
ENSG00000252578.1,0,0,0,0,0,0
ENSG00000179546.4,35,16,17,27,18,37
ENSG00000215381.3,0,0,0,0,0,0
ENSG00000261326.2,3,1,2,0,1,0
ENSG00000125944.18,1188,1520,1120,812,1238,1334
ENSG00000125945.14,241,305,286,237,263,408
ENSG00000249087.6,7,4,4,4,6,6
ENSG00000201405.1,0,0,0,0,0,0
ENSG00000271420.1,2,1,0,1,0,1
ENSG00000204219.9,155,124,97,109,155,165
ENSG00000232482.2,0,0,0,0,0,0
ENSG00000088280.18,336,448,366,86,262,292
ENSG00000007968.6,166,341,260,139,403,474
ENSG00000280791.1,1,1,1,0,0,1
ENSG00000235052.1,1,1,0,0,0,0
ENSG00000117318.8,423,901,619,101,498,299
ENSG00000197880.8,1,1,2,0,1,1
ENSG00000229239.2,0,0,0,0,0,0
ENSG00000142676.12,3083,4349,3441,2682,6413,5198
ENSG00000011007.12,908,1234,1159,493,970,1379
ENSG00000236810.5,11,14,10,2,9,16
ENSG00000057757.9,474,571,591,416,772,810
ENSG00000011009.10,921,1260,1333,522,1377,1495
ENSG00000117308.14,397,565,523,143,380,452
ENSG00000117305.14,565,609,436,281,367,438
ENSG00000179163.11,243,312,295,207,255,372
ENSG00000188822.7,6,3,2,3,1,0
ENSG00000229106.1,0,0,0,1,0,0
ENSG00000232557.3,0,0,0,0,0,0
ENSG00000264926.1,0,0,0,0,0,0
ENSG00000230228.2,0,0,0,0,0,0
ENSG00000189266.11,783,1180,807,1108,1328,1572
ENSG00000188529.14,604,933,655,555,870,916
ENSG00000215905.4,0,0,0,0,0,0
ENSG00000225315.2,0,0,0,0,0,0
ENSG00000142661.18,1,0,0,0,0,0
ENSG00000230703.1,0,0,0,0,0,0
ENSG00000142677.3,2,16,10,3,9,7
ENSG00000185436.11,139,186,223,94,139,268
ENSG00000230023.2,1,0,0,0,0,0
ENSG00000221032.3,0,0,0,0,0,0
ENSG00000266511.1,0,0,0,0,0,0
ENSG00000232298.2,0,0,0,0,1,0
ENSG00000158055.15,5,2,2,2,5,5
ENSG00000001460.17,307,301,296,119,135,247
ENSG00000001461.16,451,479,363,181,231,284
ENSG00000117602.11,212,294,209,186,214,270
ENSG00000264443.1,0,0,0,0,0,0
ENSG00000184454.6,10,3,2,2,4,2
ENSG00000227312.2,0,0,0,0,0,0
ENSG00000239106.1,0,0,0,0,0,0
ENSG00000133226.16,991,1597,1304,711,1363,1675
ENSG00000169504.14,4240,4134,3592,2325,2282,3314
ENSG00000238482.1,0,0,0,0,0,0
ENSG00000020633.18,133,167,168,251,332,667
ENSG00000278034.1,0,0,0,0,0,0
ENSG00000229162.1,0,0,0,0,0,0
ENSG00000261025.1,0,0,0,0,0,0
ENSG00000264371.1,0,0,0,0,0,0
ENSG00000233755.1,0,0,0,0,0,0
ENSG00000233419.3,0,0,0,0,0,0
ENSG00000231953.1,0,0,0,0,0,0
ENSG00000117614.9,241,382,222,245,353,330
ENSG00000117616.17,164,136,127,42,78,98
ENSG00000272432.1,1,1,4,0,1,2
ENSG00000261349.1,3,2,4,2,3,7
ENSG00000187010.18,8,9,8,4,6,6
ENSG00000224183.1,0,0,3,0,0,0
ENSG00000259984.1,0,0,0,0,0,0
ENSG00000183726.10,780,1258,791,489,800,853
ENSG00000188672.16,10,5,3,1,0,0
ENSG00000238084.4,0,1,0,0,0,1
ENSG00000204178.9,613,855,646,676,838,982
ENSG00000157978.11,340,641,433,245,647,666
ENSG00000225643.1,2,1,3,1,2,0
ENSG00000117643.14,193,268,233,210,348,445
ENSG00000233478.1,2,0,0,1,0,0
ENSG00000162430.16,1176,2078,1885,539,1343,1479
ENSG00000255054.3,0,0,0,0,0,0
ENSG00000228172.5,9,11,12,4,10,8
ENSG00000117640.17,671,683,685,386,492,578
ENSG00000272478.1,0,0,0,0,0,0
ENSG00000127423.10,61,75,74,29,41,73
ENSG00000236528.1,0,0,0,0,0,0
ENSG00000182749.5,410,494,521,239,477,614
ENSG00000207302.1,0,0,0,0,0,0
ENSG00000117632.20,903,1486,1159,806,1279,1467
ENSG00000229786.1,0,0,0,0,0,0
ENSG00000223624.1,0,0,0,0,0,0
ENSG00000264021.1,0,0,0,0,0,0
ENSG00000266763.1,0,0,0,0,0,0
ENSG00000158006.13,252,248,259,108,216,223
ENSG00000207237.1,0,0,0,0,0,0
ENSG00000252190.1,0,0,0,0,0,0
ENSG00000252691.1,0,0,0,0,0,0
ENSG00000158008.9,7,9,11,1,9,11
ENSG00000158014.14,6,9,2,16,35,15
ENSG00000158022.6,5,19,4,1,18,2
ENSG00000265320.1,0,0,0,0,0,0
ENSG00000175087.9,69,107,70,77,90,128
ENSG00000197245.4,0,1,5,0,1,4
ENSG00000142684.7,49,53,55,37,79,65
ENSG00000236782.5,2,2,7,2,4,3
ENSG00000142675.17,2,4,3,3,12,20
ENSG00000188782.7,0,0,0,0,1,0
ENSG00000236155.6,4,6,3,3,5,9
ENSG00000278572.1,0,0,0,0,0,0
ENSG00000130695.13,344,400,453,242,348,484
ENSG00000270733.1,0,0,0,0,1,0
ENSG00000142669.13,1295,2372,1567,495,1802,1132
ENSG00000158062.20,142,139,127,60,146,149
ENSG00000169442.8,0,0,1,1,0,0
ENSG00000176092.13,17,6,12,9,11,19
ENSG00000225854.2,0,0,0,0,0,0
ENSG00000176083.17,1,0,0,0,0,0
ENSG00000131914.10,4,3,2,0,0,1
ENSG00000117682.16,836,978,1057,425,748,1000
ENSG00000223583.1,1,0,0,0,0,0
ENSG00000225891.1,0,0,0,0,1,0
ENSG00000198830.10,839,1471,1114,546,1217,1265
ENSG00000224129.1,0,0,0,0,0,0
ENSG00000117676.13,582,698,785,304,605,849
ENSG00000238705.1,0,0,0,0,0,0
ENSG00000243905.3,0,0,1,0,0,0
ENSG00000252802.1,0,0,0,0,0,0
ENSG00000252429.2,0,0,0,0,0,0
ENSG00000229247.2,0,0,0,0,0,0
ENSG00000238316.1,0,0,0,0,0,0
ENSG00000235069.2,0,0,0,0,0,0
ENSG00000260063.1,6,7,3,4,5,2
ENSG00000117713.17,2013,2908,2630,1721,3452,4446
ENSG00000060642.10,123,219,201,84,149,192
ENSG00000241188.3,0,0,0,0,0,0
ENSG00000204160.11,711,968,927,612,1197,1458
ENSG00000175793.11,10,10,5,2,12,11
ENSG00000226698.1,0,0,0,0,0,0
ENSG00000142751.14,642,700,719,355,706,879
ENSG00000198746.12,231,355,429,177,459,514
